,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Brian Foley and the Online Distributed
5,,Proofreading Team at http://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,[Illustration: D. Maclise. R.A.                  R. Young.
16,,
17,,Signature of Edward Bulwer Lytton
18,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]","LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]"
19,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
20,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
21,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
22,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
23,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]","[Illustration: THE POEMS OF SIR EDWARD BULWER LYTTON, BART."
24,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
25,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]","The slight plank creaks--high mount the waves and high,"
26,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",Hark! with the tempest's shrieks the human cry!
27,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",Upon the bridge but _one_ man now!----
28,_THE NEW TIMON._,_THE NEW TIMON._
29,_THE NEW TIMON._,
30,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]","LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]"
31,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
32,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
33,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
34,"LONDON ROUTLEDGE, WARNE AND ROUTLEDGE FARRINGDON STREET.]",
35,THE,THE
36,POETICAL WORKS,POETICAL WORKS
37,OF,OF
38,"SIR EDWARD BULWER LYTTON, BART. M.P.","SIR EDWARD BULWER LYTTON, BART. M.P."
39,"SIR EDWARD BULWER LYTTON, BART. M.P.",
40,A NEW EDITION,A NEW EDITION
41,A NEW EDITION,
42,LONDON:,LONDON:
43,"ROUTLEDGE, WARNE, & ROUTLEDGE,","ROUTLEDGE, WARNE, & ROUTLEDGE,"
44,FARRINGDON STEEET;,FARRINGDON STEEET;
45,"NEW YORK: 56, WALKER STREET.","NEW YORK: 56, WALKER STREET."
46,"NEW YORK: 56, WALKER STREET.",1860.
47,"NEW YORK: 56, WALKER STREET.",
48,"NEW YORK: 56, WALKER STREET.",
