,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Transcribed from the 1884 D. Lothrop and Company edition by David Price,"
5,,email ccx074@pglaf.org
6,,
7,,{Book cover: cover.jpg}
8,,
9,,
10,,
11,,
12,,
13,O MAY I JOIN,O MAY I JOIN
14,THE CHOIR INVISIBLE!,THE CHOIR INVISIBLE!
15,THE CHOIR INVISIBLE!,
16,THE CHOIR INVISIBLE!,
17,BY,BY
18,GEORGE ELIOT,GEORGE ELIOT
19,GEORGE ELIOT,
20,AND OTHER FAVORITE POEMS,AND OTHER FAVORITE POEMS
21,AND OTHER FAVORITE POEMS,
22,_ILLUSTRATED_,_ILLUSTRATED_
23,_ILLUSTRATED_,
24,BOSTON,BOSTON
25,D. LOTHROP AND COMPANY,D. LOTHROP AND COMPANY
26,FRANKLIN AND HAWLEY STREETS,FRANKLIN AND HAWLEY STREETS
27,FRANKLIN AND HAWLEY STREETS,
28,FRANKLIN AND HAWLEY STREETS,Copyright by
29,D. LOTHROP AND COMPANY,D. LOTHROP AND COMPANY
30,D. LOTHROP AND COMPANY,1884
31,D. LOTHROP AND COMPANY,
32,D. LOTHROP AND COMPANY,"{""May I reach that purest Heaven!"": p0.jpg}"
33,D. LOTHROP AND COMPANY,
34,D. LOTHROP AND COMPANY,
35,D. LOTHROP AND COMPANY,
36,D. LOTHROP AND COMPANY,
37,O MAY I JOIN THE CHOIR INVISIBLE!,O MAY I JOIN THE CHOIR INVISIBLE!
38,O MAY I JOIN THE CHOIR INVISIBLE!,
39,O MAY I JOIN THE CHOIR INVISIBLE!,
40,O MAY I JOIN THE CHOIR INVISIBLE!,O may I join the choir invisible
41,O MAY I JOIN THE CHOIR INVISIBLE!,Of those immortal dead who live again
42,O MAY I JOIN THE CHOIR INVISIBLE!,In minds made better by their presence; live
43,O MAY I JOIN THE CHOIR INVISIBLE!,"In pulses stirred to generosity,"
44,O MAY I JOIN THE CHOIR INVISIBLE!,"In deeds of daring rectitude, in scorn"
45,O MAY I JOIN THE CHOIR INVISIBLE!,"Of miserable aims that end with self,"
46,O MAY I JOIN THE CHOIR INVISIBLE!,"In thoughts sublime that pierce the night like stars,"
47,O MAY I JOIN THE CHOIR INVISIBLE!,And with their mild persistence urge men's minds
48,O MAY I JOIN THE CHOIR INVISIBLE!,To vaster issues.
49,O MAY I JOIN THE CHOIR INVISIBLE!,
50,O MAY I JOIN THE CHOIR INVISIBLE!,So to live is heaven:
51,O MAY I JOIN THE CHOIR INVISIBLE!,"To make undying music in the world,"
52,O MAY I JOIN THE CHOIR INVISIBLE!,Breathing a beauteous order that controls
53,O MAY I JOIN THE CHOIR INVISIBLE!,With growing sway the growing life of man.
54,O MAY I JOIN THE CHOIR INVISIBLE!,So we inherit that sweet purity
55,O MAY I JOIN THE CHOIR INVISIBLE!,"For which we struggled, failed and agonized"
