,Poem Title,line
0,,
1,,
2,,"Transcribed from the 1896 Chatto & Windus edition by David Price, email"
3,,ccx074@pglaf.org
4,,
5,PRINTED BY,PRINTED BY
6,"SPOTTISWOODE AND CO., NEW-STREET SQUARE","SPOTTISWOODE AND CO., NEW-STREET SQUARE"
7,LONDON,LONDON
8,LONDON,
9,LONDON,
10,LONDON,
11,LONDON,
12,LONDON,
13,THE TALE OF BALEN,THE TALE OF BALEN
14,THE TALE OF BALEN,
15,THE TALE OF BALEN,
16,BY,BY
17,ALGERNON CHARLES SWINBURNE,ALGERNON CHARLES SWINBURNE
18,ALGERNON CHARLES SWINBURNE,
19,ALGERNON CHARLES SWINBURNE,* * * * *
20,ALGERNON CHARLES SWINBURNE,
21,LONDON,LONDON
22,"CHATTO & WINDUS, PICCADILLY","CHATTO & WINDUS, PICCADILLY"
23,"CHATTO & WINDUS, PICCADILLY",1896
24,"CHATTO & WINDUS, PICCADILLY",
25,"CHATTO & WINDUS, PICCADILLY","Copyright in the United States, 1896, by CHARLES SCRIBNER'S SONS."
26,"CHATTO & WINDUS, PICCADILLY",
27,"CHATTO & WINDUS, PICCADILLY",
28,"CHATTO & WINDUS, PICCADILLY",
29,"CHATTO & WINDUS, PICCADILLY",
30,DEDICATION,DEDICATION
31,DEDICATION,
32,DEDICATION,
33,TO MY MOTHER,TO MY MOTHER
34,TO MY MOTHER,
35,TO MY MOTHER,
36,TO MY MOTHER,"Love that holds life and death in fee,"
37,TO MY MOTHER,Deep as the clear unsounded sea
38,TO MY MOTHER,"And sweet as life or death can be,"
39,TO MY MOTHER,"Lays here my hope, my heart, and me"
40,TO MY MOTHER,"Before you, silent, in a song."
41,TO MY MOTHER,"Since the old wild tale, made new, found grace,"
42,TO MY MOTHER,"When half sung through, before your face,"
43,TO MY MOTHER,"It needs must live a springtide space,"
44,TO MY MOTHER,While April suns grow strong.
45,TO MY MOTHER,
46,TO MY MOTHER,"_March_ 24, 1896."
47,TO MY MOTHER,
48,TO MY MOTHER,
49,TO MY MOTHER,
50,TO MY MOTHER,
51,THE TALE OF BALEN,THE TALE OF BALEN
52,THE TALE OF BALEN,
53,THE TALE OF BALEN,
54,I,I
55,I,
56,I,
57,I,"In hawthorn-time the heart grows light,"
58,I,"The world is sweet in sound and sight,"
59,I,"Glad thoughts and birds take flower and flight,"
60,I,"The heather kindles toward the light,"
61,I,The whin is frankincense and flame.
62,I,And be it for strife or be it for love
63,I,The falcon quickens as the dove
64,I,When earth is touched from heaven above
65,I,With joy that knows no name.
66,I,
67,I,And glad in spirit and sad in soul
68,I,With dream and doubt of days that roll
69,I,As waves that race and find no goal
70,I,Rode on by bush and brake and bole
71,I,A northern child of earth and sea.
72,I,The pride of life before him lay
73,I,Radiant: the heavens of night and day
74,I,Shone less than shone before his way
75,I,His ways and days to be.
76,I,
