,Poem Title,Stanza
0,,"Produced by Larry B. Harrison, Chuck Greif and the Online Distributed Proofreading Team at http://www.pgdp.net "
1,POEMS.,POEMS. 
2,OTHER POEMS.,"THE STORY OF JUSTIN MARTYR, AND OTHER POEMS. "
3,"PERPETUAL CURATE OF CURDRIDGE CHAPEL, HANTS.","BY RICHARD CHENEVIX TRENCH, PERPETUAL CURATE OF CURDRIDGE CHAPEL, HANTS. "
4,"EDWARD MOXON, DOVER STREET.","LONDON: EDWARD MOXON, DOVER STREET. "
5,MDCCCXXXV.,MDCCCXXXV. 
6,WHITEFRIARS.,"LONDON: BRADBURY AND EVANS, PRINTERS, WHITEFRIARS. "
7,CONTENTS.,CONTENTS. 
8,PAGE,PAGE 
9,PAGE,Dedicatory Lines                                                       1 
10,PAGE,The Story of Justin Martyr                                             9 
11,PAGE,Sonnet                                                                27 
12,PAGE,To ----                                                               28 
13,PAGE,To the same                                                           29 
14,PAGE,To the same                                                           30 
15,PAGE,To the same                                                           31 
16,PAGE,To the same                                                           32 
17,PAGE,A Legend of Alhambra                                                  33 
18,PAGE,England                                                               38 
19,PAGE,The Island of Madeira                                                 39 
20,PAGE,Gibraltar                                                             40 
21,PAGE,England                                                               41 
22,PAGE,Poland                                                                42 
23,PAGE,"To Nicholas, Emperor of Russia, on his reported Conduct towards the Poles                                                     43 "
24,PAGE,On the Results of the last French Revolution                          44 
25,PAGE,To England                                                            45 
26,PAGE,Sonnet                                                                46 
27,PAGE,Sonnet to Silvio Pellico                                              47 
28,PAGE,To the Same                                                           48 
29,PAGE,From the Spanish                                                      49 
30,PAGE,Lines                                                                 52 
31,PAGE,To a Friend entering the Ministry                                     53 
32,PAGE,To a Child Playing                                                    57 
33,PAGE,The Herring-Fishers of Lochfyne                                       59 
34,PAGE,In the Isle of Mull                                                   60 
35,PAGE,The same                                                              61 
36,PAGE,At Sea                                                                62 
37,PAGE,An Evening in France                                                  63 
38,PAGE,"Sonnet. To my Child, a Fellow-traveller                               68 "
39,PAGE,The Descent of the Rhone                                              69 
40,PAGE,On the Perseus and Medusa of Benvenuto Cellini                        80 
41,PAGE,"Lines written at the Village of Passignano, on the Lake of Thrasymene 81 "
42,PAGE,"Vesuvius, as seen from Capri                                          84 "
43,PAGE,Vesuvius                                                              85 
44,PAGE,The same continued                                                    86 
45,PAGE,To England. Written after a visit to Sorrento                         87 
46,PAGE,Lines written after hearing some beautiful singing in a Convent Church at Rome.                                               88 
47,PAGE,On a Picture of the Assumption by Murillo                             92 
48,PAGE,An Incident versified                                                 95 
49,PAGE,Address on leaving Rome to a Friend residing in that City             98 
50,PAGE,"Tasso’s Dungeon, Ferrara                                             105 "
51,PAGE,Sonnet                                                               106 
52,PAGE,"At Brunecken, in the Tyrol                                           107 "
53,PAGE,Sonnet                                                               108 
54,PAGE,Lines written in an Inn                                              109 
55,PAGE,To E ----                                                            114 
56,PAGE,"To ----, on the Morning of her Baptism                               119 "
57,PAGE,To a Lady singing                                                    122 
58,PAGE,The same continued                                                   123 
59,PAGE,The same continued                                                   124 
60,PAGE,The same continued                                                   125 
61,PAGE,The same continued                                                   126 
62,PAGE,Sonnet                                                               127 
63,PAGE,Sonnet                                                               128 
64,PAGE,Sonnet                                                               129 
65,PAGE,Despondency                                                          130 
66,PAGE,Ode to Sleep                                                         133 
67,PAGE,Atlantis                                                             139 
68,PAGE,Sais                                                                 143 
69,PAGE,Sonnet                                                               144 
70,PAGE,Recollections of Burgos                                              145 
71,PAGE,To a Friend                                                          148 
72,PAGE,To the Constitutional Exiles of 1823                                 151 
73,PAGE,To the same                                                          152 
74,PAGE,Sonnet                                                               153 
75,PAGE,On an early Death                                                    154 
76,PAGE,Sonnet                                                               160 
77,PAGE,Sonnet                                                               161 
78,PAGE,New Year’s Eve                                                       162 
79,PAGE,To my Child                                                          163 
80,PAGE,Sonnet                                                               164 
81,PAGE,Sonnet. In a Pass between the Walchen and the Waldensee              165 
82,PAGE,Sonnet                                                               166 
83,PAGE,Sonnet                                                               167 
84,PAGE,"To my God-Child, on the Day of his Baptism                           168 "
85,PAGE,The Monk and Bird                                                    172 
86,ERRATA.,ERRATA. 
87,ERRATA.,[Corrected in this etext] 
88,ERRATA.,"Page   9, line 6, _for_ look _read_ looks. "
89,ERRATA.,"...   26,  ... 3, _for_ flonrish _read_ flourish. "
90,ERRATA.,"...  137,  ... 6, _for_ starerd _read_ starred. "
91,DEDICATORY LINES.,DEDICATORY LINES. 
92,TO ----,TO ---- 
93,TO ----,"If, Lady, at thy bidding, I have strung As on one thread these few unvalued beads, I cannot ask the world to count them pearls, Or to esteem them better than they are: But thou, I know, wilt prize them, for by thee Solicited, I have beguiled with these The enforcèd leisure of the present time, And dedicate of right my little book To thee, beloved--sure at least of this That if my verse has aught of good or true, It will not lack the answer of one heart-- And if herein it may be thou shalt find Some notes of jarring discord, some that speak A spirit ill at ease, unharmonised, Yet ’twere a wrong unto thyself to deem These are the utterance of my present heart, My present mood--but of long years ago, When neither in the light of thy calm eyes, Nor in the pure joys of an innocent home, Nor in the happy laughter of these babes, Had I as yet found comfort, peace, or joy. But all is changèd now, and could I weave A lay of power, it should not now be wrung From miserable moods of sullen sin, Chewing the bitter ashes of the fruit Itself had gathered; rather would I speak Of light from darkness, good from evil brought By an almighty power, and how all things, If we will not refuse the good they bring, Are messages of an almighty love, And full of blessings. Oh! be sure of this-- All things are mercies while we count them so; And this believing, not keen poverty Nor wasting years of pain or slow disease, Nor death, which in a moment might lay low Our pleasant plants,--not these, if they should come, Shall ever drift our bark of faith ashore, Whose stedfast anchor is securely cast Within the veil, the veil of things unseen, Which now we know not, but shall know hereafter. "
94,TO ----,"Yet wherefore this? for we have not been called To interpret the dark ways of Providence, But that unsleeping eye that wakes for us, Has kept from hurt, and harm, and blind mischance, Our happy home till now. Yet not for this Can we escape our share of human fears And dim forebodings, chiefly when we think Under what hostile influence malign They may grow up, for whom their life is cast Now to begin in this unhappy age, When all, that by a solemn majesty And an enduring being once rebuked And put to shame the sordid thoughts of man, Must be no more permitted to affront Him and his littleness, or bid him back Unto the higher tasks and nobler cares For which he lives, for which his life is lent. "
