,Poem Title,Stanza
0,,"Produced by Greg Bergquist, Matthew Wheaton and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) "
1,"""SNOWFLAKES""","""SNOWFLAKES"" "
2,BY,BY 
3,ESTHER NELSON KARN.,ESTHER NELSON KARN. 
4,PRESS OF GEO. F. LASHER.,PHILADELPHIA: PRESS OF GEO. F. LASHER. 1900. 
5,ESTHER NELSON KARN.,COPYRIGHTED BY ESTHER NELSON KARN. 1900. 
6,"TO MY HUSBAND,","TO MY HUSBAND, "
7,"S. A. KARN,","S. A. KARN, "
8,"BOOK, THE SAME IS LOVINGLY INSCRIBED.","WHOSE KIND ENCOURAGEMENT HAS ENABLED ME TO WRITE THIS LITTLE BOOK, THE SAME IS LOVINGLY INSCRIBED. "
9,THE AUTHOR.,THE AUTHOR. 
10,DANCE OF THE SNOWFLAKES.,DANCE OF THE SNOWFLAKES. 
11,DANCE OF THE SNOWFLAKES.,"""Let's dance to the brown old earth to-night!"" Cried one little flake of snow; ""The autumn days have all passed by,-- I'm tired of my home here in the sky."" So they all agreed to go. "
12,DANCE OF THE SNOWFLAKES.,"They dressed themselves in a misty film Of purest pearly white; Their feet were clad in velvet down, As soft and white as the filmy gown They wore to the dance that night. "
13,DANCE OF THE SNOWFLAKES.,"Wrapped 'round with a drape of raveled gauze Were these little fays so fair. When out from a cloud a pale star beamed, Bright diamonds sparkled, laughed, and gleamed In their fleecy, tangled hair. "
14,DANCE OF THE SNOWFLAKES.,"All ready, so pretty a crowd were they That naught could their charms enhance; Then softly and quickly they sped away, For the whisp'ring wind was the cab that they Rode in to the snowflakes' dance. "
15,DANCE OF THE SNOWFLAKES.,"They flew over housetop, hilltop, dell, With dances and with delight. Though ne'er did sound of their presence tell; Wherever their fairy footsteps fell, All turned to a crystal white. "
16,DANCE OF THE SNOWFLAKES.,"In the daintiest robes the trees were dressed, That ever you'd wish to see; The wayworn traveler, he was blessed, And stroked, and kissed, and soft-caressed, By these fays in rapturous glee. "
17,DANCE OF THE SNOWFLAKES.,"Into every crevice and crack they peeped, They danced till the morning light; They left the print of their tiny feet O'er country road and city street, In frolicsome fun that night. "
18,DANCE OF THE SNOWFLAKES.,"When the rosy face of the morning sun Peeped timidly out to view, He beheld the earth, last night so brown, Arrayed in a snow-white velvet gown That sparkled like dancing dew. "
19,AN OCTOBER DAY.,AN OCTOBER DAY. 
20,AN OCTOBER DAY.,"'Tis sunrise o'er the eastern hills. All hail! thou lovely morn! Thy tender blush, thy mellow light Proclaim ""The autumn's born."" All nature is so wondrous fair, Bedecked with golden sheen-- A fleecy cloudlet, here and there, In azure sky is seen. "
21,AN OCTOBER DAY.,"The gold and crimson leaves that give The trees their autumn gown, Are scattered by the gentle breeze Upon the meadows brown. Tho' summer flow'rs that were so fair Have faded, one by one, The goldenrod, in beauty rare, Her reign has just begun. "
22,AN OCTOBER DAY.,"The grapevines now are laden with Sweet clusters, oh, so blue! And scattered o'er the orchard ground Are rosy apples, too. Oh, who could sigh for summer skies, For summer flowers and trees, For singing birds and rainbow showers, 'Mid autumn scenes like these? "
23,AN OCTOBER DAY.,"As sinks the glorious ""King of Day"" Adown the western sky, He bathes the trees and hilltops in A flood of crimson dye. He sets the westland all aglow Before he sinks away; So endeth, as a beauteous dream, This lovely autumn day. "
24,"WELCOME, SWEET MAY.","WELCOME, SWEET MAY. "
25,"WELCOME, SWEET MAY.","Welcome, sweet May! With thy sunshine and showers Thou'st driven away Old winter's dark hours. Poor fellow! he seemed rather loth to depart, Till thou, with thy sunshine, compelled him to start. Welcome, sweet May! "
26,"WELCOME, SWEET MAY.","Welcome, sweet May! That bringest to me, Wherever I stray, A sweet memory, When fragrant pink blossoms hung thick overhead, And love lay asleep in a violet bed. Welcome, sweet May! "
27,"WELCOME, SWEET MAY.","Welcome, sweet May! With thy sunshine and showers, When young love awoke From sleep 'mong the flowers. Each year, in thy sunshine, 'neath heavens of blue, With thy sweet, fragrant blossoms he's wakened anew. Welcome, sweet May! "
28,LAKESIDE.[1],LAKESIDE.[1] 
29,LAKESIDE.[1],"'Tis the dearest, coolest place I can find; There the locust and the wild grape entwined Float their dewy fragrance ever O'er the dancing St. Joe river On the wings of the soft drowsy wind. "
30,LAKESIDE.[1],"In the coziest of homes, neat and new, Dwell its people so kind-hearted and true. Not a wall or tower high Mars the tender, sunlight sky, Or shuts out the glad rainbow from view. "
31,LAKESIDE.[1],"When a dwelling for his mate is in quest, Does the robin find its shelter the best. There his sweetest notes he brings, And a flood of music flings O'er your head as you pass 'neath his nest. "
32,LAKESIDE.[1],"There are morning-glories dripping with dew, And the dogwood blossoms hang over you. In a drowse of rapture sweet Does this vale look up to meet, And to bask in the smile of the blue? "
33,LAKESIDE.[1],"Would your soul free from troubles be made? All its worries and its burdens unlade? From the tumult and the heat Of the noisy city street, Take yourself to the bliss of its shade. "
34,LAKESIDE.[1],"There you'll drink till you stagger as you plod, Of the sweets from the blossom-spangled sod, While your weary frame is drenched, And your thirsty soul is quenched, In a shower of the great love of God. "
35,LAKESIDE.[1],"[1] The above is a description of the Lakeside addition to Ft. Wayne, Ind. "
36,AUTUMN.,AUTUMN. 
37,AUTUMN.,"Enchanting dawn of autumn days, So clear, so cool, so calm, O'er all creation breathing forth Thy sweet refreshing balm! "
38,AUTUMN.,"The woodland dons its brightest hue, Its rainbow-tinted gown; Each soft and dreamy breeze that blows Brings showers of crimson down. "
39,AUTUMN.,"Old earth now groans beneath her load Of grain and fruited vine, That thickly hangs o'er orchard wall, And drips with mellow wine. "
40,AUTUMN.,"The birds fly lazily above, Bathed in thy misty light, While on the hillside loll the kine In morning's gold delight. "
41,AUTUMN.,"Wrapped in thy folds of golden mist, This restless soul of mine Is lulled into a blissful dream Of peace and love divine. "
42,TO A WATER-LILY.,TO A WATER-LILY. 
43,TO A WATER-LILY.,"Sweet flower, what cold, unfeeling hand Hath plucked thee from that shady land Where clear, cool waters lie, And velvet mosses kissed thy feet? Who took thee from thy loved retreat, And left thee here to die? "
44,TO A WATER-LILY.,"Thou fairest gem of all the earth-- E'en bonnie wilds that gave thee birth Thy petals' sweetness hold. I drink thy breath in fragrant draught, Sweeter than royal lips e'er quaffed From cups of burnished gold. "
45,TO A WATER-LILY.,"Who took thee from thy crystal home, Where finny tribes delight to roam And frisk in morning play; Where never harsher sound was heard Than fall of leaf or trill of bird, Or winds that softly sway "
