,Poem Title,Stanza
0,,Produced by D Alexander and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive) 
1,LAND OF DAKOTA,IN THE LAND OF DAKOTA 
2,LAND OF DAKOTA,_A Little Book of North Dakota Verse_ 
3,HULDAH LUCILE WINSTED,BY HULDAH LUCILE WINSTED 
4,THE GORHAM PRESS,BOSTON RICHARD G. BADGER THE GORHAM PRESS 
5,"COPYRIGHT, 1920, BY HULDAH L. WINSTED","COPYRIGHT, 1920, BY HULDAH L. WINSTED All Rights Reserved "
6,"COPYRIGHT, 1920, BY HULDAH L. WINSTED","Made in the United States of America The Gorham Press, Boston, U. S. A. "
7,MRS. WILLIAM A. ANDERSON,TO MY FRIEND MRS. WILLIAM A. ANDERSON 
8,CONTENTS,CONTENTS 
9,PAGE,PAGE 
10,IN THE LAND OF DAKOTA                                   9,IN THE LAND OF DAKOTA                                   9 _In the East ye struggle for glory_ 
11,THE SEASONS IN NORTH DAKOTA                            10,THE SEASONS IN NORTH DAKOTA                            10 _Spring--and the wild March wind_ 
12,THE DELUGE--A BERTHOLD INDIAN LEGEND                   11,"THE DELUGE--A BERTHOLD INDIAN LEGEND                   11 _Long ago, yes, oh, so long since_ "
13,NORTH DAKOTA SUNSETS                                   15,NORTH DAKOTA SUNSETS                                   15 _Such beautiful tints in the western skies_ 
14,NORTH DAKOTA--PAST AND PRESENT                         16,"NORTH DAKOTA--PAST AND PRESENT                         16 _Low-lying hills, ""bad lands"" and rolling plain_ "
15,A PRAIRIE SUNRISE                                      18,A PRAIRIE SUNRISE                                      18 _Grey and silent is the morning_ 
16,"DAKOTA LAND, DAKOTA LAND                               19","DAKOTA LAND, DAKOTA LAND                               19 _Dakota land, Dakota land_ "
17,NORTH DAKOTA'S MISSION                                 21,NORTH DAKOTA'S MISSION                                 21 _Pioneers of North Dakota_ 
18,WE WHO HAVE LIVED IN DAKOTA                            23,WE WHO HAVE LIVED IN DAKOTA                            23 _We who have lived in Dakota_ 
19,MISCELLANEOUS VERSES,MISCELLANEOUS VERSES 
20,GUIDING VOICES                                         27,GUIDING VOICES                                         27 _Echoes of beloved voices_ 
21,A PRAYER                                               28,"A PRAYER                                               28 _Make me gentle, Lord, and kind_ "
22,TO A FRIEND                                            29,"TO A FRIEND                                            29 _My love for thee, lips cannot tell_ "
23,A DREAM                                                30,A DREAM                                                30 _It was midnight_ 
24,THE LIGHT                                              33,"THE LIGHT                                              33 _The way is long, the night is drear_ "
25,"SISTER DEAR, I LOVE YOU SO                             34","SISTER DEAR, I LOVE YOU SO                             34 _Sister dear, I love you so_ "
26,NIGHT WATCHES                                          35,NIGHT WATCHES                                          35 _In the still watches of night_ 
27,MEN ARE THREE                                          36,MEN ARE THREE                                          36 _There are all kinds of people we meet_ 
28,SMILES AND TEARS                                       38,SMILES AND TEARS                                       38 _Swift run the hours on to days_ 
29,COLUMBIA TO SHAKESPEARE: AN APPRECIATION               39,COLUMBIA TO SHAKESPEARE: AN APPRECIATION               39 _We are gathered here_ 
30,THE ANSWER                                             41,THE ANSWER                                             41 _Writ in the skies above me_ 
31,THE IMMIGRANT TO THE STARS AND STRIPES                 41,"THE IMMIGRANT TO THE STARS AND STRIPES                 41 _O Flag, on all the earth the best_ "
32,THE PEACE OF THE WOODS                                 43,"THE PEACE OF THE WOODS                                 43 _Oh, oft when I come to the city_ "
33,KEEP THE PATH CLEAR                                    45,"KEEP THE PATH CLEAR                                    45 _Oh, do not trifle with friendship_ "
34,IN THE LAND OF DAKOTA,IN THE LAND OF DAKOTA 
35,IN THE LAND OF DAKOTA,IN THE LAND OF DAKOTA 
36,IN THE LAND OF DAKOTA,"In the East ye struggle for glory And power, and wealth, and fame, And time ye expend, and much labor, To trace down your ancestors' name; But here in the land of Dakota Where the winds sweep over the plains, Is winnowed away much useless ""chaff,"" And only true worth remains. "
37,IN THE LAND OF DAKOTA,"In the East ye crush out the life-blood Of innocent children, grown old By premature toiling and labor To fill up your coffers with gold; But here in the Land of Dakota Our children are happy and free, And over the plains of its limitless mains Re-echo their laughter and glee. "
38,IN THE LAND OF DAKOTA,"In the East ye build up great mansions And sky-scrapers gaunt and high, That shut out the glory and grandeur Of the infinite tender sky; But here in the Land of Dakota Our eyes look up on high And our souls learn wonderful lessons From the white clouds sailing by. "
39,THE SEASONS IN NORTH DAKOTA,THE SEASONS IN NORTH DAKOTA 
40,THE SEASONS IN NORTH DAKOTA,Spring--and the wild March wind The snow-covered prairies sweep; From North Dakota's frozen clod The fur-clad Pasque Flowers peep. 
41,THE SEASONS IN NORTH DAKOTA,"Summer--and gentle showers, And soft the zephyrs blow; O'er North Dakota's rolling plains The modest Roses grow. "
42,THE SEASONS IN NORTH DAKOTA,"Autumn--and burnished skies, And parching, sun-scorched sod; And by the wayside still there blooms The stately Goldenrod. "
43,THE SEASONS IN NORTH DAKOTA,Winter--the flowers are dead And fierce the cold winds blow; Yet 'spite of North Dakota's snow The flowers of Hope still grow. 
44,THE DELUGE,THE DELUGE (A Berthold Indian Legend) 
45,THE DELUGE,"Long ago, yes, oh, so long since,-- When the world was young and fair, All the animals were friendly; E'en the bison and the bear Aided man with all their cunning, Helped him with their counsels grave, Helped him as the gods alone can-- Made him wise and strong and brave. And the flowers on the prairies Blossomed ever, shy and sweet, For the land of the Dakotas Knew not frost, nor killing heat. "
