,Poem Title,Stanza
0,,"Produced by David Garcia, Melissa Er-Raqabi and the PG Online Distributed Proofreading Team at https://www.pgdp.net "
1,,[Transcriber's Note: Irregularities in spelling have been retained as found in the original text.] 
2,POEMS,POEMS 
3,BY,BY 
4,MARY ALICE WALTON,MARY ALICE WALTON 
5,TO THE MEMORY OF MY FATHER,TO THE MEMORY OF MY FATHER 
6,TO THE MEMORY OF MY FATHER,Copyrighted 1910 by Mary Alice Walton 
7,TO THE MEMORY OF MY FATHER,~Preface.~ 
8,TO THE MEMORY OF MY FATHER,"The Poems contained in this booklet composed when ill, and either blind or nearly so, are given to the public for the purpose of strengthening faith in God. Those outlining in part, a life that has been more than filled by the disciplinarian, sorrow, are but a glimpse of the many heavy crosses borne. In my retrospection I can only believe the Father deemed me worthy to be tested, at the same time giving wonderful revelations of Himself and many answers to prayer. Thanks be to Him, that I was brought through the fire with unshaken faith in Christ, for this end, to prove that those who stand firm in faith will not only be given a victory, but be brought to a greater joy and fellowship with the Father, Son, and Holy Spirit. "
9,TO THE MEMORY OF MY FATHER,"Life's battles well waged, victoriously fought, Rich jewels of pearls in Cross will be wrought; E'er trusting in One who knoweth no wrong, Forever we'll live in Land of the Strong. "
10,THE AUTHOR.,THE AUTHOR. 
11,THE AUTHOR.,~The Cross of Pearls.~ 
12,THE AUTHOR.,"Gethsemane, how oft, grown dim, With bleeding hearts, unpardoned sin, A Cross with pearls, and gems inlaid, God's gift of love, the price prepaid. "
13,THE AUTHOR.,"These precious pearls were once a tear, Repentant sighs, a hope, a fear, But rough seas washed and jewels grew Until the Cross was pearly hue. "
14,THE AUTHOR.,"Unnumbered are the pearls and fair, If burdens of the weary share; And deeply wrought with threads of gold, If smiles of peace suppress our woe. "
15,THE AUTHOR.,"To help Thee, Christ, in saving world, Forgetting self is rarest pearl, That brightly glows when righting wrong, Assisting souls in Thee grow strong. "
16,THE AUTHOR.,"The Cross that Thou so freely bare Is covered o'er with pearls of prayer; On Cross of Love all hopes are stayed, Each time it's kissed a pearl's inlaid. "
17,THE AUTHOR.,~The Solitary Lament.~ 
18,THE AUTHOR.,"The terrors of night have fallen on me, The shadow of forms no longer I see, Eyes that have lingered on objects of light Are now ever closed by day and by night; As time passes on I shed bitter tears, Wearily waiting these many long years, Oftentimes waking from dreaming to find Nothing but gloom--I am helpless and blind. "
19,THE AUTHOR.,"Of all earthly joys I am nearly bereft, No pleasure of friends, alone I am left, Kind hearts there are some, though many, alas! Send a curious gaze toward me as they pass; One visitor daily--a small ray of sun Just crossing my face, it gladly doth run-- Bringing me news of the weather and time, And memories sweet of my own sunny clime. "
20,THE AUTHOR.,"They've taken my children away from their home, For care, to them mother love is unknown; Their smiles and caresses to strangers are given, Alone, in despair, my fond heart is riven; O! tell me, kind angels, shall I ever recover To care for my children and heart-broken mother? While sadly I'm thinking of joys that have passed, For days like my childhood, in mercy I ask. "
21,THE AUTHOR.,"How strange seems the quiet, how foreign to one Who reveled in beauty, in pleasure, and fun; As healthy and happy and merry as May, School-books in hand, I would hasten away. But, listen! What noises are those that I hear? In the silence strange fancies awaken my fear, And terrible phantoms of lunatics try To glare o'er my couch and stifle my cry. "
22,THE AUTHOR.,"Welcome, O! Death, do not leave me alone, The future's unkind and hopes are all flown; In pain and in anguish my sorrow untold; In age most a child, yet in trouble grown old. But God in His mercy one bright hope has given-- Saviour to love and rest in dear Heaven; There beautiful music and many things fair, While voices of loved ones with song fill the air. "
23,THE AUTHOR.,~Under the Rod.~ 
24,THE AUTHOR.,"Blind and helpless alone I wait; The way seems dark and prayers too late, My anguished soul sends forth the cry, Father save me, ere I die; Save me for my children small, Leave them not to sin and fall, Sending forth the saddened call, Mother, come back, mother! "
25,THE AUTHOR.,"Blind and helpless days wear by, Sick and friendless, left to die; The darkness deepens as I grope, Afraid to live, afraid to hope; They tell me of a better land, Lord, I cannot see Thy hand, Around me steals an icy band, Save me or I perish. "
26,THE AUTHOR.,"~Waiting, Ever Waiting.~ "
27,THE AUTHOR.,"Waiting, dreaming, waiting, by some flowing mystic rill, Waiting, hoping, waiting, strong desires my spirit fill; Waiting, restless waiting, Oh! could I join the busy throng, Waiting, patient waiting, for right to triumph over wrong. "
