,Poem Title,Stanza
0,,"E-text prepared by Juliet Sutherland, Leonard Johnson, and the Project Gutenberg Online Distributed Proofreading Team (http://www.pgdp.net) "
1,POEMS,POEMS 
2,POEMS,by 
3,MARY BAKER EDDY,MARY BAKER EDDY 
4,MARY BAKER EDDY,"Author of ""Science and Health with Key to the Scriptures"" "
5,MARY BAKER EDDY,"Published by The Trustees under the Will of Mary Baker G. Eddy Boston, U.S.A. "
6,MARY BAKER EDDY,"Authorized Literature of The First Church of Christ, Scientist in Boston, Massachusetts "
7,MARY BAKER EDDY,"Copyright, 1910 by Mary Baker Eddy All Rights Reserved "
8,MARY BAKER EDDY,Printed in the United States of America 
9,PREFACE,PREFACE 
10,PREFACE,"_The poems garnered up in this little volume were written at different periods in the life of the author, dating from her early girlhood up to recent years. They were not written with a view of making a book, each poem being the spontaneous outpouring of a deeply poetic nature and called forth by some experience that claimed her attention._ "
11,PREFACE,"_The ""Old Man of the Mountain,"" for instance, was written while the author was contemplating this lofty New Hampshire crag, whose rugged outlines resemble the profile of a human face. Inspired by the grandeur of this masterpiece of nature's handiwork, and looking ""up through nature, unto nature's God,"" the poem began to take form in her thought, and alighting from her carriage, she seated herself by the roadside and began to write. Some tourists who were passing, and who made her acquaintance, asked her what she was writing, and she replied by reading the poem to them. They were so pleased with it that each requested a copy, which was subsequently mailed to them. Similar requests continued to reach the author for years afterward, until the poem finally found its way into print, appearing, together with ""The Valley Cemetery,"" in a book ""Gems for You,"" published in Manchester, N. H., in 1850, and again in Boston, in 1856._ "
12,PREFACE,"_The poem on the ""Dedication of a Temperance Hall,"" in Lynn, Mass., in 1866, was written for that occasion, and was sung by the audience as a dedicatory hymn. ""The Liberty Bells"" appeared in a Lynn, Mass., newspaper, under the date of February 3, 1865. A note from the author, which was published with the poem, read as follows:_ "
13,PREFACE,"""MR. EDITOR:--_In 1835 a mob in Boston (although Boston has since been the pioneer of anti-slavery) dispersed a meeting of the Female Anti-Slavery Society, and assailed the person of William Lloyd Garrison with such fury that the city authorities could protect him nowhere but in the walls of a jail. To-day, by order of Governor Andrew, the bells are ringing to celebrate the passing of a resolution in Congress prohibiting slavery in the United States.""_ "
14,PREFACE,"_All of the author's best-known hymns are included in this collection, as well as many poems written in girlhood and during the years she resided in Lynn, Mass., and which appeared in various publications of that day. Among her earliest poems are ""Upward,"" ""Resolutions for the Day,"" ""Autumn"" (written in a maple grove), ""Alphabet and Bayonet,"" and ""The Country-Seat"" (written while visiting a family friend in the beautiful suburbs of Boston); yet, even these are characterized by the same lofty trend of thought that reached its fulness in her later productions._ "
15,PREFACE,"_In May, 1910, Mrs. Eddy requested her publisher to prepare a few bound volumes of her poems, for private distribution. When this became known to her friends, they urged her to allow a popular edition to be issued, to which she assented. With grateful acknowledgment, therefore, of this permission, this little volume is presented to the public, in the hope that these gems of purest thought from this spiritually-minded author will prove a joy to the heavy laden and a balm to the weary heart._ "
16,ADAM H. DICKEY.,ADAM H. DICKEY. 
17,ADAM H. DICKEY.,"CHESTNUT HILL, MASS., September 24, 1910. "
18,CONTENTS,CONTENTS 
19,PAGE,PAGE 
