,Poem Title,Stanza
0,,"Produced by K Nordquist, David T. Jones and the Online Distributed Proofreading Canada Team at http://www.pgdpcanada.net "
1,A,A Lover's Litanies 
2,_BY_,_BY_ 
3,_BY_,Eric Mackay 
4,A,A Lover's Litanies 
5,_BY_,_BY_ 
6,_BY_,Eric Mackay 
7,_BY_,"_Author of ""Love Letters of a Violinist,"" and ""Gladys the Singer.""_ "
8,_BY_,1888. 
9,_LONDON:_,_LONDON:_ 
10,_LONDON:_,"_Field & Tuer, The Leadenhall Press, E.C. Simpkin, Marshall & Co.; Hamilton, Adams & Co._ "
11,_LONDON:_,"_New York: Scribner & Welford, 743 & 745, Broadway._ "
12,_LONDON:_,[Illustration: logo] 
13,"LONDON, E.C.","THE LEADENHALL PRESS, LONDON, E.C. "
14,"T 4,258.","T 4,258. "
15,"T 4,258.",[Illustration: Ave Maria!] 
16,"T 4,258.",Contents. 
17,PAGE,PAGE 
18,PAGE,First Litany--Virgo Dulcis              11 
19,PAGE,Second Litany--Vox Amoris               25 
20,PAGE,Third Litany--Ad Te Clamavi             39 
21,PAGE,Fourth Litany--Gratia Plena             53 
22,PAGE,Fifth Litany--Salve Regina              67 
23,PAGE,Sixth Litany--Benedicta Tu              81 
24,PAGE,Seventh Litany--Stella Matutina         95 
25,PAGE,Eighth Litany--Domina Exaudi           109 
26,PAGE,Ninth Litany--Lilium inter Spinas      123 
27,PAGE,Tenth Litany--Gloria in Excelsis       137 
28,PAGE,[Illustration] 
29,PAGE,First Litany. 
30,VIRGO DULCIS.,VIRGO DULCIS. 
31,VIRGO DULCIS.,First Litany. 
32,VIRGO DULCIS.,Virgo Dulcis. 
33,VIRGO DULCIS.,i. 
34,VIRGO DULCIS.,"O thou refulgent essence of all grace! O thou that with the witchery of thy face Hast made of me thy servant unto death, I pray thee pause, ere, musical of breath, And rapt of utterance, thou condemn indeed My venturous wooing, and the wanton speed With which I greet thee, dear and tender soul! From out the fullness of my passion-creed. "
35,VIRGO DULCIS.,ii. 
36,VIRGO DULCIS.,"I am so truly thine that nevermore Shall man be found, this side the Stygian shore, So meek as I, so patient under blame, And yet, withal, so minded to proclaim His life-long ardour. For my theme is just: A heart enslaved, a smile, a broken trust, A soft mirage, a glimpse of fairyland, And then the wreck thereof in tears and dust. "
37,VIRGO DULCIS.,iii. 
38,VIRGO DULCIS.,"Thou wast not made for murder, yet a glance May murderous prove; and beauty may entrance, More than a syren's or a serpent's eye. And there are moments when a smother'd sigh May hint at comfort and a murmur'd ""No"" Give signs of ""Yes,"" and Misery's overflow Make tears more precious than we care to tell, Though, one by one, our hopes we must forego. "
39,VIRGO DULCIS.,iv. 
40,VIRGO DULCIS.,"I should have shunn'd thee as a man may shun His evil hour. I should have curst the sun That made the day so bright and earth so fair When first we met, delirium through the air Burning like fire! I should have curst the moon And all the stars that, dream-like, in a swoon Shut out the day,--the lov'd, the lovely day That came too late and left us all too soon. "
41,VIRGO DULCIS.,v. 
42,VIRGO DULCIS.,"I look'd at thee, and lo! from face to feet, I saw my tyrant, and I felt the beat Of my quick pulse. I knew thee for a queen And bow'd submissive; and the smile serene Of thy sweet face reveal'd the soul of thee. For I was wounded as a man may be Whom Eros tricks with words he will not prove; And all my peace of mind went out from me. "
43,VIRGO DULCIS.,vi. 
44,VIRGO DULCIS.,"Oh, why didst cheer me with the thought of bliss, And wouldst not pay me back my luckless kiss? I sought thy side. I gave thee of my store One wild salute. A flame was at the core Of that first kiss; and on my mouth I feel The glow thereof, the pressure and the seal, As if thy nature, when the deed was done, Had leapt to mine in lightning-like appeal. "
45,VIRGO DULCIS.,vii. 
46,VIRGO DULCIS.,"If debts were paid in full I might require More than my kiss. I might, in time, aspire To some new bond, or re-enact the first. For once, thou know'st, the love for which I thirst, The love for which I hunger'd in thy sight, Was not withheld. I deem'd thee, day and night, Mine own true mate, and sent thee token flowers To figure forth the hopes I'd fain indite. "
47,VIRGO DULCIS.,viii. 
48,VIRGO DULCIS.,"Is this not so? Canst thou detend, in truth, The sunlike smile with which, in flush of youth, Thou didst accept my greeting,--though so late,-- My love-lorn homage when the voice of Fate Fell from thy lips, and made me twice a man Because half thine, in that betrothal-plan Whereof I spake, not knowing how 'twould be When May had marr'd the prospects it began? "
49,VIRGO DULCIS.,ix. 
50,VIRGO DULCIS.,"Can'st thou deny that, early in the spring, When daisies droop'd, and birds were fain to sing, We met, and talk'd, and walk'd, and were content In sunlit paths? An hour and more we spent In Keats's Grove. We linger'd near the stem Of that lone tree on which was seen the gem Of his bright name, there carven by himself; And then I stoop'd and kiss'd thy garment's hem. "
51,VIRGO DULCIS.,x. 
52,VIRGO DULCIS.,"I gave thee all my life. I gave thee there, In that wild hour, the great Creator's share Of mine existence; and I turn'd to thee As men to idols, madly on my knee; And then uplifted by those arms of thine, I sat beside thee, warm'd with other wine Than vintage balm; and, mindful of thy blush, I guess'd a thought which words will not define. "
53,VIRGO DULCIS.,xi. 
54,VIRGO DULCIS.,"I told thee stories of the days of joy When earth was young, and love without alloy Made all things glad and all the thoughts of things. And like a man who wonders when he sings, And knows not whence the power that in him lies, I made a madrigal of all my sighs And bade thee heed them; and I join'd therewith The texts of these my follies that I prize. "
55,VIRGO DULCIS.,xii. 
56,VIRGO DULCIS.,"I spoke of men, long dead, who wooed in vain And yet were happy,--men whose tender pain Was fraught with fervor, as the night with stars. And then I spoke of heroes' battle-scars And lordly souls who rode from land to land To win the love-touch of a lady's hand; And on the strings of thy low-murmuring lute I struck the chords that all men understand. "
57,VIRGO DULCIS.,xiii. 
58,VIRGO DULCIS.,"I sang to thee. I praised thee with my praise, E'en as a bird, conceal'd in sylvan ways, May laud the rose, and wish, from hour to hour, That he had petals like the empress-flower, And there could grow, unwing'd, and be a bud, With all his warblings ta'en at singing-flood And turned to vàgaries of the wildest scent To undermine the meekness in her blood. "
59,VIRGO DULCIS.,xiv. 
60,VIRGO DULCIS.,"Ah, those were days! That April should have been My last on earth, and, ere the frondage green Had changed to gold, I should have join'd the ranks Of dull dead men who lived for little thanks And made the most thereof, though penance-bound. I should have known that in the daily round Of mine existence, there are griefs to spare, But joys, alas! too few on any ground. "
61,VIRGO DULCIS.,xv. 
62,VIRGO DULCIS.,"And here I stand to-day with bended head, My task undone, my garden overspread With baneful weeds. Am I the lord thereof? Or mine own slave, without the power to doff My misery's badge? Am I so weak withal, That I must loiter, though the bugle's call Shrills o'er the moor, the far-off weltering moor, Where foemen meet to vanquish or to fall? "
63,VIRGO DULCIS.,xvi. 
64,VIRGO DULCIS.,"Am I so blurr'd in soul, so out of health, That I must turn to thee, as if by stealth, And fear thy censure, fear thy quick rebuff, And thou so gentle in a world so rough That God's high priest, the morn-apparell'd sun Ne'er saw thy like! Am I indeed undone Of life and love and all? and must I weep For joys that quit me, and for sands that run? "
65,VIRGO DULCIS.,xvii. 
66,VIRGO DULCIS.,"To-morrow's dawn will break; but Yesterday, Where is its light? And where the breezes' play That sway'd the flowers? A bird will sing again, But not so well. The wind upon the plain, The wintry wind, will toss the groaning trees; But I, what comfort shall I have of these, To know that they, unlov'd, have lost the Spring, As I thy favour and my power to please? "
67,VIRGO DULCIS.,xviii. 
68,VIRGO DULCIS.,"I should have learnt a lesson from the songs Of woodland birds discoursing on the wrongs Of madcap moths and bachelor butterflies. I should have caught the cadence of the sighs Of unwed flowers, and learnt the way to woo, Which all things know but I, beneath the blue Of Heaven's great dome; for, undesired of thee, I have but jarr'd the notes that seem'd so true. "
69,VIRGO DULCIS.,xix. 
70,VIRGO DULCIS.,"I should have told thee all I meant to tell, And how, at Lammas-tide, a wedding-bell Rang through my sleep, mine own as well as thine; And how I led thee, smiling, to a shrine And there endow'd thee with the name I bear; And how I woke to find the morning-air Flooded with light. I should have told thee this And not conceal'd the theme of my long prayer. "
71,VIRGO DULCIS.,xx. 
72,VIRGO DULCIS.,"But I was timid. Oh, my love was such I scarce could name it! Trembling over-much With too much ardour, I was moved at length To mere mad utterance. In a blameful strength I seiz'd thy hand, to scare thee, as of old Dryads were scared; and calm and icy-cold Thine answer came: ""I pray thee, vex me not!"" And all that day 'twas winter on the wold. "
73,VIRGO DULCIS.,[Illustration: cherub] 
74,VIRGO DULCIS.,Second Litany. 
75,_VOX AMORIS_.,_VOX AMORIS_. 
76,_VOX AMORIS_.,Second Litany. 
77,_VOX AMORIS_.,Vox Amorís.[1] 
78,_VOX AMORIS_.,i. 
79,_VOX AMORIS_.,"Vouchsafe, my Lady! by the passion-flower, And by the glamour of a moonlit hour, And by the cries and sighs of all the birds That sing o'nights, to heed again the words Of my poor pleading! For I swear to thee My love is deeper than the bounding sea, And more conclusive than a wedding-bell, And freer-voiced than winds upon the lea. "
80,_VOX AMORIS_.,"[Footnote 1: This Litany was introduced in the Author's ""Gladys the Singer,"" published by Messrs. Reeves & Turner, London, 1887.] "
81,_VOX AMORIS_.,ii. 
82,_VOX AMORIS_.,"In all the world, from east unto the west, There is no vantage-ground, and little rest, And no content for me from dawn to dark, From set of sun to song-time of the lark, And yet, withal, there is no man alive Who for a goodly cause to make it thrive, Would do such deeds as I would gird me to Could I but win the pearl for which I dive. "
83,_VOX AMORIS_.,iii. 
84,_VOX AMORIS_.,"It is thy love which, downward in the deep Of far-off visions, I behold in sleep,-- It is thy pearl of love which in the night Doth tempt my soul to hopes I dare not write,-- It is this gem for which, had I a crown, I'd barter peace and pomp, and ermined gown; It is thy troth, thou paragon of maids! For which I'd sell the joys of all renown. "
85,_VOX AMORIS_.,iv. 
86,_VOX AMORIS_.,"I would attack a panther in its den To do thee service as thy man of men, Or front the Fates, or, like a ghoul, confer With staring ghosts outside a sepulchre. I would forego a limb to give thee life, Or yield my soul itself in any strife, In any coil of doubt, in any spot When Death and Danger meet as man and wife. "
87,_VOX AMORIS_.,v. 
88,_VOX AMORIS_.,"It is my solace, all my nights and days, To pray for thee and dote on thee always, And evermore to count myself a king Because I earn'd thy favour in the spring. Oh, smile on me and call me to thy side, And I will kneel to thee, as to a bride, And yet adore thee as a saint in Heaven By God ordained, by good men glorified! "
89,_VOX AMORIS_.,vi. 
90,_VOX AMORIS_.,"I will acquaint thee with mine inmost thought And teach thee all I know, though unbesought, And make thee prouder of a poet's dream Than wealthy men are proud of what they seem. If thou have trust therein, if thou require Service of me, or song, or penance dire, I will obey thee as thy belted knight, Or die to satisfy thy heart's desire. "
91,_VOX AMORIS_.,vii. 
92,_VOX AMORIS_.,"Ah! thou hast that in store which none can give, None but thyself, and I am fain to live To watch the outcome of so fair a gift,-- To see the bright good morrow loom and lift, And know that thou,--unpeer'd beneath the moon,-- Untamed of men,--untutor'd to the tune Of lip with lip,--wilt cease thy coy disdain And learn the languors of the loves of June. "
93,_VOX AMORIS_.,viii. 
94,_VOX AMORIS_.,"All that I am, and all I hope to be, Is thine till death; and though I die for thee Each day I live; and though I throb and thrill At thoughts that seem to burn me, and to chill, In my dark hours, I revel in the same; Yet I am free of hope, as thou of blame, And all around me, wakeful and in sleep, I weave a blessing for thy soul to claim. "
95,_VOX AMORIS_.,ix. 
96,_VOX AMORIS_.,"Oh, by thy radiant hair and by the glow Of thy full eyes,--and by thy breast of snow,-- And by the buds thereof that have the flush Of infant roses when they strive to blush,-- And by thy voice, melodious as a bell That rings for prayer in God's high citadel,-- By all these things, and more than I can urge, I charge thee, Sweet! to let me out of hell! "
97,_VOX AMORIS_.,x. 
98,_VOX AMORIS_.,"Is it not Hell to live so far away And not to touch thee,--not by night or day To be partaker of one smile of thine, Or one commingling of thy breath and mine, Or one encounter of thine amorous mouth? I dwell apart from thee, as north from south, As east from western ways I dwell apart, And taste the tears that quench not any drouth. "
99,_VOX AMORIS_.,xi. 
100,_VOX AMORIS_.,"Why wouldst thou take the memory of a wrong To be thy shadow all the summer long, A thing to chide thee at the dead of night, A thing to wake thee with the morning light For self-upbraiding, while the wanton bird Invests the welkin? Ah, by joy deferr'd, By peace withheld from me,--do thou relent And dower my life to-day with one love-word! "
101,_VOX AMORIS_.,xii. 
102,_VOX AMORIS_.,"Wouldst thou, Cassandra-wise, oppress my soul With more unrest, and Hebè-like, the bowl Of festal comfort for a moment raise To my poor lips, and then avert thy gaze? Wouldst make me mad beyond the daily curse Of thy displeasure, and in wrath disperse That halcyon draught, that nectar of the mind, Which is the theme I yearn to in my verse? "
103,_VOX AMORIS_.,xiii. 
104,_VOX AMORIS_.,"Oh, by thy pity when so slight a thing As some small bird is wounded in the wing, Avert thy scorn, and grant me, from afar, At least the right to love thee as a star,-- The right to turn to thee, the right to bow To thy pure name and evermore, as now, To own thy thraldom and to sing thereon, In proud allegiance to mine earliest vow. "
105,_VOX AMORIS_.,xiv. 
106,_VOX AMORIS_.,"It were abuse of power to frown again When, all day long, I gloat upon the pain Of pent-up hope, my joy and my distress,-- While the remembrance of a mute caress Given to a rose,--a rose I pluck'd for thee,-- Seems as the withering of the world to me, Because I am unlov'd of thee to-day And undesired as sea-weeds in the sea. "
107,_VOX AMORIS_.,xv. 
108,_VOX AMORIS_.,"I'll not believe that eyes so bright as thine Were meant for malice in the summer-shine, Or that a glance thereof, though changed to fire, Could injure one whose spirit, like a lyre, Has throbb'd to music of remember'd joys,-- The pride thereof, and all the tender poise Of trust with trust,--the symphonies of grief Made all mine own,--and Faith which never cloys. "
109,_VOX AMORIS_.,xvi. 
110,_VOX AMORIS_.,"How can it be that one so fair as thou Should wear contention on a whiter brow Than May-day Dian's in her hunting gear? I'll not believe that eyes so holy-clear And mouth so constant to its morning prayer Could mock the mischief of a man's despair And all the misery of a moment's hope Seen far away, as mists are seen in air. "
111,_VOX AMORIS_.,xvii. 
112,_VOX AMORIS_.,"How can a woman's heart be made of stone And she not know it? Mine is overthrown. I have no heart to-day, no perfect one, Only a thing that sighs at set of sun And beats its cage, as if the thrall thereof Were freedom's prison or the tomb of love; As if, God help me! there were shame in truth And no salvation left in realms above. "
113,_VOX AMORIS_.,xviii. 
114,_VOX AMORIS_.,"I once could laugh, I once was deem'd a man Fit for the frenzies of the dead god Pan, And now, by Heaven! the birds that sing so well Move me to tears; and all the leafy dell, And all the sun-down glories of the West, And all the moorland which the moon has blest, Make me a dreamer, aye! a coward, too, In all the weird expanse of mine unrest. "
115,_VOX AMORIS_.,xix. 
116,_VOX AMORIS_.,"It is my curse to see thee and to learn That I must shun thee, though I blaze and burn With all this longing, all this fierce delight Fear-fraught and famish'd for a suitor's right; A right conceded for a moment's space And then withdrawn as, amorous face to face, I dared to clasp thee and to urge a troth Too sovereign-sweet for one of Adam's race. "
117,_VOX AMORIS_.,xx. 
118,_VOX AMORIS_.,"I am a doom-entangled mirthless soul, Without the power to rid me of the dole Which, day by day, and nightly evermore Corrodes my peace! Oh, smile, as once before, At each wild thought and each discarded plea, And let thy sentence, let thy suffrance be That I be reckon'd till the day I die The sad-eyed Singer of thy fame and thee! "
119,_VOX AMORIS_.,[Illustration: cherub] 
120,_VOX AMORIS_.,Third Litany. 
121,_AD TE CLAMAVI._,_AD TE CLAMAVI._ 
122,_AD TE CLAMAVI._,Third Litany. 
123,_AD TE CLAMAVI._,Ad Te Clamavi. 
124,_AD TE CLAMAVI._,i. 
125,_AD TE CLAMAVI._,"Again, O Love! again I make lament, And, Arab-like, I pitch my summer-tent Outside the gateways of the Lord of Song. I weep and wait, contented all day long To be the proud possessor of a grief. It comforts me. It gives me more relief Than pleasures give; and, spirit-like in air, It re-invokes the peace that was so brief. "
126,_AD TE CLAMAVI._,ii. 
127,_AD TE CLAMAVI._,"It speaks of thee. It keeps me from the lake Which else might tempt me; and for thy sweet sake I shun all evil. I am calmer now Than when I wooed thee, calmer than the vow Which made me thine, and yet so fond withal I start and tremble at the wind's footfall. Is it the wind? Or is it mine own past Come back to life to lure me to its thrall? "
128,_AD TE CLAMAVI._,iii. 
129,_AD TE CLAMAVI._,"I long to rise and seek thee where thou art And draw thee amorous to my wakeful heart That beats for thee alone, in vague unrest. I long to front thee when thou'rt lily-dress'd In white attire,--e'en like the flowers of old That Jesus praised; and, though the thought be bold, I'm fain to kiss thee, Sweetheart! through thy hair And hide my face awhile in all that gold. "
130,_AD TE CLAMAVI._,iv. 
131,_AD TE CLAMAVI._,"I will not say what more might then be done, And how, by moonlight or beneath the sun, We might be happy. In a reckless mood I've talk'd of this; and dreams and many a brood Of tongue-tied fancies have my soul beset. I will not hint at fealty or the fret Of lips untrue, or anger thee therein, Or call to mind one word thou wouldst forget. "
132,_AD TE CLAMAVI._,v. 
133,_AD TE CLAMAVI._,"I should withhold my raptures were I wise, I should not vex thee with my many sighs, Or claim one tear from thee, though 'tis my due. I should be silent. I should cease to sue! Sorrow should teach me what I fail'd to learn In days gone by; and cross'd at every turn By some new doubt, new-born of my desires, I should suppress the pangs with which I burn. "
134,_AD TE CLAMAVI._,vi. 
135,_AD TE CLAMAVI._,"I am an outcast from the land of love And thou the Queen thereof, as white as dove New-sped from Heaven, and fine and fair to see As coy Queen Mab when, out upon the lea, She met her master and was lov'd of him. Thou art allied to long-hair'd cherubim, And I a something undesired of these, With woesome lips and eyes for ever dim. "
136,_AD TE CLAMAVI._,vii. 
137,_AD TE CLAMAVI._,"I was ordain'd thy minstrel, but alas! I dare not greet thee when I see thee pass; I scarce, indeed, may hope at any time, To work my will, or triumph in a rhyme To do thee honour; no, nor make amends For unsought fervor, in the tangled ends Of my despair. How sad, how dark to me All things have grown since thou and I were friends! "
138,_AD TE CLAMAVI._,viii. 
139,_AD TE CLAMAVI._,"It is the fault of thy despotic glance, It is the memory of a day's romance When, true to thee, though taunted for my truth, I dared to solemnise the joys of youth In one wild chant. It is thy fault, I say! Thy piteous fault that, on the verge of May, I lost the right to live, as heretofore, Untouched by doubt from day to brightening day. "
140,_AD TE CLAMAVI._,ix. 
141,_AD TE CLAMAVI._,"O Summer's Pride! I loved thee from the first, And, like a martyr, I was blest and curst, And saved and slain, and crown'd and made anew, A grief-glad man, with yearnings not a few, But no just hope to win so fair a troth. I should have known how one may weep for both When lovers part, poor souls! beneath the moon, And how Remembrance may outlive an oath. "
142,_AD TE CLAMAVI._,x. 
143,_AD TE CLAMAVI._,"The nymphs, I think, were like thee in the glade Of that Greek valley where the wine was made For feasts of Bacchus; for I dream at night Of those creations, kind and calm and bright; And in my thought, unhallow'd though it be, The sun-born Muses turn their gaze on me, And seem to know me as a friend of theirs, Though all unfit to serve them on my knee. "
144,_AD TE CLAMAVI._,xi. 
145,_AD TE CLAMAVI._,"They lived and sang. They died as visions die, Supreme, eternal, offshoots of the sky, Made and re-made, undraped and draped afresh, To glad the earth like phantoms made of flesh, And yet as mistlike as delusions are! They stood beside Achilles in his car; They knew the gods and all their joysome deeds, And all the chants that sprang from star to star. "
146,_AD TE CLAMAVI._,xii. 
