,Poem Title,Stanza
0,,"﻿The Project Gutenberg eBook of The Vigil of Venus and Other Poems by ""Q"" "
1,,"This ebook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions whatsoever. You may copy it, give it away or re-use it under the terms of the Project Gutenberg License included with this ebook or online at www.gutenberg.org. If you are not located in the United States, you will have to check the laws of the country where you are located before using this eBook. "
2,,"Title: The Vigil of Venus and Other Poems by ""Q"" "
3,,Author: Arthur Quiller-Couch 
4,,"Release date: November 1, 2003 [eBook #10133] Most recently updated: December 19, 2020 "
5,,Language: English 
6,,"Credits: Produced by Ted Garvin, Sjaani and PG Distributed Proofreaders "
7,"*** START OF THE PROJECT GUTENBERG EBOOK THE VIGIL OF VENUS AND OTHER POEMS BY ""Q"" ***","Produced by Ted Garvin, Sjaani and PG Distributed Proofreaders "
8,"""Q""",1912 
9,TO MAURICE HEWLETT,"HEWLETT! as ship to ship Let us the ensign dip. There may be who despise For dross our merchandise, Our balladries, our bales Of woven tales; Yet, Hewlett, the glad gales Favonian! And what spray Our dolphins toss'd in play, Full in old Triton's beard, on Iris' shimmering veils! "
10,TO MAURICE HEWLETT,"Scant tho' the freight of gold Commercial in our hold, Pæstum, Eridanus Perchance have barter'd us 'Bove chrematistic care "
11,THE VIGIL OF VENUS,"The _Pervigilium Veneris_--of unknown authorship, but clearly belonging to the late literature of the Roman Empire--has survived in two MSS., both preserved at Paris in the _Bibliothèque Nationale_. "
12,THE VIGIL OF VENUS,"Of these two MSS. the better written may be assigned (at earliest) to the close of the seventh century; the other (again at earliest) to the close of the ninth. Both are corrupt; the work of two illiterate copyists who--strange to say--were both smatterers enough to betray their little knowledge by converting _Pervigilium_ into _Per Virgilium_ (_scilicet_, ""by Virgil""): thus helping us to follow the process of thought by which the Middle Ages turned Virgil into a wizard. Here and there the texts become quite silly, separately or in consent; and just where they agree in the most surprising way--_i.e._ in the arrangement of the lines--the conjectural emendator is invited to do his worst by a note at the head of the older Codex, ""Sunt vero versus xxii""--""There are rightly twenty-two lines."" "
13,THE VIGIL OF VENUS,"This has started much ingenious guess-work. But no really convincing rearrangement has been achieved as yet; and I have been content to take the text pretty well as it stands, with a few corrections upon which most scholars agree. With a poem of ""paratactic structure"" the best of us may easily go astray by transposing lines, or blocks of lines, to correspond with _our_ sequence of thought; and I shall be content if, following the only texts to which appeal can be made,[1] my translation be generally intelligible. "
14,THE VIGIL OF VENUS,"It runs pretty closely, line for line, with the original; because one may love and emulate classical terseness even while despairing to rival it. But it does not attempt to be literal; for even were it worth doing, I doubt if it be possible for anyone in our day to hit precisely the note intended by an author or heard by a reader in the eighth century. Men change subtly as nations succeed to nations, religions to religions, philosophies to philosophies; and it is a property of immortal poetry to shift its appeal. It does not live by continuing to mean the some thing. It grows as we grow. We smile, for instance, when some interlocutor in a dialogue of Plato takes a line from the _Iliad_ and applies it seriously _au pied de la lettre_. We can hardly conceive what the great line conveyed to him; but it may mean something equally serious to us, though in a different way. "
15,THE VIGIL OF VENUS,"[1] Facsimiles of the two Codices can be studied in a careful edition of the _Pervigilum_ by Mr Cecil Clementi, published by Mr B.H. Blackwell of Oxford, 1911. "
