,Poem Title,Stanza
0,,Produced by Al Haines 
1,,[Illustration: cover art] 
2,,[Illustration: front end papers] 
3,,"Oh, well the world is dreaming Under the April moon, Her soul in love with beauty, Her senses all a-swoon! "
4,,"Pure hangs the silver crescent Above the twilight wood, And pure the silver music Wakes from the marshy flood. "
5,,"O Earth, with all thy transport, How comes it life should seem A shadow in the moonlight, A murmur in a dream? "
6,,[Frontispiece: Bliss Carman] 
7,LATER POEMS,LATER POEMS 
8,BY BLISS CARMAN,BY BLISS CARMAN 
9,WITH AN APPRECIATION,WITH AN APPRECIATION 
10,BY R. H. HATHAWAY,BY R. H. HATHAWAY 
11,BY R. H. HATHAWAY,_And decorations by J. E. H. MacDonald A.R.C.A_ 
12,MCCLELLAND & STEWART,MCCLELLAND & STEWART 
13,PUBLISHERS -- TORONTO,PUBLISHERS -- TORONTO 
14,PUBLISHERS -- TORONTO,"Copyright, Canada, 1921 "
15,PUBLISHERS -- TORONTO,"By MCCLELLAND & STEWART, Limited, TORONTO "
16,PUBLISHERS -- TORONTO,"First Printing   1921 Second   ""       1922 Third    ""       1922 Fourth   ""       1923 "
17,PUBLISHERS -- TORONTO,Printed in Canada 
18,PUBLISHERS -- TORONTO,Publisher's Note 
19,PUBLISHERS -- TORONTO,"The present volume is made up of poems from Mr. Carman's three latest books, _The Rough Rider_, _Echoes from Vagabondia_, and _April Airs_, together with a number of more recent poems which have not before been issued in book form. "
20,PUBLISHERS -- TORONTO,Bliss Carman: An Appreciation 
21,PUBLISHERS -- TORONTO,"How many Canadians--how many even among the few who seek to keep themselves informed of the best in contemporary literature, who are ever on the alert for the new voices--realise, or even suspect, that this Northern land of theirs has produced a poet of whom it may be affirmed with confidence and assurance that he is of the great succession of English poets?  Yet such--strange and unbelievable though it may seem--is in very truth the case, that poet being (to give him his full name) William Bliss Carman.  Canada has full right to be proud of her poets, a small body though they are; but not only does Mr. Carman stand high and clear above them all--his place (and time cannot but confirm and justify the assertion) is among those men whose poetry is the shining glory of that great English literature which is our common heritage. "
22,PUBLISHERS -- TORONTO,"If any should ask why, if what has been just said is so, there has been--as must be admitted--no general recognition of the fact in the poet's home land, I would answer that there are various and plausible, if not good, reasons for it. "
