,Poem Title,Stanza
0,,Produced by Lewis Jones 
1,,D.H. Lawrence (1919) _Bay: A Book of Poems_ 
2,,"Transcriber's Note: These poems were first published by the Beaumont Press in a limited edition. Facsimile page images from the original publication, including facsimile images of the original coloured illustrations by Anne Estelle Rice, are freely available from the Internet Archive. "
3,D: H: LAWRENCE,BAY . . A BOOK OF . . POEMS . . BY D: H: LAWRENCE 
4,D: H: LAWRENCE,To Cynthia Asquith 
5,CONTENTS,CONTENTS 
6,GUARDS,GUARDS Where the trees rise like cliffs 
7,THE LITTLE TOWN AT EVENING,THE LITTLE TOWN AT EVENING The chime of the bells 
8,LAST HOURS,LAST HOURS The cool of an oak's unchequered shade 
9,TOWN,TOWN London 
10,AFTER THE OPERA,AFTER THE OPERA Down the stone stairs 
11,GOING BACK,GOING BACK The night turns slowly round 
12,ON THE MARCH,ON THE MARCH We are out on the open road 
13,BOMBARDMENT,BOMBARDMENT The town has opened to the sun 
14,WINTER-LULL,WINTER-LULL Because of the silent snow 
15,THE ATTACK,THE ATTACK When we came out of the wood 
16,OBSEQUIAL ODE,OBSEQUIAL ODE Surely you've trodden straight 
17,SHADES,"SHADES Shall I tell you, then, how it is?-- "
18,BREAD UPON THE WATERS,BREAD UPON THE WATERS So you are lost to me 
19,RUINATION,RUINATION The sun is bleeding its fires upon the mist 
20,RONDEAU,RONDEAU The hours have tumbled their leaden sands 
21,TOMMIES IN THE TRAIN,TOMMIES IN THE TRAIN The sun shines 
22,WAR-BABY,WAR-BABY The child like mustard-seed 
23,NOSTALGIA,NOSTALGIA The waning moon looks upward 
24,COLOPHON,COLOPHON 
25,GUARDS!,GUARDS! 
26,GUARDS!,A Review in Hyde Park 1913. The Crowd Watches. 
27,GUARDS!,"WHERE the trees rise like cliffs, proud and blue-tinted in the distance, Between the cliffs of the trees, on the grey- green park Rests a still line of soldiers, red motionless range of guards Smouldering with darkened busbies beneath the bay- onets' slant rain. "
28,GUARDS!,"Colossal in nearness a blue police sits still on his horse Guarding the path; his hand relaxed at his thigh, And skyward his face is immobile, eyelids aslant In tedium, and mouth relaxed as if smiling--ineffable tedium! "
29,GUARDS!,"So! So! Gaily a general canters across the space, With white plumes blinking under the evening grey sky. And suddenly, as if the ground moved The red range heaves in slow, magnetic reply. "
30,EVOLUTIONS OF SOLDIERS,EVOLUTIONS OF SOLDIERS 
31,EVOLUTIONS OF SOLDIERS,"The red range heaves and compulsory sways, ah see! in the flush of a march Softly-impulsive advancing as water towards a weir from the arch Of shadow emerging as blood emerges from inward shades of our night Encroaching towards a crisis, a meeting, a spasm and throb of delight. "
32,EVOLUTIONS OF SOLDIERS,"The wave of soldiers, the coming wave, the throbbing red breast of approach Upon us; dark eyes as here beneath the busbies glit- tering, dark threats that broach Our beached vessel; darkened rencontre inhuman, and closed warm lips, and dark Mouth-hair of soldiers passing above us, over the wreck of our bark. "
33,EVOLUTIONS OF SOLDIERS,"And so, it is ebb-time, they turn, the eyes beneath the busbies are gone. But the blood has suspended its timbre, the heart from out of oblivion Knows but the retreat of the burning shoulders, the red-swift waves of the sweet Fire horizontal declining and ebbing, the twilit ebb of retreat. "
34,THE LITTLE TOWN AT EVENING,THE LITTLE TOWN AT EVENING 
35,THE LITTLE TOWN AT EVENING,"THE chime of the bells, and the church clock striking eight Solemnly and distinctly cries down the babel of children still playing in the hay. The church draws nearer upon us, gentle and great In shadow, covering us up with her grey. "
36,THE LITTLE TOWN AT EVENING,"Like drowsy children the houses fall asleep Under the fleece of shadow, as in between Tall and dark the church moves, anxious to keep Their sleeping, cover them soft unseen. "
37,THE LITTLE TOWN AT EVENING,"Hardly a murmur comes from the sleeping brood, I wish the church had covered me up with the rest In the home-place. Why is it she should exclude Me so distinctly from sleeping with those I love best? "
38,LAST HOURS,LAST HOURS 
39,LAST HOURS,"THE cool of an oak's unchequered shade Falls on me as I lie in deep grass Which rushes upward, blade beyond blade, While higher the darting grass-flowers pass Piercing the blue with their crocketed spires And waving flags, and the ragged fires Of the sorrel's cresset--a green, brave town Vegetable, new in renown. "
40,LAST HOURS,"Over the tree's edge, as over a mountain Surges the white of the moon, A cloud comes up like the surge of a fountain, Pressing round and low at first, but soon Heaving and piling a round white dome. How lovely it is to be at home Like an insect in the grass Letting life pass. "
41,LAST HOURS,"There's a scent of clover crept through my hair From the full resource of some purple dome Where that lumbering bee, who can hardly bear His burden above me, never has clomb. But not even the scent of insouciant flowers Makes pause the hours. "
42,LAST HOURS,"Down the valley roars a townward train. I hear it through the grass Dragging the links of my shortening chain Southwards, alas! "
43,TOWN,TOWN 
44,LONDON,"LONDON Used to wear her lights splendidly, Flinging her shawl-fringe over the River, Tassels in abandon. "
45,LONDON,"And up in the sky A two-eyed clock, like an owl Solemnly used to approve, chime, chiming, Approval, goggle-eyed fowl. "
46,LONDON,"There are no gleams on the River, No goggling clock; No sound from St. Stephen's; No lamp-fringed frock. "
47,LONDON,"Instead, Darkness, and skin-wrapped Fleet, hurrying limbs, Soft-footed dead. "
48,LONDON,"London Original, wolf-wrapped In pelts of wolves, all her luminous Garments gone. "
49,LONDON,"London, with hair Like a forest darkness, like a marsh Of rushes, ere the Romans Broke in her lair. "
50,LONDON,"It is well That London, lair of sudden Male and female darknesses Has broken her spell. "
51,AFTER THE OPERA,AFTER THE OPERA 
52,AFTER THE OPERA,DOWN the stone stairs Girls with their large eyes wide with tragedy Lift looks of shocked and momentous emotion up at me. And I smile. 
53,AFTER THE OPERA,"Ladies Stepping like birds with their bright and pointed feet Peer anxiously forth, as if for a boat to carry them out of the wreckage, And among the wreck of the theatre crowd I stand and smile. "
54,AFTER THE OPERA,They take tragedy so becomingly. Which pleases me. 
55,AFTER THE OPERA,"But when I meet the weary eyes The reddened aching eyes of the bar-man with thin arms, I am glad to go back to where I came from. "
56,GOING BACK,GOING BACK 
57,GOING BACK,"THE NIGHT turns slowly round, Swift trains go by in a rush of light; Slow trains steal past. This train beats anxiously, outward bound. "
58,GOING BACK,"But I am not here. I am away, beyond the scope of this turning; There, where the pivot is, the axis Of all this gear. "
59,GOING BACK,"I, who sit in tears, I, whose heart is torn with parting; Who cannot bear to think back to the departure platform; My spirit hears "
60,GOING BACK,"Voices of men Sound of artillery, aeroplanes, presences, And more than all, the dead-sure silence, The pivot again. "
61,GOING BACK,"There, at the axis Pain, or love, or grief Sleep on speed; in dead certainty; Pure relief. "
62,GOING BACK,"There, at the pivot Time sleeps again. No has-been, no here-after; only the perfected Silence of men. "
63,ON THE MARCH,ON THE MARCH 
64,ON THE MARCH,WE are out on the open road. Through the low west window a cold light flows On the floor where never my numb feet trode Before; onward the strange road goes. 
65,ON THE MARCH,"Soon the spaces of the western sky With shutters of sombre cloud will close. But we'll still be together, this road and I, Together, wherever the long road goes. "
66,ON THE MARCH,"The wind chases by us, and over the corn Pale shadows flee from us as if from their foes. Like a snake we thresh on the long, forlorn Land, as onward the long road goes. "
67,ON THE MARCH,"From the sky, the low, tired moon fades out; Through the poplars the night-wind blows; Pale, sleepy phantoms are tossed about As the wind asks whither the wan road goes. "
68,ON THE MARCH,"Away in the distance wakes a lamp. Inscrutable small lights glitter in rows. But they come no nearer, and still we tramp Onward, wherever the strange road goes. "
69,ON THE MARCH,"Beat after beat falls sombre and dull. The wind is unchanging, not one of us knows What will be in the final lull When we find the place where this dead road goes. "
70,ON THE MARCH,"For something must come, since we pass and pass Along in the coiled, convulsive throes Of this marching, along with the invisible grass That goes wherever this old road goes. "
71,ON THE MARCH,"Perhaps we shall come to oblivion. Perhaps we shall march till our tired toes Tread over the edge of the pit, and we're gone Down the endless slope where the last road goes. "
72,ON THE MARCH,"If so, let us forge ahead, straight on If we're going to sleep the sleep with those That fall forever, knowing none Of this land whereon the wrong road goes. "
73,BOMBARDMENT,BOMBARDMENT 
74,BOMBARDMENT,"THE TOWN has opened to the sun. Like a flat red lily with a million petals She unfolds, she comes undone. "
