,Poem Title,Stanza
0,,"Produced by David Garcia, Josephine Paolucci and the Online Distributed Proofreading Team at https://www.pgdp.net. (This file was produced from images generously made available by The Kentuckiana Digital Library.) "
1,SONG-SURF,SONG-SURF 
2,SONG-SURF,By the Same Author 
3,SONG-SURF,Nirvana Days Yolanda of Cyprus A Night in Avignon Charles di Tocca David Many Gods 
4,SONG-SURF,SONG-SURF 
5,BY,BY 
6,CALE YOUNG RICE,CALE YOUNG RICE 
7,MCMX,"NEW YORK DOUBLEDAY, PAGE & COMPANY MCMX "
8,"INTO FOREIGN LANGUAGES, INCLUDING THE SCANDINAVIAN","ALL RIGHTS RESERVED, INCLUDING THAT OF TRANSLATION INTO FOREIGN LANGUAGES, INCLUDING THE SCANDINAVIAN "
9,"PUBLISHED, SEPTEMBER, 1910","COPYRIGHT, 1910, BY DOUBLEDAY, PAGE & COMPANY PUBLISHED, SEPTEMBER, 1910 "
10,MY SISTERS,TO MY SISTERS 
11,FOREWORD,FOREWORD 
12,FOREWORD,"These poems, first published as ""Song-Surf"" in 1900, by a firm which failed before the book, left the press, were republished with additions as the ""lyrics"" of ""Plays & Lyrics,"" by Hodder & Stoughton, of London, in 1905. Revision and omissions have been made for this volume of a uniform edition in which they now appear. "
13,CONTENTS,CONTENTS 
14,WITH OMAR                          3,PAGE WITH OMAR                          3 
15,JAEL                              16,JAEL                              16 
16,TO THE SEA                        22,TO THE SEA                        22 
17,THE DAY-MOON                      25,THE DAY-MOON                      25 
18,A SEA-GHOST                       27,A SEA-GHOST                       27 
19,ON THE MOOR                       29,ON THE MOOR                       29 
20,THE CRY OF EVE                    31,THE CRY OF EVE                    31 
21,MARY AT NAZARETH                  35,MARY AT NAZARETH                  35 
22,ADELIL                            38,ADELIL                            38 
23,INTIMATION                        40,INTIMATION                        40 
24,IN JULY                           41,IN JULY                           41 
25,FROM ABOVE                        44,FROM ABOVE                        44 
26,BY THE INDUS                      45,BY THE INDUS                      45 
27,EVOCATION                         47,EVOCATION                         47 
28,THE CHILD GOD GAVE                49,THE CHILD GOD GAVE                49 
29,THE WINDS                         51,THE WINDS                         51 
30,TRANSCENDED                       54,TRANSCENDED                       54 
31,LOVE'S WAY TO CHILDHOOD           55,LOVE'S WAY TO CHILDHOOD           55 
32,AUTUMN                            57,AUTUMN                            57 
33,SHINTO                            58,SHINTO                            58 
34,MAYA                              60,MAYA                              60 
35,A JAPANESE MOTHER                 62,A JAPANESE MOTHER                 62 
36,THE DEAD GODS                     64,THE DEAD GODS                     64 
37,"CALL TO YOUR MATE, BOB-WHITE      68","CALL TO YOUR MATE, BOB-WHITE      68 "
38,THE DYING POET                    70,THE DYING POET                    70 
39,THE OUTCAST                       73,THE OUTCAST                       73 
40,APRIL                             76,APRIL                             76 
41,AUGUST GUESTS                     78,AUGUST GUESTS                     78 
42,TO A DOVE                         79,TO A DOVE                         79 
43,AT TINTERN ABBEY                  81,AT TINTERN ABBEY                  81 
44,"OH, GO NOT OUT                    83","OH, GO NOT OUT                    83 "
45,HUMAN LOVE                        85,HUMAN LOVE                        85 
46,ASHORE                            86,ASHORE                            86 
47,THE VICTORY                       88,THE VICTORY                       88 
48,AT WINTER'S END                   89,AT WINTER'S END                   89 
49,MOTHER-LOVE                       91,MOTHER-LOVE                       91 
