,Poem Title,Stanza
0,,"Produced by Ted Garvin, and the PG Online Distributed Proofreading Team. "
1,,_The Mountain Spring and Other Poems_ 
2,BY,BY 
3,NANNIE R. GLASS,NANNIE R. GLASS 
4,BOSTON,BOSTON 
5,"SHERMAN, FRENCH & COMPANY","SHERMAN, FRENCH & COMPANY "
6,"SHERMAN, FRENCH & COMPANY",1913 
7,"BURNING, THE AUTHOR AFFECTIONATELY DEDICATES THIS LITTLE BOOK","TO THE MEMORY OF HER PARENTS, WHO KEPT THEIR ALTAR FIRES BURNING, THE AUTHOR AFFECTIONATELY DEDICATES THIS LITTLE BOOK "
8,CONTENTS,CONTENTS 
9,THE MOUNTAIN SPRING,THE MOUNTAIN SPRING 
10,GO WANDER,GO WANDER 
11,LOVE,LOVE 
12,THE LILIES,THE LILIES 
13,TELL PETER,TELL PETER 
14,THE SLEET,THE SLEET 
15,ANSWERED,ANSWERED 
16,ALONE,ALONE 
17,NO OTHER,NO OTHER 
18,WEALTH,WEALTH 
19,THE CAPTIVES,THE CAPTIVES 
20,THE LIVING WATER,THE LIVING WATER 
21,JESUS INTERCEDES,JESUS INTERCEDES 
22,EVE'S FLOWERS,EVE'S FLOWERS 
23,COME UNTO ME,COME UNTO ME 
24,NOVEMBER,NOVEMBER 
25,THE TRAVELERS,THE TRAVELERS 
26,DAYBREAK,DAYBREAK 
27,GONE,GONE 
28,AWAKE!,AWAKE! 
29,"""ABIDE WITH US""","""ABIDE WITH US"" "
30,O BETHLEHEM!,O BETHLEHEM! 
31,RING THE BELLS,RING THE BELLS 
32,THE DESERT SPRING,THE DESERT SPRING 
33,MUSINGS,MUSINGS 
34,BARTIMÆUS,BARTIMÆUS 
35,ZACCHÆUS,ZACCHÆUS 
36,APRIL,APRIL 
37,BETHLEHEM,BETHLEHEM 
38,NATURE'S LESSON,NATURE'S LESSON 
39,THE MIGRATORY SWANS,THE MIGRATORY SWANS 
40,MINISTERING WOMEN,MINISTERING WOMEN 
41,THAT JEWISH LAD,THAT JEWISH LAD 
42,IN SINCERITY,IN SINCERITY 
43,THEY'RE COMING!,THEY'RE COMING! 
44,THE MOUNTAIN SPRING AND OTHER POEMS,THE MOUNTAIN SPRING AND OTHER POEMS 
45,THE MOUNTAIN SPRING,THE MOUNTAIN SPRING 
46,THE MOUNTAIN SPRING,"_And let him that is athirst come. And whosoever will, let him take the water of life freely._--Revelation 22:17. "
47,THE MOUNTAIN SPRING,"I wandered down a mountain road, Past flower and rock and lichen gray, Alone with nature and her God Upon a flitting summer day. "
48,THE MOUNTAIN SPRING,"The forest skirted to the edge Of Capon river, Hampshire's gem, Which, bathing many a primrose ledge, Oft sparkled like a diadem. "
49,THE MOUNTAIN SPRING,"At length a silvery spring I spied, Gurgling through moss and fern along, Waiting to bless with cooling tide All who were gladdened by its song. "
50,THE MOUNTAIN SPRING,"Oh, who would pass with thirsting lip And burning brow, this limpid wave? Who would not pause with joy and sip? Its crystal depths who would not crave? "
51,THE MOUNTAIN SPRING,"This query woke a voice within-- Why slight the spring of God's great love, That fount that cleanseth from all sin, Our purchase paid by Christ above? "
52,THE MOUNTAIN SPRING,"Whoever will may drink! Oh, why, Worn toilers in this earthly strife, Reject a mansion in the sky, Reject heaven's bliss and endless life? "
53,GO WANDER,GO WANDER 
54,GO WANDER,"Go, wander, little book, Nor let thy wand'ring cease; May all who on these pages look From sin find sweet release, "
55,GO WANDER,"Through Christ, God's holy son, Who left his throne in heaven And e'en death's anguish did not shun That we might be forgiven. "
56,GO WANDER,"How should our thoughts and deeds Exalt this mighty friend, Who died, yet lives and intercedes And loves us to the end! "
57,LOVE,LOVE 
