,Poem Title,Stanza
0,,"E-text prepared by Juliet Sutherland, storm, and the Project Gutenberg Online Distributed Proofreading Team (http://www.pgdp.net) "
1,THE LISTENERS,THE LISTENERS 
2,AND OTHER POEMS,AND OTHER POEMS 
3,AND OTHER POEMS,by 
4,WALTER DE LA MARE,WALTER DE LA MARE 
5,WALTER DE LA MARE,[Illustration] 
6,WALTER DE LA MARE,New York Henry Holt and Company 
7,WALTER DE LA MARE,"The author's thanks for permission to reprint certain of the poems included in this collection are due to the Editors of the _Saturday Review_, the _Thrush_, the _Pall Mall Magazine_, the _Odd Volume_, the _Lady's Realm_, the _English Review_, the _Westminster Gazette_, the _Commonwealth_, and the _Nation_. "
8,CONTENTS,CONTENTS 
9,PAGE,PAGE 
10,THE THREE CHERRY TREES                    1,THE THREE CHERRY TREES                    1 
11,OLD SUSAN                                 3,OLD SUSAN                                 3 
12,OLD BEN                                   5,OLD BEN                                   5 
13,MISS LOO                                  7,MISS LOO                                  7 
14,THE TAILOR                                9,THE TAILOR                                9 
15,MARTHA                                   10,MARTHA                                   10 
16,THE SLEEPER                              12,THE SLEEPER                              12 
17,THE KEYS OF MORNING                      14,THE KEYS OF MORNING                      14 
18,RACHEL                                   16,RACHEL                                   16 
19,ALONE                                    17,ALONE                                    17 
20,THE BELLS                                19,THE BELLS                                19 
21,THE SCARECROW                            21,THE SCARECROW                            21 
22,NOD                                      23,NOD                                      23 
23,THE BINDWEED                             25,THE BINDWEED                             25 
24,WINTER                                   26,WINTER                                   26 
25,THERE BLOOMS NO BUD IN MAY               27,THERE BLOOMS NO BUD IN MAY               27 
26,NOON AND NIGHT FLOWER                    29,NOON AND NIGHT FLOWER                    29 
27,ESTRANGED                                30,ESTRANGED                                30 
28,THE TIRED CUPID                          31,THE TIRED CUPID                          31 
29,DREAMS                                   32,DREAMS                                   32 
30,FAITHLESS                                33,FAITHLESS                                33 
31,THE SHADE                                34,THE SHADE                                34 
32,BE ANGRY NOW NO MORE                     35,BE ANGRY NOW NO MORE                     35 
33,SPRING                                   36,SPRING                                   36 
34,EXILE                                    37,EXILE                                    37 
35,WHERE?                                   38,WHERE?                                   38 
