,Poem Title,Stanza
0,,"Produced by Jonathan Ingram, David Cortesi, and the Online Distributed Proofreading Team at http://www.pgdp.net "
1,TRANSCRIBER'S NOTE:,TRANSCRIBER'S NOTE: 
2,TRANSCRIBER'S NOTE:,This file contains only characters from the Latin-1 character set. The original work used accented characters not available in the Latin-1 set. These accents are represented here using a bracket notation as follows: 
3,TRANSCRIBER'S NOTE:,"[-a] a with macron         [a,] a with ogonek (tail) ['c] c with acute accent   [vc] c with caron [-e] e with macron         [ve] e with caron [e,] e with ogonek         [)e] e with breve [-i] i with macron         [)i] i with breve [/l] ell with stroke ['m] m with acute accent ['n] n with acute accent   [vn] n with caron [-o] o with macron [vr] r with caron          [.r] r with dot over ['s] s with acute accent   [vs] s with caron [-u] u with macron ['z] z with acute accent   [.Z] Z with dot over   [vz] z with caron "
4,TRANSCRIBER'S NOTE:,"The original work also uses Greek, Cyrillic and Hebrew characters. These are represented by latin transliterations in brackets, for example [Cyrillic: lorda Bairona] or [Greek: Paroramata]. "
5,TRANSCRIBER'S NOTE:,"The original work used occasional superscript characters, which are shown here using a carat, for example L^n (abbreviation of London), Esq^re^ or Hon^ble^. In the section entitled NOTES, the original work showed how lines of text were hand-edited, including words or phrases that were deleted by striking a line through them. These are shown thus: (-stricken text-). "
6,TRANSCRIBER'S NOTE:,The Works 
7,OF,OF 
8,LORD  BYRON,LORD  BYRON 
9,WITH ILLUSTRATIONS.,"A NEW, REVISED AND ENLARGED EDITION WITH ILLUSTRATIONS. "
10,WITH ILLUSTRATIONS.,Poetry. Vol. VII. 
11,HON. F.R.S.L.,"EDITED BY ERNEST HARTLEY COLERIDGE, M.A., HON. F.R.S.L. "
12,NEW YORK: CHARLES SCRIBNER'S SONS.,"LONDON: JOHN MURRAY, ALBEMARLE STREET. NEW YORK: CHARLES SCRIBNER'S SONS. "
13,NEW YORK: CHARLES SCRIBNER'S SONS.,1904. 
14,PREFACE TO THE SEVENTH VOLUME.,PREFACE TO THE SEVENTH VOLUME. 
15,PREFACE TO THE SEVENTH VOLUME.,"Of the seventy-three ""Epigrams and Jeux d'Esprit,"" which are printed at the commencement of this volume, forty-five were included in Murray's one-volume edition of 1837, eighteen have been collected from various publications, and ten are printed and published for the first time. "
