,Poem Title,Stanza
0,POEMS,POEMS 
1,BY,BY 
2,MATILDA BETHAM.,MATILDA BETHAM. 
3,MATILDA BETHAM.,1808. 
4,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.","TO LADY ROUSE BOUGHTON, AS A TESTIMONY OF RESPECT AND GRATITUDE FOR LONG CONTINUED FRIENDSHIP, THIS LITTLE VOLUME IS INSCRIBED BY HER OBLIGED HUMBLE SERVANT, MATILDA BETHAM. "
5,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.","_New Cavendish-street,_ "
6,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.","Feb. 3, 1809. "
7,ADVERTISEMENT.,ADVERTISEMENT. 
8,ADVERTISEMENT.,"Before this book was printed, I thoughtlessly concluded there must be a preface; but, on consideration, see no particular purpose it would answer, and gladly decline a task I should have undertaken with much timidity and reluctance. All I feel necessary to premise, is, that the tale in the Old Shepherd's Recollections is founded on an event which happened in Ireland; and that last spring I suppressed the song ending in page 65 [The Old Man's Farewell], some time after it had been in the hands of the composer, from meeting accidentally with a quotation in a magazine that resembled it. "
9,CONTENTS.,CONTENTS. 
10,POEMS.--,"POEMS.-- The Old Fisherman Lines to Mrs. Radcliffe, on first reading The Mysteries of Udolpho The Heir To a Llangollen Rose, the day after it had been given me by Miss Ponsonby L'Homme de l'Ennui The Grandfather's Departure Reflections occasioned by the Death of Friends To Mrs. T. Fancourt To a Young Gentleman Fragment "
11,SONGS.--,"SONGS.-- ""Thrice lovely Babe"" ""What do I love?"" A Sailor's Song Another Once more, then farewell! Henry, on the Departure of his Wife from Calcutta Sonnet On the Regret of Youth Elegy on Sophia Graham To Miss Rouse Boughton To the Same To the River which separates itself from the Dee at Bedkellert The Old Man's Farewell Song--Distance from the Place of our Nativity. The Old Shepherd's Recollections Reflection Retrospect of Youth The Daughter Youth unsuspicious of evil The Mother Edgar and Ellen "
12,POEMS.,POEMS. 
13,THE OLD FISHERMAN.,THE OLD FISHERMAN. 
14,THE OLD FISHERMAN.,"'My bosom is chill'd with the cold, My limbs their lost vigour deplore! Alas! to the lonely and old, Hope warbles her promise no more! "
15,THE OLD FISHERMAN.,"'Worn out with the length of my way, I must rest me awhile on the beach, To feel the salt dash of the spray, If haply so far it may reach. "
16,THE OLD FISHERMAN.,"'As the white-foaming billows arise, I reflect on the days that are past, When the pride of my strength could despise The keen-driving force of the blast. "
17,THE OLD FISHERMAN.,"'Though the heavens might menace on high, I would still push my vessel from shore; At my calling undauntedly ply, And sing as I handled the oar. "
18,THE OLD FISHERMAN.,"'When fortune rewarded my toil, And my nets, deeply-laden, I drew, I hurried me home with the spoil, And its inmates rejoic'd at the view. "
19,THE OLD FISHERMAN.,"'Though the winds and the waves were perverse, I was sure to be welcom'd with glee; My presence the cares would disperse, That were only awaken'd for me. "
20,THE OLD FISHERMAN.,"'Whether weary, with toiling in vain, Or gay, from abundant success, I heard the same blessing again,-- I met the same tender caress: "
21,THE OLD FISHERMAN.,"'I fancied the perils repay'd, That could such affection ensure; By fondness and gratitude sway'd, I was eager to dare and endure. "
22,THE OLD FISHERMAN.,"'My cot did each comfort contain, And that gave my bosom delight; When drench'd by the winterly rain, I watch'd in my vessel at night. "
23,THE OLD FISHERMAN.,"'But, alas! from the tyrant, Disease, What love or what caution can save! A fever, more harsh than the seas, Consign'd my poor wife to the grave. "
24,THE OLD FISHERMAN.,"'My children, so tenderly rear'd, And pining for want of her care, Though more by my sorrows endear'd, Could not rescue my heart from despair. "
25,THE OLD FISHERMAN.,"'I tempted the dangers of night, And still labour'd hard at the oar, My sufferings appear'd to be light, But I suffer'd with pleasure no more. "
26,THE OLD FISHERMAN.,"'And yet, when some seasons had roll'd, I seem'd to awaken anew; My children I lov'd to behold, How tall and how comely they grew. "
27,THE OLD FISHERMAN.,"'My boy became hardy and bold, His spirit was buoyant and free; And, as I grew thoughtful and old, Was loud and oppressive to me. "
28,THE OLD FISHERMAN.,"'But the girl, like a bird in the bower, Awaken'd my hope and my pride; She won on my heart ev'ry hour, And I could not the preference hide. "
29,THE OLD FISHERMAN.,"'I mark'd the address and the care, The manner endearing and mild, Not dreaming those qualities rare Were to murther the peace of my child: "
30,THE OLD FISHERMAN.,"'That grandeur would ever descend To seek for so lowly a bride, Or his fair one, a lover pretend, From all she held dear to divide: "
31,THE OLD FISHERMAN.,"'That beauty was priz'd like a gem, Expected to dazzle and shine, Whose value the world would contemn, Unless trac'd to some Indian mine: "
32,THE OLD FISHERMAN.,"'Alas! hapless girl! had I known Thou hadst learnt to repine at thy lot; That splendour and rank were thy own, Thy home and thy father forgot: "
33,THE OLD FISHERMAN.,"'That lore and ambition assail'd, Thou hadst left us, whatever befel! My pardon and prayers had prevail'd, I had blest thee, and bade thee farewel! "
34,THE OLD FISHERMAN.,"'With thy husband, from this happy clime, I had seen thee for ever depart! Still hoping affection and time Might soften the pride of his heart: "
35,THE OLD FISHERMAN.,"'That a moment perhaps would arise, When, fondling a child on the knee, He might read, in its innocent eyes A lesson of pity for me. "
36,THE OLD FISHERMAN.,"'But lips, which till then never said A word to cause any one pain, Inform'd me, when reason had fled, Of a conflict it could not sustain. "
37,THE OLD FISHERMAN.,"'And he, who had wish'd to conceal That the woman he lov'd had been poor, Began all his folly to feel, When the victim could hearken no more. "
38,THE OLD FISHERMAN.,"'Yet still for himself did he mourn, And, indignant, I fled from the view: For my wrongs were not easily borne, And my anger was hard to subdue. "
39,THE OLD FISHERMAN.,"'One prop, one sole comfort, remain'd, Who saw me o'erladen with grief, Who saw (though I never complain'd) My heart was too sick for relief. "
40,THE OLD FISHERMAN.,"'One, who always attentive and dear, Every effort exerted to please, My desolate prospect to cheer, To study my health and my ease. "
41,THE OLD FISHERMAN.,"'For his was each toil and each care, The due observations to keep; To sit watching amid the night air, And fancy his father asleep. "
42,THE OLD FISHERMAN.,"'Yet, dejected, and sadly forlorn, I dar'd in my heart to repine,-- To lament that I ever was born, Though such worth and affection were mine. "
43,THE OLD FISHERMAN.,"'Alas! I was destin'd to know, However intense my despair, I still was reserv'd for a blow, More painful and cruel to bear. "
44,THE OLD FISHERMAN.,"'Yes! this only one fell in the main! --I eagerly struggled to save; But I strove with the current in vain, And saw him sink under the wave! "
45,THE OLD FISHERMAN.,"'My head was astounded and wild,-- Incessant I roam'd on the shore, To seek the dead corse of my child, And to weep on his bosom once more. "
46,THE OLD FISHERMAN.,"'Seven days undisturb'd was the sky, The eighth was a tempest most drear, I saw the huge billow rise high! I saw my lost treasure appear! "
