,Poem Title,Stanza
0,,Produced by Barbara Tozier and Bill Tozier 
1,NOTHING TO SAY,NOTHING TO SAY 
2,"""THE FUNNIEST WORKS IN EXISTENCE.""","""THE FUNNIEST WORKS IN EXISTENCE."" "
3,"DOESTICKS' BOOKS,","DOESTICKS' BOOKS, "
4,"DOESTICKS' BOOKS,",New editions of which have been 
5,RECENTLY PUBLISHED BY,RECENTLY PUBLISHED BY 
6,"RUDD & CARLETON, 310 BROADWAY, N. Y.","RUDD & CARLETON, 310 BROADWAY, N. Y. "
7,"RUDD & CARLETON, 310 BROADWAY, N. Y.",*       *       *       *       * 
8,"DOESTICKS, WHAT HE SAYS.","DOESTICKS, WHAT HE SAYS. "
9,"DOESTICKS, WHAT HE SAYS.",Pp. 380.  12mo.  Elegantly bound in cloth. 
10,"DOESTICKS, WHAT HE SAYS.",Price $1 00. 
11,"DOESTICKS, WHAT HE SAYS.","Being a compilation of the original letters from the immortal Q. K. PHILANDER DOESTICKS, P. B. (Perfect Brick.) "
12,"DOESTICKS, WHAT HE SAYS.",[From _N. P. Willis's Home Journal_.] 
13,"DOESTICKS, WHAT HE SAYS.","""Things so copied, so talked of, so pulled out of every pocket to be lent to you, so quoted, and so relished and laughed over as Doesticks' writings, never were launched into print."" "
14,"DOESTICKS, WHAT HE SAYS.",*       *       *       *       * 
15,PLU-RI-BUS-TAH;,PLU-RI-BUS-TAH; 
16,A SONG THATS BY NO AUTHOR--A DEED WITHOUT A NAME.,A SONG THATS BY NO AUTHOR--A DEED WITHOUT A NAME. 
17,A SONG THATS BY NO AUTHOR--A DEED WITHOUT A NAME.,Pp. 264.  12mo.  Elegantly bound in cloth. 
18,A SONG THATS BY NO AUTHOR--A DEED WITHOUT A NAME.,Price $1 00. 
19,A SONG THATS BY NO AUTHOR--A DEED WITHOUT A NAME.,"As a History of the country this book is invaluable, inasmuch as it notices a great many events not mentioned by Bancroft, Hildreth, or Prescott. As a Novel it is unapproachable, for it contains several characters unknown to Cooper, Dickens, Marryatt, or Bulwer. As a Mythological Work it should be immediately secured, as it makes mention of a number of gods and deified worthies hitherto unknown to old Jupiter himself. As a Poem, its claims to consideration cannot be denied, as it comprises a great many beauties not discoverable in the ""Song of Hiawatha,"" besides several Indian names which were therein omitted. "
20,A SONG THATS BY NO AUTHOR--A DEED WITHOUT A NAME.,*       *       *       *       * 
21,THE ELEPHANT CLUB.,THE ELEPHANT CLUB. 
22,"BY DOESTICKS AND KNIGHT RUSS OCKSIDE, M.D.","BY DOESTICKS AND KNIGHT RUSS OCKSIDE, M.D. "
