,Poem Title,Stanza
0,,"Produced by Greg Bergquist, Diane Monico, and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) "
1,AND OTHER VERSES,BY THE SEA AND OTHER VERSES 
2,AND OTHER VERSES,_By_ _H. Lavinia Baily_ 
3,AND OTHER VERSES,[Illustration] 
4,RICHARD G. BADGER,BOSTON RICHARD G. BADGER The Gorham Press 1907 
5,RICHARD G. BADGER,_Copyright 1907 by H. Lavinia Baily_ 
6,RICHARD G. BADGER,_All Rights Reserved_ 
7,RICHARD G. BADGER,"_The Gorham Press, Boston_ "
8,CONTENTS,CONTENTS 
9,CONTENTS,Myself and You                             7 
10,CONTENTS,By the Sea                                 8 
11,CONTENTS,At the Close of the Year                  14 
12,CONTENTS,Risen                                     16 
13,CONTENTS,Elizabeth Crowned                         18 
14,CONTENTS,Who is Sufficient                         19 
15,CONTENTS,Peace                                     21 
16,CONTENTS,Boys and Girls                            22 
17,CONTENTS,A Smile                                   23 
18,CONTENTS,A Sparrow Alone on the Housetop           24 
19,CONTENTS,To Mother                                 24 
20,CONTENTS,Psalm CXXI                                25 
21,CONTENTS,To R. T. B.                               26 
22,CONTENTS,"On New Year, 1897                         27 "
23,CONTENTS,To Anna                                   27 
24,CONTENTS,A Song of Tens                            28 
25,CONTENTS,Jessica                                   29 
26,CONTENTS,Transition                                29 
27,CONTENTS,To A. H. B.                               30 
28,CONTENTS,To Winnie                                 31 
29,CONTENTS,A Life Work                               32 
30,CONTENTS,Visions                                   32 
31,CONTENTS,Be Ye also Ready                          39 
32,CONTENTS,Mimosa                                    40 
33,CONTENTS,At the Crisis                             41 
34,CONTENTS,On the Death of Dr. James E. Rhoads       42 
35,CONTENTS,Eternal Youth                             43 
36,CONTENTS,Building Time                             44 
37,CONTENTS,Sunrise                                   45 
38,CONTENTS,Neal Dow                                  47 
39,CONTENTS,"""Paradise will Pay for All""               48 "
40,CONTENTS,Forgiveness                               49 
41,CONTENTS,A Lost Song?                              51 
42,CONTENTS,A New Earth                               52 
43,CONTENTS,Recall                                    53 
44,CONTENTS,Philistia's Triumph                       54 
45,CONTENTS,The White Ribbon Army                     55 
46,CONTENTS,Christmas                                 57 
47,CONTENTS,"""A Day in June""                           57 "
48,CONTENTS,To-day                                    59 
49,CONTENTS,Losing Victories                          59 
50,CONTENTS,Not Mine                                  61 
51,CONTENTS,In the Desert                             61 
52,CONTENTS,"A Phantom in the ""Circle""                 62 "
53,CONTENTS,A Valentine                               66 
54,CONTENTS,A Convention Hymn                         66 
55,CONTENTS,A Collection Song                         67 
56,CONTENTS,The Ballad of the Boundary Line           68 
57,CONTENTS,Margaret Lee                              71 
58,CONTENTS,Soaring Upward                            74 
59,CONTENTS,The End of the Road                       75 
60,BY THE SEA,BY THE SEA 
61,_AND OTHER VERSES_,_AND OTHER VERSES_ 
62,MYSELF AND YOU,MYSELF AND YOU 
63,MYSELF AND YOU,"There are only myself and you in the world, There are only myself and you; 'Tis clear, then, that I unto you should be kind, And that you unto me should be true. "
64,MYSELF AND YOU,"And if I unto you could be always kind, And you unto me could be true, Then the criminal courts might all be adjourned, And the sword would have nothing to do. "
65,MYSELF AND YOU,"A few fertile acres are all that I need,-- Not more than a hundred or two,-- And the great, wide earth holds enough, I am sure, Enough for myself and for you. "
66,MYSELF AND YOU,The sweet air of heaven is free to us all; Upon all fall the rain and the dew; And the glorious sun in his cycle of light Shines alike on myself and on you. 
67,MYSELF AND YOU,"The infinite love is as broad as the sky, And as deep as the ocean's blue, We may breathe it, bathe in it, live in it, aye, It is _life_ for myself and for you. "
68,MYSELF AND YOU,"And the Christ who came when the angels sang Will come, if the song we renew, And reign in his kingdom,--the Prince of Peace,-- Reigning over myself and you. "
69,MYSELF AND YOU,"O, then, may I be unto you always kind, And be you unto me always true; So the land may rest from its turmoil and strife, And the sword may have nothing to do. "
70,BY THE SEA,BY THE SEA 
71,AN ARGUMENT FOR PEACE,AN ARGUMENT FOR PEACE 
72,AN ARGUMENT FOR PEACE,"""You do but dream; the world will never see Such time as this you picture, when the sword Shall lie inglorious in its sheath, and be No more of valorous deeds incentive or reward."" "
73,AN ARGUMENT FOR PEACE,"The ocean breezes fanned them where they sat, At leisure from life's conflict, toil and care, Yet not unthoughtful, nor unmindful that In all its weal and woe they held their share. "
74,AN ARGUMENT FOR PEACE,"The rose-light charm and pride of earliest youth A chastening touch had toned to lovelier hue, And the white soul of purity and truth Looked out alike from eyes of brown and blue. "
75,AN ARGUMENT FOR PEACE,"""I covet your fair hope,"" he spake again, ""I cannot share it; all the hoary past Denies that mightier prowess of the pen The poet claims, and proves it still surpassed "
76,AN ARGUMENT FOR PEACE,"""By sword and musket and the arts of war. And 'twere not so,--the query will return, Albeit such conflict we must all abhor-- How should the fires of patriotism burn? "
77,AN ARGUMENT FOR PEACE,"""Their flames are kindled by the flash of arms, And fed by recount of heroic deed; The sanguinary story has its charms Tho the heart sicken o'er it as we read. "
78,AN ARGUMENT FOR PEACE,"""And what were Greece without her Marathon? Or Rome, had not her Caesars fought and won? How reigns Britannia, Empress near and far, But for her Waterloo and Trafalgar? "
79,AN ARGUMENT FOR PEACE,"""And we, know not our souls a quickening thrill At thought of Lexington and Bunker Hill? And with a pride no rival passion mars Greet we not now our glorious Stripes and Stars? "
80,AN ARGUMENT FOR PEACE,"""Yes, friend, I own your theory is fine; I grant your outlook far exceedeth mine In excellence and beauty, in its scope Embracing that millennial age of bliss The spirit pants for while it chafes in this; I covet, tho I cannot share, your hope."" "
81,AN ARGUMENT FOR PEACE,"""My hope,"" she answered, smiling, ""is a faith; The kingdoms of this world are yet to be The kingdoms of our blessed Lord, the Christ;-- Lord of all life thro' dire and vengeful death-- Wrought thro' such sacrifice, unspared, unpriced, His word and purpose must fulfilment see, And realms by mountains bounded or by seas Must own allegiance to the Prince of Peace. "
82,AN ARGUMENT FOR PEACE,"""I yield to none""--and as she spoke there sped Across the opal beauty of the sea A light-winged vessel, bearing at its head The starry emblem of the brave and free-- "
83,AN ARGUMENT FOR PEACE,"""I yield to none in loyalty and love For yon bright banner, but I hold it still As token to the world, all else above, Of peace on earth and unto man good will. "
84,AN ARGUMENT FOR PEACE,"""God gave His land to be the home of man; And all that brightens and upbuilds the home Uplifts humanity; tramp, tribe and clan, Knowing no hearthstone, are content to roam, "
85,AN ARGUMENT FOR PEACE,"""But drawing nearer God the man returns And rears his household altar. In some quest The feet may wander, but the heart still yearns For the soft home-light and the quiet rest. "
86,AN ARGUMENT FOR PEACE,"""Think yet again, good brother, is it not From off such altar, whether it may glow In princely palace or in lowliest cot, That the true flame of country-love must flow? While that enkindled by the flash of arms Is a 'strange fire,' consuming while it charms. "
87,AN ARGUMENT FOR PEACE,"""Lives Greece less nobly in her Parthenon, In what her Solons wrote, her poets sang, Than in the gastly pride of Marathon, And kindred fields where victors' praises rang? "
88,AN ARGUMENT FOR PEACE,"""And we, enriched thro' Commerce, Letters, Art, Forgot our earlier grievances and scars, Are we not ready for a better part? Have we not now outgrown our need of wars? "
89,AN ARGUMENT FOR PEACE,"""Surely it should be so,"" he made reply; ""The sated earth cries out against the flow Of human blood: 'How long? how long?' The cry Must pierce the heavens from writhing hearts below. "
90,AN ARGUMENT FOR PEACE,"""But men heed not; the glamor and the gain Of warfare blind them to its sin and pain; They know not pity and they count not cost Till armies meet and life and cause are lost. "
91,AN ARGUMENT FOR PEACE,"""Would they but listen 'twere an errand blest To plead against oppressor for oppressed; Would they but follow it were joy indeed Up the white hills of truth and peace to lead. "
92,AN ARGUMENT FOR PEACE,"""But, ah! the multitudes are gone astray, The powerful of the earth will have their way; What profit, sister, in our prayers and tears? Why mar the spring-time gladness of our years "
93,AN ARGUMENT FOR PEACE,"""In vain pursuit of universal good? In fruitless care for earth's vast brotherhood? Glad would I grasp such work could I but see. Or near, or far, your hoped-for victory."" "
