,Poem Title,Stanza
0,,Produced by Melissa McDaniel and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by The Internet Archive) 
1,,Transcriber's Note: 
2,,Inconsistent hyphenation and spelling in the original document have been preserved. Obvious typographical errors have been corrected. 
3,,[Illustration] 
4,OF A ROYAL PURPLISH HUE.,"O, I AM PRINCE OF THE INKY IMPS AND KING OF THE BLOTTENTOT CREW; MY ANCESTREE HAS A PEDIGREE OF A ROYAL PURPLISH HUE. "
5,OUT JUMPED--AND THAT WAS ME!,"ONCE MY LOT WAS A DARK BLUE SPOT FLIPPED ON A MILK-WHITE SEA, A CREASE AND A FOLD--AND A BUCCANEER BOLD OUT JUMPED--AND THAT WAS ME! "
6,AND HOW TO MAKE THEM,BLOTTENTOTS AND HOW TO MAKE THEM 
7,JOHN PROSPER CARMEL,BY JOHN PROSPER CARMEL 
8,JOHN PROSPER CARMEL,[Illustration: 
9,JOHN PROSPER CARMEL,If you've never made a Blottentot This book will help you quite a lot!] 
10,SAN FRANCISCO AND NEW YORK,PAUL ELDER AND COMPANY SAN FRANCISCO AND NEW YORK 
11,SAN FRANCISCO AND NEW YORK,"Copyright, 1907, by Paul Elder & Company. "
12,SAN FRANCISCO AND NEW YORK,"Entered at Stationers' Hall, London. "
13,SAN FRANCISCO AND NEW YORK,These were made for Dymphna 
14,SAN FRANCISCO AND NEW YORK,[Illustration] 
15,HOW TO MAKE BLOTTENTOTS,HOW TO MAKE BLOTTENTOTS 
16,HOW TO MAKE BLOTTENTOTS,"To make a funny Blottentot, First take a piece of paper, Splash on some ink, a single spot, Crease, press, but cut no caper. "
17,HOW TO MAKE BLOTTENTOTS,"Don't crease exactly at the blot-- You'll have a fearful muddle; Press gently, too, and not a lot, Unless you want a puddle. "
18,HOW TO MAKE BLOTTENTOTS,"With everything we humans do, Practice makes us apter: So start at once, you'll find it true At the end of your first chapter. "
19,HOW TO MAKE BLOTTENTOTS,[Illustration] 
20,A FLIT-FLIT FLITTER,A FLIT-FLIT FLITTER 
21,A FLIT-FLIT FLITTER,"In the realms of wonderland Such flies do gaily flitter, But when they're just a blot of ink Of course they cannot glitter. "
22,A FLIT-FLIT FLITTER,"They flitter, flutter round about, These Flitter-Flitter-Flitters, O'er dewy flow'ry sunny meads, The lightest, brightest critters. "
23,A FLIT-FLIT FLITTER,[Illustration] 
24,A GOBBLE-ME-UP,A GOBBLE-ME-UP 
25,A GOBBLE-ME-UP,"Weedy, greedy Gobble-Me-Up, Your mouth is a fearful size. Do you live on little girls and boys, Or merely cakes and pies? "
26,A GOBBLE-ME-UP,[Illustration] 
27,TWO BUCKING NIGHTMARES,TWO BUCKING NIGHTMARES 
28,TWO BUCKING NIGHTMARES,"Two bucking nightmares ran out to neigh, Thinking it night, but found it day, So took to their heels in sore dismay,-- I'm 'fraid they still are running away. "
29,TWO BUCKING NIGHTMARES,[Illustration] 
30,STRANGE BUT TRUE,STRANGE BUT TRUE 
31,STRANGE BUT TRUE,"Now it seems to be scarcely credible, A difficult thing to think, That such a strange grotesquerie Was pressed from a drop of ink. "
32,STRANGE BUT TRUE,"But word for word I tell you, As true as word can be, That in its making there was naught But the blindest chancerie. "
33,STRANGE BUT TRUE,[Illustration] 
34,LAW-MAKERS,LAW-MAKERS 
35,LAW-MAKERS,"Tom and Johnny Make-the-law, Talkative and lazy, Standing on a Thingumajig Comical and crazy. You are just a pair of Imps, With but one leg that badly limps. "
36,LAW-MAKERS,[Illustration] 
37,MISTRESS NELL,MISTRESS NELL 
38,MISTRESS NELL,"Gadzooks, Nell Gwynne! How did you get in? Did you walk or were you brought in your chair? Your dress is perfection To the smallest section Of stomacher, quilting and hair. "
39,MISTRESS NELL,[Illustration] 
40,A PROFESSIONAL TIFF,A PROFESSIONAL TIFF 
41,A PROFESSIONAL TIFF,"Said Dr. Spindleshanks, ""I'll stand no silly pranks!"" ""You're nothing but a prig!"" Said Dr. Funnywig. Then, making each a face, They went off at a pace. "
