,Poem Title,Stanza
0,,"Produced by Bryan Ness, Anne Storer and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) "
1,,Transcriber's Note: [=XVII] = XVII with a line above. 
2,,*       *       *       *       * 
3,,A Line-o'-Verse or Two 
4,,By Bert Leston Taylor 
5,,The Reilly & Britton Co. Chicago 
6,,"Copyright, 1911 by The Reilly & Britton Co. "
7,NOTE,NOTE 
8,NOTE,"For the privilege of reprinting the rimes gathered here I am indebted to the courtesy of the _Chicago Tribune_ and _Puck_, in whose pages most of them first appeared. ""The Lay of St. Ambrose"" is new. "
9,NOTE,"One reason for rounding up this fugitive verse and prisoning it between covers was this: Frequently--more or less--I receive a request for a copy of this jingle or that, and it is easier to mention a publishing house than to search through ancient and dusty files. "
10,NOTE,The other reason was that I wanted to. 
11,B. L. T.,B. L. T. 
12,_TO MY READERS_,_TO MY READERS_ 
13,_TO MY READERS_,"_Not merely of this book,--but a larger company, with whom, through the medium of the_ Chicago Tribune, _I have been on very pleasant terms for several years,--this handful of rime is joyously dedicated._ "
14,THE LAY OF ST. AMBROSE,THE LAY OF ST. AMBROSE 
15,--THE LAY OF ST. NICHOLAS.,"""_And hard by doth dwell, in St. Catherine's cell,_ _Ambrose, the anchorite old and grey._"" --THE LAY OF ST. NICHOLAS. "
16,--THE LAY OF ST. NICHOLAS.,"Ambrose the anchorite old and grey Larruped himself in his lonely cell, And many a welt on his pious pelt The scourge evoked as it rose and fell. "
17,--THE LAY OF ST. NICHOLAS.,"For hours together the flagellant leather Went whacketty-whack with his groans of pain; And the lay-brothers said, with a wag of the head, ""Ambrose has been at the bottle again."" "
18,--THE LAY OF ST. NICHOLAS.,"And such, in sooth, was the sober truth; For the single fault of this saintly soul Was a desert thirst for the cup accurst,-- A quenchless love for the Flowing Bowl. "
19,--THE LAY OF ST. NICHOLAS.,"When he woke at morn with a head forlorn And a taste like a last-year swallow's nest, He would kneel and pray, then rise and flay His sinful body like all possessed. "
20,--THE LAY OF ST. NICHOLAS.,"Frequently tempted, he fell from grace, And as often he found the devil to pay; But by diligent scourging and diligent purging He managed to keep Old Nick at bay. "
21,--THE LAY OF ST. NICHOLAS.,"This was the plight of our anchorite,-- An endless penance condemned to dree,-- When it chanced one day there came his way A Mystical Book with a golden Key. "
22,--THE LAY OF ST. NICHOLAS.,"This Mystical Book was a guide to health, That none might follow and go astray; While a turn of the Key unlocked the wealth That all unknown in the Scriptures lay. "
23,--THE LAY OF ST. NICHOLAS.,"Disease is sin, the Book defined; Sickness is error to which men cling; Pain is merely a state of mind, And matter a non-existent thing. "
24,--THE LAY OF ST. NICHOLAS.,"If a tooth should ache, or a leg should break, You simply ""affirm"" and it's sound again. Cut and contusion are only delusion, And indigestion a fancied pain. "
25,--THE LAY OF ST. NICHOLAS.,"For pain is naught if you ""hold a thought,"" Fevers fly at your simple say; You have but to affirm, and every germ Will fold up its tent and steal away. "
26,--THE LAY OF ST. NICHOLAS.,. . . . . . . . . . 
27,--THE LAY OF ST. NICHOLAS.,"From matin gong to even-song Ambrose pondered this mystic lore, Till what had seemed fiction took on a conviction That words had never possessed before. "
28,--THE LAY OF ST. NICHOLAS.,"""If pain,"" quoth he, ""is a state of mind, If a rough hair shirt to silk is kin,-- If these things are error, pray where's the terror In scourging and purging oneself of sin? "
29,--THE LAY OF ST. NICHOLAS.,"""It certainly seemeth good to me, By and large, in part and in whole. I'll put it in practice and find if it fact is, Or only a mystical rigmarole."" "
30,--THE LAY OF ST. NICHOLAS.,. . . . . . . . . . 
31,--THE LAY OF ST. NICHOLAS.,"The very next night our anchorite Of the Flowing Bowl drank long and deep. He argued this wise: ""New Thought applies No fitter to lamb than it does to sheep."" "
32,--THE LAY OF ST. NICHOLAS.,"When he woke at morn with a head forlorn And a taste akin to a parrot's cage, He knelt and prayed, then up and flayed His sinful flesh in a righteous rage. "
33,--THE LAY OF ST. NICHOLAS.,"Whacketty-whack on breast and back, Whacketty-whack, before, behind; But he held the thought as he laid it on, ""Pain is merely a state of mind."" "
34,--THE LAY OF ST. NICHOLAS.,"Whacketty-whack on breast and back, Whacketty-whack on calf and shin; And the lay-brothers said, with a wag of the head, ""_Ain't_ he the glutton for discipline!"" "
35,--THE LAY OF ST. NICHOLAS.,. . . . . . . . . . 
36,--THE LAY OF ST. NICHOLAS.,"Now every night our anchorite Was exceedingly tight when he went to bed. The scourge that once pained him no longer restrained him, Nor even the fear of an aching head. "
37,--THE LAY OF ST. NICHOLAS.,"For he woke at morn with a pate as clear As the silvery chime of the matin bell; And without any jogging he fell to his flogging, And larruped himself in his lonely cell. "
38,--THE LAY OF ST. NICHOLAS.,"But the leather had lost its power to sting; To pangs of the flesh he was now immune; His rough hair shirt no longer hurt, Nor the pebbles he wore in his wooden shoon. "
