,Poem Title,Stanza
0,,"Transcribed from the 1908 Chatto & Windus edition by David Price, email ccx074@pglaf.org "
1,,Songs of Travel 
2,AND OTHER VERSES,AND OTHER VERSES 
3,ROBERT LOUIS STEVENSON,BY ROBERT LOUIS STEVENSON 
4,ROBERT LOUIS STEVENSON,[Picture: Chatto & Windus logo] 
5,EIGHTH IMPRESSION,EIGHTH IMPRESSION 
6,EIGHTH IMPRESSION,* * * * * 
7,CHATTO & WINDUS,LONDON CHATTO & WINDUS 1908 
8,CHATTO & WINDUS,"_The following collection of verses_, _written at various times and places_, _principally after the author's final departure from England in_ 1887, _was sent home by him for publication some months before his death_.  _He had tried them in several different orders and under several different titles_, _as_ ""_Songs and Notes of Travel_,"" ""_Posthumous Poems_,"" _etc._, _and in the end left their naming and arrangement to the present editor_, _with the suggestion that they should be added as Book III. to future editions of_ ""_Underwoods_.""  _This suggestion it is proposed to carry out_; _but in the meantime_, _for the benefit of those who possess_ ""_Underwoods_"" _in its original form_, _it has been thought desirable to publish them separately in the present volume_.  _They have already been included in the Edinburgh Edition of the author's works_. "
9,_S. C._,_S. C._ 
10,CONTENTS,CONTENTS 
11,CONTENTS,I.  THE VAGABOND--Give to me the life I love 
12,CONTENTS,II.  YOUTH AND LOVE: I.--Once only by the garden gate 
13,CONTENTS,III.  YOUTH AND LOVE: II.--To the heart of youth the world is a highwayside 
14,CONTENTS,"IV.  In dreams, unhappy, I behold you stand "
15,CONTENTS,V.  She rested by the Broken Brook 
16,CONTENTS,VI.  The infinite shining heavens 
17,CONTENTS,VII.  Plain as the glistering planets shine 
18,CONTENTS,"VIII.  To you, let snows and roses "
19,CONTENTS,IX.  Let Beauty awake in the morn from beautiful dreams 
20,CONTENTS,X.  I know not how it is with you 
21,CONTENTS,XI.  I will make you brooches and toys for your delight 
22,CONTENTS,XII.  WE HAVE LOVED OF YORE--Berried brake and reedy island 
23,CONTENTS,"XIII.  MATER TRIUMPHANS--Son of my woman's body, you go, to the drum and fife "
24,CONTENTS,XIV.  Bright is the ring of words 
25,CONTENTS,"XV.  In the highlands, in the country places "
26,CONTENTS,"XVI.  Home no more home to me, wither must I wander? "
27,CONTENTS,"XVII.  WINTER--In rigorous hours, when down the iron lane "
28,CONTENTS,XVIII.  The stormy evening closes now in vain 
29,CONTENTS,XIX.  TO DR. HAKE--In the beloved hour that ushers day 
30,CONTENTS,XX.  TO -----I knew thee strong and quiet like the hills 
31,CONTENTS,XXI.  The morning drum-call on my eager ear 
32,CONTENTS,XXII.  I have trod the upward and downward slope 
33,CONTENTS,XXIII.  He hears with gladdened heart the thunder 
34,CONTENTS,"XXIV.  Farewell, fair day and fading light! "
35,CONTENTS,"XXV.  IF THIS WERE FAITH--God, if this were enough "
36,CONTENTS,"XXVI.  MY WIFE--Trusty, dusky, vivid, true "
37,CONTENTS,"XXVII.  TO THE MUSE--Resign the rhapsody, the dream "
38,CONTENTS,"XXVIII.  TO AN ISLAND PRINCESS--Since long ago, a child at home "
39,CONTENTS,"XXIX.  TO KALAKAUA--The Sliver Ship, my King--that was her name "
40,CONTENTS,XXX.  TO PRINCESS KAIULANI--Forth form her land to mine she goes 
41,CONTENTS,XXXI.  TO MOTHER MARYANNE--To see the infinite pity of this place 
42,CONTENTS,XXXII.  IN MEMORIAM E. H.--I knew a silver head was bright beyond compare 
43,CONTENTS,XXXIII.  TO MY WIFE--Long must elapse ere you behold again 
44,CONTENTS,XXXIV.  TO MY OLD FAMILIARS--Do you remember--can we e'er forget? 
45,CONTENTS,"XXXV.  The tropics vanish, and meseems that I "
46,CONTENTS,XXXVI.  TO S. C.--I heard the pulse of the besieging sea 
47,CONTENTS,"XXXVII.  THE HOUSE OF TEMBINOKA--_Let us_, _who part like brothers_, _part like bards_ "
48,CONTENTS,"XXXVIII.  THE WOODMAN--In all the grove, not stream nor bird "
49,CONTENTS,"XXXIX.  TROPIC RAIN--As the single pang of the blow, when the metal is mingled well "
50,CONTENTS,XL.  AN END OF TRAVEL--Let now your soul in this substantial world 
51,CONTENTS,XLI.  We uncommiserate pass into the night 
52,CONTENTS,XLII.  Sing me a song of a lad that is gone 
53,CONTENTS,"XLIII.  TO S. R. CROCKETT--Blows the wind to-day, and the sun and rain are flying "
54,CONTENTS,XLIV.  EVENSONG--The embers of the day are red 
55,I--THE VAGABOND,I--THE VAGABOND (_To an air of Schubert_) 
56,I--THE VAGABOND,"Give to me the life I love, Let the lave go by me, Give the jolly heaven above And the byway nigh me. Bed in the bush with stars to see, Bread I dip in the river-- There's the life for a man like me, There's the life for ever. "
57,I--THE VAGABOND,"Let the blow fall soon or late, Let what will be o'er me; Give the face of earth around And the road before me. Wealth I seek not, hope nor love, Nor a friend to know me; All I seek, the heaven above And the road below me. "
58,I--THE VAGABOND,"Or let autumn fall on me Where afield I linger, Silencing the bird on tree, Biting the blue finger. White as meal the frosty field-- Warm the fireside haven-- Not to autumn will I yield, Not to winter even! "
59,I--THE VAGABOND,"Let the blow fall soon or late, Let what will be o'er me; Give the face of earth around, And the road before me. Wealth I ask not, hope nor love, Nor a friend to know me; All I ask, the heaven above And the road below me. "
60,II--YOUTH AND LOVE--I,II--YOUTH AND LOVE--I 
61,II--YOUTH AND LOVE--I,Once only by the garden gate Our lips we joined and parted. I must fulfil an empty fate And travel the uncharted. 
62,II--YOUTH AND LOVE--I,"Hail and farewell!  I must arise, Leave here the fatted cattle, And paint on foreign lands and skies My Odyssey of battle. "
63,II--YOUTH AND LOVE--I,"The untented Kosmos my abode, I pass, a wilful stranger: My mistress still the open road And the bright eyes of danger. "
64,II--YOUTH AND LOVE--I,"Come ill or well, the cross, the crown, The rainbow or the thunder, I fling my soul and body down For God to plough them under. "
65,III--YOUTH AND LOVE--II,III--YOUTH AND LOVE--II 
66,III--YOUTH AND LOVE--II,"To the heart of youth the world is a highwayside. Passing for ever, he fares; and on either hand, Deep in the gardens golden pavilions hide, Nestle in orchard bloom, and far on the level land Call him with lighted lamp in the eventide. "
67,III--YOUTH AND LOVE--II,"Thick as the stars at night when the moon is down, Pleasures assail him.  He to his nobler fate Fares; and but waves a hand as he passes on, Cries but a wayside word to her at the garden gate, Sings but a boyish stave and his face is gone. "
68,IV,IV 
69,IV,"In dreams, unhappy, I behold you stand As heretofore: The unremembered tokens in your hand Avail no more. "
70,IV,"No more the morning glow, no more the grace, Enshrines, endears. Cold beats the light of time upon your face And shows your tears. "
71,IV,He came and went.  Perchance you wept a while And then forgot. Ah me! but he that left you with a smile Forgets you not. 
72,V,V 
73,V,"She rested by the Broken Brook, She drank of Weary Well, She moved beyond my lingering look, Ah, whither none can tell! "
74,V,"She came, she went.  In other lands, Perchance in fairer skies, Her hands shall cling with other hands, Her eyes to other eyes. "
75,V,"She vanished.  In the sounding town, Will she remember too? Will she recall the eyes of brown As I recall the blue? "
76,VI,VI 
