,Poem Title,Stanza
0,,Produced by Meredith Bach and the Online Distributed Proofreading Team at https://www.pgdp.net (This book was produced from scanned images of public domain material from the Google Print project.) 
1,,"+------------------------------------------------------------+ | Transcriber's Note                                         | |                                                            | | Obvious typographical errors have been corrected in        | | this text. For a complete list, please see the bottom of   | | this document.                                             | +------------------------------------------------------------+ "
2,HYMEN,HYMEN 
3,HYMEN,By 
4,H. D.,H. D. 
5,HENRY HOLT AND COMPANY,NEW YORK HENRY HOLT AND COMPANY 1921 
6,FOR BRYHER AND PERDITA,FOR BRYHER AND PERDITA 
7,FOR BRYHER AND PERDITA,"_They said: she is high and far and blind in her high pride, but now that my head is bowed in sorrow, I find she is most kind._ "
8,FOR BRYHER AND PERDITA,"_We have taken life, they said, blithely, not groped in a mist for things that are not-- are if you will, but bloodless-- why ask happiness of the dead? and my heart bled._ "
9,FOR BRYHER AND PERDITA,"_Ah, could they know how violets throw strange fire, red and purple and gold, how they glow gold and purple and red where her feet tread._ "
10,FOR BRYHER AND PERDITA,"Acknowledgements are due to the editors of the following periodicals in which certain of these poems have appeared: _Poetry_ (Chicago), _The Dial_, _Contact_ and _The Bookman_ (New York), _The Nation_, _The Sphere_, _The Anglo-French Review_ and _The Egoist_ (London). "
11,CONTENTS,CONTENTS 
12,HYMEN                                        7,HYMEN                                        7 
13,DEMETER                                     15,DEMETER                                     15 
14,SIMAETHA                                    19,SIMAETHA                                    19 
15,THETIS                                      20,THETIS                                      20 
16,CIRCE                                       21,CIRCE                                       21 
17,LEDA                                        23,LEDA                                        23 
18,HIPPOLYTUS TEMPORIZES                       24,HIPPOLYTUS TEMPORIZES                       24 
19,CUCKOO SONG                                 25,CUCKOO SONG                                 25 
20,THE ISLANDS                                 27,THE ISLANDS                                 27 
21,AT BAIA                                     30,AT BAIA                                     30 
22,SEA HEROES                                  31,SEA HEROES                                  31 
23,"""NOT HONEY""                                 33","""NOT HONEY""                                 33 "
24,EVADNE                                      34,EVADNE                                      34 
25,SONG                                        35,SONG                                        35 
26,WHY HAVE YOU SOUGHT                         36,WHY HAVE YOU SOUGHT                         36 
27,THE WHOLE WHITE WORLD                       37,THE WHOLE WHITE WORLD                       37 
28,PHAEDRA                                     38,PHAEDRA                                     38 
29,SHE CONTRASTS WITH HERSELF HIPPOLYTA        40,SHE CONTRASTS WITH HERSELF HIPPOLYTA        40 
30,SHE REBUKES HIPPOLYTA                       42,SHE REBUKES HIPPOLYTA                       42 
31,EGYPT                                       44,EGYPT                                       44 
32,HELIOS                                      45,HELIOS                                      45 
33,PRAYER                                      47,PRAYER                                      47 
34,HYMEN,HYMEN 
35,HYMEN,"_As from a temple service, tall and dignified, with slow pace, each a queen, the sixteen matrons from the temple of Hera pass before the curtain--a dark purple hung between Ionic columns--of the porch or open hall of a palace. Their hair is bound as the marble hair of the temple Hera. Each wears a crown or diadem of gold._ "
36,HYMEN,"_They sing--the music is temple music, deep, simple, chanting notes:_ "
37,HYMEN,"From the closed garden Where our feet pace Back and forth each day, This gladiolus white, This red, this purple spray-- Gladiolus tall with dignity As yours, lady--we lay Before your feet and pray: "
38,HYMEN,"Of all the blessings-- Youth, joy, ecstasy-- May one gift last (As the tall gladiolus may Outlast the wind-flower, Winter-rose or rose), One gift above, Encompassing all those; "
39,HYMEN,"For her, for him, For all within these palace walls, Beyond the feast, Beyond the cry of Hymen and the torch, Beyond the night and music Echoing through the porch till day. "
40,HYMEN,"_The music, with its deep chanting notes, dies away. The curtain hangs motionless in rich, full folds. Then from this background of darkness, dignity and solemn repose, a flute gradually detaches itself, becomes clearer and clearer, pipes alone one shrill, simple little melody._ "
41,HYMEN,"_From the distance, four children's voices blend with the flute, and four very little girls pass singly before the curtain, small maids or attendants of the sixteen matrons. Their hair is short and curls at the back of their heads like the hair of the chryselephantine Hermes. They sing:_ "
42,HYMEN,Where the first crocus buds unfold We found these petals near the cold Swift river-bed. 
43,HYMEN,Beneath the rocks where ivy-frond Puts forth new leaves to gleam beyond Those lately dead: 
44,HYMEN,The very smallest two or three Of gold (gold pale as ivory) We gatherèd. 
45,HYMEN,"_When the little girls have passed before the curtain, a wood-wind weaves a richer note into the flute melody; then the two blend into one song. But as the wood-wind grows in mellowness and richness, the flute gradually dies away into a secondary theme and the wood-wind alone evolves the melody of a new song._ "
46,HYMEN,"_Two by two--like two sets of medallions with twin profiles distinct, one head slightly higher, bent forward a little--the four figures of four slight, rather fragile taller children, are outlined with sharp white contour against the curtain._ "
47,HYMEN,"_The hair is smooth against the heads, falling to the shoulders but slightly waved against the nape of the neck. They are looking down, each at a spray of winter-rose. The tunics fall to the knees in sharp marble folds. They sing:_ "
48,HYMEN,"Never more will the wind Cherish you again, Never more will the rain. "
49,HYMEN,Never more Shall we find you bright In the snow and wind. 
50,HYMEN,"The snow is melted, The snow is gone, And you are flown: "
51,HYMEN,"Like a bird out of our hand, Like a light out of our heart, You are gone. "
52,HYMEN,"_As the wistful notes of the wood-wind gradually die away, there comes a sudden, shrill, swift piping._ "
53,HYMEN,"_Free and wild, like the wood-maidens of Artemis, is this last group of four--very straight with heads tossed back. They sing in rich, free, swift notes. They move swiftly before the curtain in contrast to the slow, important pace of the first two groups. Their hair is loose and rayed out like that of the sun-god. They are boyish in shape and gesture. They carry hyacinths in baskets, strapped like quivers to their backs. They reach to draw the flower sprays from the baskets, as the Huntress her arrows._ "
54,HYMEN,"_As they dart swiftly to and fro before the curtain, they are youth, they are spring--they are the Chelidonia, their song is the swallow-song of joy:_ "
55,HYMEN,"Between the hollows Of the little hills The spring spills blue-- Turquoise, sapphire, lapis-lazuli On a brown cloth outspread. "
56,HYMEN,"Ah see, How carefully we lay them now, Each hyacinth spray, Across the marble floor-- A pattern your bent eyes May trace and follow To the shut bridal door. "
57,HYMEN,"Lady, our love, our dear, Our bride most fair, They grew among the hollows Of the hills; As if the sea had spilled its blue, As if the sea had risen From its bed, And sinking to the level of the shore, Left hyacinths on the floor. "
58,HYMEN,"_There is a pause. Flute, pipe and wood-wind blend in a full, rich movement. There is no definite melody but full, powerful rhythm like soft but steady wind above forest trees. Into this, like rain, gradually creeps the note of strings._ "
59,HYMEN,"_As the strings grow stronger and finally dominate the whole, the bride-chorus passes before the curtain. There may be any number in this chorus. The figures--tall young women, clothed in long white tunics--follow one another closely, yet are all distinct like a procession of a temple frieze._ "
60,HYMEN,"_The bride in the center is not at first distinguishable from her maidens; but as they begin their song, the maidens draw apart into two groups, leaving the veiled symbolic figure standing alone in the center._ "
61,HYMEN,"_The two groups range themselves to right and left like officiating priestesses. The veiled figure stands with her back against the curtain, the others being in profile. Her head is swathed in folds of diaphanous white, through which the features are visible, like the veiled Tanagra._ "
62,HYMEN,"_When the song is finished, the group to the bride's left turns about; also the bride, so that all face in one direction. In processional form they pass out, the figure of the bride again merging, not distinguishable from the maidens._ "
63,HYMEN,_Strophe_ 
64,HYMEN,"But of her Who can say if she is fair? Bound with fillet, Bound with myrtle Underneath her flowing veil, Only the soft length (Beneath her dress) Of saffron shoe is bright As a great lily-heart In its white loveliness. "
65,HYMEN,_Antistrophe_ 
66,HYMEN,"But of her We can say that she is fair. We bleached the fillet, Brought the myrtle; To us the task was set Of knotting the fine threads of silk: We fastened the veil, And over the white foot Drew on the painted shoe Steeped in Illyrian crocus. "
67,HYMEN,_Strophe_ 
68,HYMEN,"But of her, Who can say if she is fair? For her head is covered over With her mantle White on white, Snow on whiter amaranth, Snow on hoar-frost, Snow on snow, Snow on whitest buds of myrrh. "
69,HYMEN,_Antistrophe_ 
70,HYMEN,"But of her, We can say that she is fair; For we know underneath All the wanness, All the heat (In her blanched face) Of desire Is caught in her eyes as fire In the dark center leaf Of the white Syrian iris. "
71,HYMEN,"_The rather hard, hieratic precision of the music--its stately pause and beat--is broken now into irregular lilt and rhythm of strings._ "
72,HYMEN,"_Four tall young women, very young matrons, enter in a group. They stand clear and fair, but this little group entirely lacks the austere precision of the procession of maidens just preceding them. They pause in the center of the stage; turn, one three-quarter, two in profile and the fourth full face; they stand, turned as if confiding in each other like a Tanagra group._ "
73,HYMEN,"_They sing lightly, their flower trays under their arms._ "
74,HYMEN,"Along the yellow sand Above the rocks The laurel-bushes stand. Against the shimmering heat Each separate leaf Is bright and cold, And through the bronze Of shining bark and wood Run the fine threads of gold. "
75,HYMEN,"Here in our wicker-trays, We bring the first faint blossoming Of fragrant bays: "
76,HYMEN,"Lady, their blushes shine As faint in hue As when through petals Of a laurel-rose The sun shines through, And throws a purple shadow On a marble vase. "
77,HYMEN,"(Ah, love, So her fair breasts will shine With the faint shadow above.) "
78,HYMEN,"_The harp chords become again more regular in simple definite rhythm. The music is not so intense as the bride-chorus; and quieter, more sedate, than the notes preceding the entrance of the last group._ "
79,HYMEN,"_Five or six slightly older serene young women enter in processional form; each holding before her, with precise bending of arms, coverlets and linen, carefully folded, as if for the bride couch. The garments are purple, scarlet and deep blue, with edge of gold._ "
80,HYMEN,_They sing to blending of wood-wind and harp._ 
81,HYMEN,"From citron-bower be her bed, Cut from branch of tree a-flower, Fashioned for her maidenhead. "
82,HYMEN,"From Lydian apples, sweet of hue, Cut the width of board and lathe. Carve the feet from myrtle-wood. "
83,HYMEN,Let the palings of her bed Be quince and box-wood overlaid With the scented bark of yew. 
84,HYMEN,"That all the wood in blossoming, May calm her heart and cool her blood For losing of her maidenhood. "
85,HYMEN,"_The wood-winds become more rich and resonant. A tall youth crosses the stage as if seeking the bride door. The music becomes very rich, full of color._ "
86,HYMEN,"_The figure itself is a flame, an exaggerated symbol; the hair a flame; the wings, deep red or purple, stand out against the curtains in a contrasting or almost clashing shade of purple. The tunic, again a rich purple or crimson, falls almost to the knees. The knees are bare; the sandals elaborately strapped over and over. The curtain seems a rich purple cloud, the figure, still brighter, like a flamboyant bird, half emerged in the sunset._ "
87,HYMEN,"_Love pauses just outside the bride's door with his gift, a tuft of black-purple cyclamen. He sings to the accompaniment of wood-winds, in a rich, resonant voice:_ "
