,Poem Title,Stanza
0,,Produced by Larry B. Harrison. Chuck Greif and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by The Internet Archive) 
1,POEMS,POEMS 
2,BY,BY 
3,JENNIE EARNGEY HILL,JENNIE EARNGEY HILL 
4,JENNIE EARNGEY HILL,s [Illustration: colophon] 
5,BOSTON,BOSTON 
6,THE GORHAM PRESS,THE GORHAM PRESS 
7,MCMXVIII,MCMXVIII 
8,"COPYRIGHT, 1918, BY JENNIE EARNGEY HILL","COPYRIGHT, 1918, BY JENNIE EARNGEY HILL "
9,"COPYRIGHT, 1918, BY JENNIE EARNGEY HILL",All Rights Reserved 
10,"COPYRIGHT, 1918, BY JENNIE EARNGEY HILL",Made in the United States of America 
11,"COPYRIGHT, 1918, BY JENNIE EARNGEY HILL","The Gorham Press, Boston, U.S.A. "
12,TO,TO 
13,MY BELOVED AUNT,MY BELOVED AUNT 
14,"MRS. JENNIE HEWES CALDWELL, PH.D.","MRS. JENNIE HEWES CALDWELL, PH.D. "
15,CONTENTS,CONTENTS 
16,SONG OF THE BROOK          9,PAGE SONG OF THE BROOK          9 
17,A SLEIGHING SONG          10,A SLEIGHING SONG          10 
18,THE DRESDEN MAID          12,THE DRESDEN MAID          12 
19,SONG OF THE BEE           13,SONG OF THE BEE           13 
20,THE GOLDFINCH             14,THE GOLDFINCH             14 
21,BONNY BUNNY               15,BONNY BUNNY               15 
22,WHEN SNOWFLAKES FALL      16,WHEN SNOWFLAKES FALL      16 
23,OUR COW                   17,OUR COW                   17 
24,ODE TO A BROOK            18,ODE TO A BROOK            18 
25,CONSECRATION              19,CONSECRATION              19 
26,ENCHANTMENT               20,ENCHANTMENT               20 
27,LIFE’S DAY                21,LIFE’S DAY                21 
28,FOR YOU                   22,FOR YOU                   22 
29,DISTANCE                  23,DISTANCE                  23 
30,ALONE                     24,ALONE                     24 
31,WINTER                    25,WINTER                    25 
32,LOVE’S MESSAGE            26,LOVE’S MESSAGE            26 
33,MY TRIBUTE                27,MY TRIBUTE                27 
34,HEARTBLOOM                28,HEARTBLOOM                28 
35,DEATH’S SPECTRE           29,DEATH’S SPECTRE           29 
36,DREAMING                  30,DREAMING                  30 
37,SAILING                   31,SAILING                   31 
38,FISHIN’                   32,FISHIN’                   32 
39,LIFE’S SUNSET             34,LIFE’S SUNSET             34 
40,THE MEADOWLARK            35,THE MEADOWLARK            35 
41,NATURE’S GAME             37,NATURE’S GAME             37 
42,A BIT O’ CHEER            38,A BIT O’ CHEER            38 
43,THOT                      39,THOT                      39 
44,POEMS,POEMS 
45,SONG OF THE BROOK,SONG OF THE BROOK 
46,SONG OF THE BROOK,"Whispering brooklet running nigh, Do tell why love must die, Brooklet onward toward yon sea, Speak to me! speak to me! Do tell why love must die, Tiny brooklet flowing by. For aye! Oh, tell why! "
47,SONG OF THE BROOK,"Brooklet gently gurgling by Must love die e’en for aye, Tell why shouldst love die; Oh, why must love die, Tell why! For aye! For aye! "
48,SONG OF THE BROOK,The above was set to the music “The Brook” by Theodore Lack. 
49,A SLEIGHING SONG,A SLEIGHING SONG 
