,Poem Title,Stanza
0,,"Produced by Juliet Sutherland, Iris Schimandle and the Online Distributed Proofreading Team at http://www.pgdp.net "
1,KING COLE,KING COLE 
2,KING COLE,_By_ 
3,JOHN MASEFIELD,JOHN MASEFIELD 
4,JOHN MASEFIELD,Rosas Gallipoli Right Royal The Faithful Selected Poems Lost Endeavour A Mainsail Haul Captain Magaret Reynard the Fox The Daffodil Fields The Old Front Line Multitude and Solitude Collected Poems and Plays Salt Water Poems and Ballads Good Friday and Other Poems The Tragedy of Pompey the Great Philip the King and Other Poems The Tragedy of Nan and Other Poems Lollingdon Downs and Other Poems The Story of a Round-House and Other Poems The Locked Chest; and The Sweeps of Ninety-eight The Everlasting Mercy and the Widow in the Bye Street 
5,KING COLE,KING COLE 
6,BY,BY 
7,JOHN MASEFIELD,JOHN MASEFIELD 
8,WITH DRAWINGS IN BLACK AND WHITE,WITH DRAWINGS IN BLACK AND WHITE 
9,BY,BY 
10,JUDITH MASEFIELD,JUDITH MASEFIELD 
11,JUDITH MASEFIELD,New York 
12,THE MACMILLAN COMPANY,THE MACMILLAN COMPANY 
13,THE MACMILLAN COMPANY,1921 
14,THE MACMILLAN COMPANY,_All rights reserved_ 
15,"COPYRIGHT, 1921,","COPYRIGHT, 1921, "
16,BY JOHN MASEFIELD.,BY JOHN MASEFIELD. 
17,BY JOHN MASEFIELD.,"Set up and electrotyped. Published October, 1921. "
18,BY JOHN MASEFIELD.,_To_ 
19,MY WIFE,MY WIFE 
20,KING COLE,KING COLE 
21,KING COLE,[Illustration] 
22,KING COLE,"King Cole was King before the troubles came, The land was happy while he held the helm, The valley-land from Condicote to Thame, Watered by Thames and green with many an elm. For many a year he governed well his realm, So well-beloved, that, when at last he died, It was bereavement to the countryside. "
23,KING COLE,"So good, so well-beloved, had he been In life, that when he reached the judging-place (There where the scales are even, the sword keen), The Acquitting Judges granted him a grace, Aught he might choose, red, black, from king to ace, Beneath the bright arch of the heaven's span; He chose, to wander earth, the friend of man. "
24,KING COLE,"So, since that time, he wanders shore and shire, An old, poor, wandering man, with glittering eyes Helping distressful folk to their desire By power of spirit that within him lies. Gentle he is, and quiet, and most wise, He wears a ragged grey, he sings sweet words, And where he walks there flutter little birds. "
25,KING COLE,"And when the planets glow as dusk begins He pipes a wooden flute to music old. Men hear him on the downs, in lonely inns, In valley woods, or up the Chiltern wold; His piping feeds the starved and warms the cold, It gives the beaten courage; to the lost It brings back faith, that lodestar of the ghost. "
26,KING COLE,"And most he haunts the beech-tree-pasturing chalk, The Downs and Chilterns with the Thames between. There still the Berkshire shepherds see him walk, Searching the unhelped woe with instinct keen, His old hat stuck with never-withering green, His flute in poke, and little singings sweet Coming from birds that flutter at his feet. "
