,Poem Title,Stanza
0,,Produced by Meredith Bach and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) 
1,,"+------------------------------------------------------------+ | Transcriber's Note                                         | |                                                            | | Obvious typographical errors have been corrected in        | | this text. For a complete list, please see the bottom of   | | this document.                                             | +------------------------------------------------------------+ "
2,SEA GARDEN,SEA GARDEN 
3,SEA GARDEN,"The editors and publishers concerned have kindly given me permission to reprint some of the poems in this book which appeared originally in ""Poetry"" (Chicago), ""The Egoist"" (London), ""The Little Review"" (Chicago), ""Greenwich Village"" (New York), the first Imagist anthology (New York: A. and C. Boni. London: Poetry Bookshop), the second Imagist anthology (""Some Imagist Poets,"" London: Constable and Co. Boston: Houghton Mifflin Co.). "
4,SEA GARDEN,SEA GARDEN 
5,BY,BY 
6,H. D.,H. D. 
7,CONSTABLE AND COMPANY LTD.,LONDON CONSTABLE AND COMPANY LTD. 1916 
8,"TOOKS COURT, CHANCERY LANE, LONDON.","PRINTED IN GREAT BRITAIN. CHISWICK PRESS: CHARLES WHITTINGHAM AND CO. TOOKS COURT, CHANCERY LANE, LONDON. "
9,CONTENTS,CONTENTS 
10,PAGE,PAGE 
11,SEA ROSE                        1,SEA ROSE                        1 
12,THE HELMSMAN                    2,THE HELMSMAN                    2 
13,THE SHRINE                      4,THE SHRINE                      4 
14,MID-DAY                         7,MID-DAY                         7 
15,PURSUIT                         8,PURSUIT                         8 
16,THE CONTEST                    10,THE CONTEST                    10 
17,SEA LILY                       12,SEA LILY                       12 
18,THE WIND SLEEPERS              13,THE WIND SLEEPERS              13 
19,THE GIFT                       14,THE GIFT                       14 
20,EVENING                        17,EVENING                        17 
21,SHELTERED GARDEN               18,SHELTERED GARDEN               18 
22,SEA POPPIES                    20,SEA POPPIES                    20 
23,LOSS                           21,LOSS                           21 
24,HUNTRESS                       23,HUNTRESS                       23 
25,GARDEN                         24,GARDEN                         24 
26,SEA VIOLET                     25,SEA VIOLET                     25 
27,THE CLIFF TEMPLE               26,THE CLIFF TEMPLE               26 
28,ORCHARD                        29,ORCHARD                        29 
29,SEA GODS                       30,SEA GODS                       30 
30,ACON                           33,ACON                           33 
31,NIGHT                          35,NIGHT                          35 
32,PRISONERS                      36,PRISONERS                      36 
33,STORM                          39,STORM                          39 
34,SEA IRIS                       40,SEA IRIS                       40 
35,HERMES OF THE WAYS             41,HERMES OF THE WAYS             41 
36,PEAR TREE                      43,PEAR TREE                      43 
37,CITIES                         44,CITIES                         44 
38,THE CITY IS PEOPLED            47,THE CITY IS PEOPLED            47 
39,SEA GARDEN,SEA GARDEN 
40,SEA ROSE,SEA ROSE 
41,SEA ROSE,"Rose, harsh rose, marred and with stint of petals, meagre flower, thin, sparse of leaf, "
42,SEA ROSE,more precious than a wet rose single on a stem-- you are caught in the drift. 
43,SEA ROSE,"Stunted, with small leaf, you are flung on the sand, you are lifted in the crisp sand that drives in the wind. "
44,SEA ROSE,Can the spice-rose drip such acrid fragrance hardened in a leaf? 
45,THE HELMSMAN,THE HELMSMAN 
46,THE HELMSMAN,O be swift-- we have always known you wanted us. 
47,THE HELMSMAN,"We fled inland with our flocks, we pastured them in hollows, cut off from the wind and the salt track of the marsh. "
48,THE HELMSMAN,"We worshipped inland-- we stepped past wood-flowers, we forgot your tang, we brushed wood-grass. "
49,THE HELMSMAN,"We wandered from pine-hills through oak and scrub-oak tangles, we broke hyssop and bramble, we caught flower and new bramble-fruit in our hair: we laughed as each branch whipped back, we tore our feet in half buried rocks and knotted roots and acorn-cups. "
50,THE HELMSMAN,"We forgot--we worshipped, we parted green from green, we sought further thickets, we dipped our ankles through leaf-mould and earth, and wood and wood-bank enchanted us-- "
51,THE HELMSMAN,"and the feel of the clefts in the bark, and the slope between tree and tree-- and a slender path strung field to field and wood to wood and hill to hill and the forest after it. "
52,THE HELMSMAN,"We forgot--for a moment tree-resin, tree-bark, sweat of a torn branch were sweet to the taste. "
53,THE HELMSMAN,"We were enchanted with the fields, the tufts of coarse grass in the shorter grass-- we loved all this. "
54,THE HELMSMAN,"But now, our boat climbs--hesitates--drops-- climbs--hesitates--crawls back-- climbs--hesitates-- O be swift-- we have always known you wanted us. "
55,THE SHRINE,THE SHRINE 
56,"(""SHE WATCHES OVER THE SEA"")","(""SHE WATCHES OVER THE SEA"") "
57,I,I 
58,I,"Are your rocks shelter for ships-- have you sent galleys from your beach, are you graded--a safe crescent-- where the tide lifts them back to port-- are you full and sweet, tempting the quiet to depart in their trading ships? "
59,I,"Nay, you are great, fierce, evil-- you are the land-blight-- you have tempted men but they perished on your cliffs. "
60,I,"Your lights are but dank shoals, slate and pebble and wet shells and seaweed fastened to the rocks. "
61,I,"It was evil--evil when they found you, when the quiet men looked at you-- they sought a headland shaded with ledge of cliff from the wind-blast. "
62,I,"But you--you are unsheltered, cut with the weight of wind-- you shudder when it strikes, then lift, swelled with the blast-- you sink as the tide sinks, you shrill under hail, and sound thunder when thunder sounds. You are useless-- when the tides swirl your boulders cut and wreck the staggering ships. "
63,II,II 
64,II,"You are useless, O grave, O beautiful, the landsmen tell it--I have heard-- you are useless. "
65,II,And the wind sounds with this and the sea where rollers shot with blue cut under deeper blue. 
66,II,"O but stay tender, enchanted where wave-lengths cut you apart from all the rest-- for we have found you, we watch the splendour of you, we thread throat on throat of freesia for your shelf. "
67,II,"You are not forgot, O plunder of lilies, honey is not more sweet than the salt stretch of your beach. "
68,III,III 
69,III,"Stay--stay-- but terror has caught us now, we passed the men in ships, we dared deeper than the fisher-folk and you strike us with terror O bright shaft. "
70,III,"Flame passes under us and sparks that unknot the flesh, sorrow, splitting bone from bone, splendour athwart our eyes and rifts in the splendour, sparks and scattered light. "
71,III,"Many warned of this, men said: there are wrecks on the fore-beach, wind will beat your ship, there is no shelter in that headland, it is useless waste, that edge, that front of rock-- sea-gulls clang beyond the breakers, none venture to that spot. "
72,IV,IV 
73,IV,"But hail-- as the tide slackens, as the wind beats out, we hail this shore-- we sing to you, spirit between the headlands and the further rocks. "
74,IV,"Though oak-beams split, though boats and sea-men flounder, and the strait grind sand with sand and cut boulders to sand and drift-- "
75,IV,"your eyes have pardoned our faults, your hands have touched us-- you have leaned forward a little and the waves can never thrust us back from the splendour of your ragged coast. "
76,MID-DAY,MID-DAY 
77,MID-DAY,The light beats upon me. I am startled-- a split leaf crackles on the paved floor-- I am anguished--defeated. 
78,MID-DAY,"A slight wind shakes the seed-pods-- my thoughts are spent as the black seeds. My thoughts tear me, I dread their fever. I am scattered in its whirl. I am scattered like the hot shrivelled seeds. "
79,MID-DAY,"The shrivelled seeds are spilt on the path-- the grass bends with dust, the grape slips under its crackled leaf: yet far beyond the spent seed-pods, and the blackened stalks of mint, the poplar is bright on the hill, the poplar spreads out, deep-rooted among trees. "
80,MID-DAY,"O poplar, you are great among the hill-stones, while I perish on the path among the crevices of the rocks. "
81,PURSUIT,PURSUIT 
82,PURSUIT,"What do I care that the stream is trampled, the sand on the stream-bank still holds the print of your foot: the heel is cut deep. I see another mark on the grass ridge of the bank-- it points toward the wood-path. I have lost the third in the packed earth. "
83,PURSUIT,But here a wild-hyacinth stalk is snapped: the purple buds--half ripe-- show deep purple where your heel pressed. 
84,PURSUIT,"A patch of flowering grass, low, trailing-- you brushed this: the green stems show yellow-green where you lifted--turned the earth-side to the light: this and a dead leaf-spine, split across, show where you passed. "
85,PURSUIT,"You were swift, swift! here the forest ledge slopes-- rain has furrowed the roots. Your hand caught at this; the root snapped under your weight. "
86,PURSUIT,I can almost follow the note where it touched this slender tree and the next answered-- and the next. 
87,PURSUIT,"And you climbed yet further! you stopped by the dwarf-cornel-- whirled on your heels, doubled on your track. "
88,PURSUIT,"This is clear-- you fell on the downward slope, you dragged a bruised thigh--you limped-- you clutched this larch. "
89,PURSUIT,"Did your head, bent back, search further-- clear through the green leaf-moss of the larch branches? "
90,PURSUIT,"Did you clutch, stammer with short breath and gasp: _wood-daemons grant life-- give life--I am almost lost._ "
91,PURSUIT,For some wood-daemon has lightened your steps. I can find no trace of you in the larch-cones and the underbrush. 
92,THE CONTEST,THE CONTEST 
93,I,I 
94,I,Your stature is modelled with straight tool-edge: you are chiselled like rocks that are eaten into by the sea. 
95,I,"With the turn and grasp of your wrist and the chords' stretch, there is a glint like worn brass. "
96,I,"The ridge of your breast is taut, and under each the shadow is sharp, and between the clenched muscles of your slender hips. "
97,I,"From the circle of your cropped hair there is light, and about your male torse and the foot-arch and the straight ankle. "
98,II,II 
99,II,You stand rigid and mighty-- granite and the ore in rocks; a great band clasps your forehead and its heavy twists of gold. 
100,II,You are white--a limb of cypress bent under a weight of snow. 
101,II,"You are splendid, your arms are fire; you have entered the hill-straits-- a sea treads upon the hill-slopes. "
102,III,III 
103,III,"Myrtle is about your head, you have bent and caught the spray: each leaf is sharp against the lift and furrow of your bound hair. "
104,III,"The narcissus has copied the arch of your slight breast: your feet are citron-flowers, your knees, cut from white-ash, your thighs are rock-cistus. "
105,III,Your chin lifts straight from the hollow of your curved throat. Your shoulders are level-- they have melted rare silver for their breadth. 
106,SEA LILY,SEA LILY 
107,SEA LILY,"Reed, slashed and torn but doubly rich-- such great heads as yours drift upon temple-steps, but you are shattered in the wind. "
108,SEA LILY,"Myrtle-bark is flecked from you, scales are dashed from your stem, sand cuts your petal, furrows it with hard edge, like flint on a bright stone. "
109,SEA LILY,"Yet though the whole wind slash at your bark, you are lifted up, aye--though it hiss to cover you with froth. "
110,THE WIND SLEEPERS,THE WIND SLEEPERS 
111,THE WIND SLEEPERS,"Whiter than the crust left by the tide, we are stung by the hurled sand and the broken shells. "
112,THE WIND SLEEPERS,We no longer sleep in the wind-- we awoke and fled through the city gate. 
113,THE WIND SLEEPERS,"Tear-- tear us an altar, tug at the cliff-boulders, pile them with the rough stones-- we no longer sleep in the wind, propitiate us. "
114,THE WIND SLEEPERS,"Chant in a wail that never halts, pace a circle and pay tribute with a song. "
115,THE WIND SLEEPERS,"When the roar of a dropped wave breaks into it, pour meted words of sea-hawks and gulls and sea-birds that cry discords. "
116,THE GIFT,THE GIFT 
117,THE GIFT,Instead of pearls--a wrought clasp-- a bracelet--will you accept this? 
118,THE GIFT,"You know the script-- you will start, wonder: what is left, what phrase after last night? This: "
119,THE GIFT,"The world is yet unspoiled for you, you wait, expectant-- you are like the children who haunt your own steps for chance bits--a comb that may have slipped, a gold tassel, unravelled, plucked from your scarf, twirled by your slight fingers into the street-- a flower dropped. "
120,THE GIFT,"Do not think me unaware, I who have snatched at you as the street-child clutched at the seed-pearls you spilt that hot day when your necklace snapped. "
121,THE GIFT,"Do not dream that I speak as one defrauded of delight, sick, shaken by each heart-beat or paralyzed, stretched at length, who gasps: these ripe pears are bitter to the taste, this spiced wine, poison, corrupt. I cannot walk-- who would walk? Life is a scavenger's pit--I escape-- I only, rejecting it, lying here on this couch. "
122,THE GIFT,"Your garden sloped to the beach, myrtle overran the paths, honey and amber flecked each leaf, the citron-lily head-- one among many-- weighed there, over-sweet. "
123,THE GIFT,"The myrrh-hyacinth spread across low slopes, violets streaked black ridges through the grass. "
124,THE GIFT,"The house, too, was like this, over painted, over lovely-- the world is like this. "
125,THE GIFT,"Sleepless nights, I remember the initiates, their gesture, their calm glance. I have heard how in rapt thought, in vision, they speak with another race, more beautiful, more intense than this. I could laugh-- more beautiful, more intense? "
126,THE GIFT,"Perhaps that other life is contrast always to this. I reason: I have lived as they in their inmost rites-- they endure the tense nerves through the moment of ritual. I endure from moment to moment-- days pass all alike, tortured, intense. "
127,THE GIFT,"This I forgot last night: you must not be blamed, it is not your fault; as a child, a flower--any flower tore my breast-- meadow-chicory, a common grass-tip, a leaf shadow, a flower tint unexpected on a winter-branch. "
128,THE GIFT,"I reason: another life holds what this lacks, a sea, unmoving, quiet-- not forcing our strength to rise to it, beat on beat-- stretch of sand, no garden beyond, strangling with its myrrh-lilies-- a hill, not set with black violets but stones, stones, bare rocks, dwarf-trees, twisted, no beauty to distract--to crowd madness upon madness. "
129,THE GIFT,"Only a still place and perhaps some outer horror some hideousness to stamp beauty, a mark--no changing it now-- on our hearts. "
130,THE GIFT,"I send no string of pearls, no bracelet--accept this. "
131,EVENING,EVENING 
132,EVENING,"The light passes from ridge to ridge, from flower to flower-- the hypaticas, wide-spread under the light grow faint-- the petals reach inward, the blue tips bend toward the bluer heart and the flowers are lost. "
133,EVENING,"The cornel-buds are still white, but shadows dart from the cornel-roots-- black creeps from root to root, each leaf cuts another leaf on the grass, shadow seeks shadow, then both leaf and leaf-shadow are lost. "
134,SHELTERED GARDEN,SHELTERED GARDEN 
135,SHELTERED GARDEN,I have had enough. I gasp for breath. 
136,SHELTERED GARDEN,"Every way ends, every road, every foot-path leads at last to the hill-crest-- then you retrace your steps, or find the same slope on the other side, precipitate. "
137,SHELTERED GARDEN,"I have had enough-- border-pinks, clove-pinks, wax-lilies, herbs, sweet-cress. "
138,SHELTERED GARDEN,"O for some sharp swish of a branch-- there is no scent of resin in this place, no taste of bark, of coarse weeds, aromatic, astringent-- only border on border of scented pinks. "
139,SHELTERED GARDEN,"Have you seen fruit under cover that wanted light-- pears wadded in cloth, protected from the frost, melons, almost ripe, smothered in straw? "
140,SHELTERED GARDEN,"Why not let the pears cling to the empty branch? All your coaxing will only make a bitter fruit-- let them cling, ripen of themselves, test their own worth, nipped, shrivelled by the frost, to fall at last but fair with a russet coat. "
141,SHELTERED GARDEN,"Or the melon-- let it bleach yellow in the winter light, even tart to the taste-- it is better to taste of frost-- the exquisite frost-- than of wadding and of dead grass. "
