,Poem Title,Stanza
0,,"Produced by Larry B. Harrison, Chuck Greif and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by The Internet Archive) "
1,,[Illustration: portrait of the author.] 
2,,[Illustration: 
3,& OTHER POEMS,THE HOUSE OF THE TREES & OTHER POEMS 
4,· WETHERALD ·,· ETHELWYN · · WETHERALD · 
5,"WILLIAM BRIGGS, TORONTO]","LAMSON, WOLFFE & CO. BOSTON AND NEW YORK WILLIAM BRIGGS, TORONTO] "
6,"WILLIAM BRIGGS, TORONTO]","Copyright, 1895, By Lamson, Wolffe, & Co. All rights reserved. "
7,"WILLIAM BRIGGS, TORONTO]",To F. B. 
8,"WILLIAM BRIGGS, TORONTO]","Many of the poems in this volume are printed here for the first time; several, however, have appeared in either the “New York Independent,” the “New England Magazine,” the “Youth’s Companion,” the “Toronto Week,” or the “Travelers’ Record,” and to their editors thanks are due for permission to reprint them. "
9,"WILLIAM BRIGGS, TORONTO]",Contents 
10,"WILLIAM BRIGGS, TORONTO]",The House of the Trees                                            Page 3 
11,"WILLIAM BRIGGS, TORONTO]",The Sun on the Trees                                                   4 
12,"WILLIAM BRIGGS, TORONTO]",Moonlight                                                              5 
13,"WILLIAM BRIGGS, TORONTO]",Pine Needles                                                           6 
14,"WILLIAM BRIGGS, TORONTO]",The Sound of the Axe                                                   7 
15,"WILLIAM BRIGGS, TORONTO]",The Prayer of the Year                                                 9 
16,"WILLIAM BRIGGS, TORONTO]",The Hay Field                                                         10 
17,"WILLIAM BRIGGS, TORONTO]",Twilight                                                              12 
18,"WILLIAM BRIGGS, TORONTO]",The Sky Path                                                          13 
19,"WILLIAM BRIGGS, TORONTO]",Fall and Spring                                                       14 
20,"WILLIAM BRIGGS, TORONTO]",The Woodside Way                                                      15 
21,"WILLIAM BRIGGS, TORONTO]",A Rainy Day                                                           16 
22,"WILLIAM BRIGGS, TORONTO]",When Twilight Comes                                                   17 
23,"WILLIAM BRIGGS, TORONTO]",Leafless April                                                        18 
24,"WILLIAM BRIGGS, TORONTO]",The Visitors                                                          19 
25,"WILLIAM BRIGGS, TORONTO]",Autumn Days                                                           20 
26,"WILLIAM BRIGGS, TORONTO]",Woodland Worship                                                      21 
27,"WILLIAM BRIGGS, TORONTO]",When Days Are Long                                                    22 
28,"WILLIAM BRIGGS, TORONTO]",Out of Doors                                                          23 
29,"WILLIAM BRIGGS, TORONTO]",Make Room                                                             24 
30,"WILLIAM BRIGGS, TORONTO]",The Humming Bird                                                      25 
31,"WILLIAM BRIGGS, TORONTO]",September                                                             26 
32,"WILLIAM BRIGGS, TORONTO]",The March Orchard                                                     28 
33,"WILLIAM BRIGGS, TORONTO]",The Blind Man                                                         30 
34,"WILLIAM BRIGGS, TORONTO]",To the October Wind                                                   32 
35,"WILLIAM BRIGGS, TORONTO]",A Midday in Midsummer                                                 33 
36,"WILLIAM BRIGGS, TORONTO]",A Slow Rain                                                           35 
37,"WILLIAM BRIGGS, TORONTO]",The Patient Earth                                                     36 
38,"WILLIAM BRIGGS, TORONTO]",At Dawn                                                               39 
39,"WILLIAM BRIGGS, TORONTO]",In the Crowd                                                          41 
40,"WILLIAM BRIGGS, TORONTO]",By Fields of Grass                                                    42 
41,"WILLIAM BRIGGS, TORONTO]",October                                                               43 
42,"WILLIAM BRIGGS, TORONTO]",Winter                                                                44 
43,"WILLIAM BRIGGS, TORONTO]",The Snow-Storm                                                        45 
44,"WILLIAM BRIGGS, TORONTO]",To February                                                           46 
45,"WILLIAM BRIGGS, TORONTO]",Rest                                                                  47 
46,"WILLIAM BRIGGS, TORONTO]",The Shy Sun                                                           48 
47,"WILLIAM BRIGGS, TORONTO]",In April                                                              49 
48,"WILLIAM BRIGGS, TORONTO]",Apple Blossoms                                                        50 
49,"WILLIAM BRIGGS, TORONTO]",The Big Moon                                                          51 
50,"WILLIAM BRIGGS, TORONTO]",The Twins                                                             53 
51,"WILLIAM BRIGGS, TORONTO]",Autumn Fire                                                           55 
52,"WILLIAM BRIGGS, TORONTO]",In the Grass                                                          56 
53,"WILLIAM BRIGGS, TORONTO]",The Fields of Dark                                                    57 
54,"WILLIAM BRIGGS, TORONTO]",Children in the City                                                  59 
55,"WILLIAM BRIGGS, TORONTO]",Where Pleasures Grow                                                  60 
56,"WILLIAM BRIGGS, TORONTO]",In the Heart of the Woods                                             61 
57,"WILLIAM BRIGGS, TORONTO]",Frost                                                                 62 
58,"WILLIAM BRIGGS, TORONTO]",The Chipmunk                                                          63 
59,"WILLIAM BRIGGS, TORONTO]",Give Me the Poorest Weed                                              64 
60,"WILLIAM BRIGGS, TORONTO]",The Weeks that Walk in Green                                          65 
61,"WILLIAM BRIGGS, TORONTO]",Noonday of the Year                                                   66 
62,"WILLIAM BRIGGS, TORONTO]",The Wind World                                                        67 
63,"WILLIAM BRIGGS, TORONTO]",At the Window                                                         68 
64,"WILLIAM BRIGGS, TORONTO]",Come Back Again                                                       69 
65,"WILLIAM BRIGGS, TORONTO]",A Rainy Morning                                                       71 
66,"WILLIAM BRIGGS, TORONTO]",June Apples                                                           72 
67,"WILLIAM BRIGGS, TORONTO]",Beginning and End                                                     73 
68,"WILLIAM BRIGGS, TORONTO]",Not at Home                                                           75 
69,"WILLIAM BRIGGS, TORONTO]",The Wind of Memory                                                    76 
70,"WILLIAM BRIGGS, TORONTO]",Philippa                                                              78 
71,"WILLIAM BRIGGS, TORONTO]",The Student                                                           79 
72,"WILLIAM BRIGGS, TORONTO]",Unspoken                                                              80 
73,"WILLIAM BRIGGS, TORONTO]",Under the King                                                        83 
74,"WILLIAM BRIGGS, TORONTO]",The Secret                                                            84 
75,"WILLIAM BRIGGS, TORONTO]",Limitation                                                            85 
76,"WILLIAM BRIGGS, TORONTO]",Three Years Old                                                       86 
77,"WILLIAM BRIGGS, TORONTO]","Sometime, I Fear                                                      88 "
78,"WILLIAM BRIGGS, TORONTO]",Joy                                                                   89 
79,"WILLIAM BRIGGS, TORONTO]",In the Dark                                                           91 
80,"WILLIAM BRIGGS, TORONTO]",Words                                                                 92 
81,"WILLIAM BRIGGS, TORONTO]",The Wind of Death                                                     93 
82,"WILLIAM BRIGGS, TORONTO]",The House of the Trees 
83,"WILLIAM BRIGGS, TORONTO]",The House of the Trees 
84,"WILLIAM BRIGGS, TORONTO]","Ope your doors and take me in, Spirit of the wood; Wash me clean of dust and din, Clothe me in your mood. "
85,"WILLIAM BRIGGS, TORONTO]","Take me from the noisy light To the sunless peace, Where at midday standeth Night, Signing Toil’s release. "
86,"WILLIAM BRIGGS, TORONTO]","All your dusky twilight stores To my senses give; Take me in and lock the doors, Show me how to live. "
87,"WILLIAM BRIGGS, TORONTO]","Lift your leafy roof for me, Part your yielding walls, Let me wander lingeringly Through your scented halls. "
88,"WILLIAM BRIGGS, TORONTO]","Ope your doors and take me in, Spirit of the wood; Take me--make me next of kin To your leafy brood. "
89,"WILLIAM BRIGGS, TORONTO]",The Sun on the Trees 
90,"WILLIAM BRIGGS, TORONTO]","The sun within the leafy woods Is like a midday moon, So soft upon these solitudes Is bent the face of noon. "
91,"WILLIAM BRIGGS, TORONTO]",Loosed from the outside summer blaze A few gold arrows stray; A vagrant brilliance droops or plays Through all the dusky day. 
92,"WILLIAM BRIGGS, TORONTO]","The gray trunk feels a touch of light, While, where dead leaves are deep, A gleam of sunshine golden white Lies like a soul asleep. "
93,"WILLIAM BRIGGS, TORONTO]","And just beyond dank-rooted ferns, Where darkening hemlocks sigh And leaves are dim, the bare road burns Beneath a dazzling sky. "
94,"WILLIAM BRIGGS, TORONTO]",Moonlight 
95,"WILLIAM BRIGGS, TORONTO]","When I see the ghost of night Stealing through my window-pane, Silken sleep and silver light Struggle for my soul in vain; Silken sleep all balmily Breathes upon my lids oppressed, Till I sudden start to see Ghostly fingers on my breast. "
96,"WILLIAM BRIGGS, TORONTO]","White and skyey visitant, Bringing beauty such as stings All my inner soul to pant After undiscovered things, Spare me this consummate pain! Silken weavings intercreep Round my senses once again, I am mortal--let me sleep. "
97,"WILLIAM BRIGGS, TORONTO]",Pine Needles 
98,"WILLIAM BRIGGS, TORONTO]","Here where the pine tree to the ground Lets slip its fragrant load, My footsteps fall without a sound Upon a velvet road. "
99,"WILLIAM BRIGGS, TORONTO]","O poet pine, that turns thy gaze Alone unto the sky, How softly on earth’s common ways Thy sweet thoughts fall and lie! "
100,"WILLIAM BRIGGS, TORONTO]","So sweet, so deep, seared by the sun, And smitten by the rain, They pierce the heart of every one With fragrance keen as pain. "
101,"WILLIAM BRIGGS, TORONTO]","Or if some pass nor heed their sweet, Nor feel their subtle dart, Their softness stills the noisy feet, And stills the noisy heart. "
102,"WILLIAM BRIGGS, TORONTO]","O poet pine, thy needles high In starry light abode, And now for footsore passers-by They make a velvet road. "
103,"WILLIAM BRIGGS, TORONTO]",The Sound of the Axe 
104,"WILLIAM BRIGGS, TORONTO]","With the sound of an axe on the light wind’s tracks For my only company, And a speck of sky like a human eye Blue, bending over me, "
105,"WILLIAM BRIGGS, TORONTO]","I lie at rest on the low moss pressed, Whose loose leaves downward drip; As light they move as a word of love Or a finger to the lip. "
106,"WILLIAM BRIGGS, TORONTO]","’Neath the canopies of the sunbright trees Pierced by an Autumn ray, To rich red flakes the old log breaks In exquisite decay. "
107,"WILLIAM BRIGGS, TORONTO]","While in the pines where no sun shines Perpetual morning lies. What bed more sweet could stay her feet, Or hold her dreaming eyes? "
108,"WILLIAM BRIGGS, TORONTO]","No sound is there in the middle air But sudden wings that soar, As a strange bird’s cry goes drifting by-- And then I hear once more "
109,"WILLIAM BRIGGS, TORONTO]","That sound of an axe till the great tree cracks, Then a crash comes as if all The winds that through its bright leaves blew Were sorrowing in its fall. "
110,"WILLIAM BRIGGS, TORONTO]",The Prayer of the Year 
111,"WILLIAM BRIGGS, TORONTO]","Leave me Hope when I am old, Strip my joys from me, Let November to the cold Bare each leafy tree; Chill my lover, dull my friend, Only, while I grope To the dark the silent end, Leave me Hope! "
112,"WILLIAM BRIGGS, TORONTO]","Blight my bloom when I am old, Bid my sunlight cease; If it need be from my hold Take the hand of Peace. Leave no springtime memory, But upon the slope Of the days that are to be, Leave me Hope! "
113,"WILLIAM BRIGGS, TORONTO]",The Hay Field 
114,"WILLIAM BRIGGS, TORONTO]","With slender arms outstretching in the sun The grass lies dead; The wind walks tenderly, and stirs not one Frail, fallen head. "
115,"WILLIAM BRIGGS, TORONTO]","Of baby creepings through the April day Where streamlets wend, Of childlike dancing on the breeze of May, This is the end. "
116,"WILLIAM BRIGGS, TORONTO]","No more these tiny forms are bathed in dew, No more they reach, To hold with leaves that shade them from the blue A whispered speech. "
117,"WILLIAM BRIGGS, TORONTO]","No more they part their arms, and wreathe them close Again to shield Some love-full little nest--a dainty house Hid in a field. For them no more the splendor of the storm, The fair delights Of moon and star-shine, glimmering faint and warm On summer nights. "
118,"WILLIAM BRIGGS, TORONTO]","Their little lives they yield in summer death, And frequently Across the field bereaved their dying breath Is brought to me. "
119,"WILLIAM BRIGGS, TORONTO]",Twilight 
