,Poem Title,Stanza
0,,"Produced by Louise Hope, Thierry Alberto and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by the Canadian Institute for Historical Microreproductions (www.canadiana.org)) "
1,,Behind the Arras A Book of the Unseen 
2,,By Bliss Carman 
3,,With Designs by T. B. Meteyard 
4,,[Illustration: VT CRESCIT] 
5,M·DCCC·XC·V,"Boston and New York Lamson, Wolffe, and Company M·DCCC·XC·V "
6,M·DCCC·XC·V,"Copyright, 1895. by Lamson, Wolffe, & Co. All rights reserved. "
7,M·DCCC·XC·V,Contents 
8,M·DCCC·XC·V,Behind the Arras                     1 Fancy's Fool                        16 The Moondial                        19 The Face in the Stream              23 The Cruise of the Galleon           29 A Song before Sailing               32 In the Wings                        35 The Red Wolf                        37 The Faithless Lover                 44 The Crimson House                   46 The Lodger                          49 Beyond the Gamut                    66 The Juggler                         81 Hack and Hew                        85 The Night Express                   87 The Dustman                         91 The Sleepers                        94 At the Granite Gate                 96 Exit Anima                         100 
9,M·DCCC·XC·V,To G. H. B. 
10,M·DCCC·XC·V,"""I shut myself in with my soul, And the shapes come eddying forth."" "
11,M·DCCC·XC·V,[Illustration: Behind the Arras] 
12,M·DCCC·XC·V,_Behind the Arras_ 
13,M·DCCC·XC·V,"I like the old house tolerably well, Where I must dwell Like a familiar gnome; And yet I never shall feel quite at home: I love to roam. "
14,M·DCCC·XC·V,Day after day I loiter and explore From door to door; So many treasures lure The curious mind. What histories obscure They must immure! 
15,M·DCCC·XC·V,"I hardly know which room I care for best; This fronting west, With the strange hills in view, Where the great sun goes,--where I may go too, When my lease is through,-- "
16,M·DCCC·XC·V,"Or this one for the morning and the east, Where a man may feast His eyes on looming sails, And be the first to catch their foreign hails Or spy their bales. "
17,M·DCCC·XC·V,"Then the pale summer twilights towards the pole! It thrills my soul With wonder and delight, When gold-green shadows walk the world at night, So still, so bright. "
18,M·DCCC·XC·V,"There at the window many a time of year, Strange faces peer, Solemn though not unkind, Their wits in search of something left behind Time out of mind; "
19,M·DCCC·XC·V,"As if they once had lived here, and stole back To the window crack For a peep which seems to say, ""Good fortune, brother, in your house of clay!"" And then, ""Good day!"" "
20,M·DCCC·XC·V,"I hear their footsteps on the gravel walk, Their scraps of talk, And hurrying after, reach Only the crazy sea-drone of the beach In endless speech. "
21,M·DCCC·XC·V,"And often when the autumn noons are still, By swale and hill I see their gipsy signs, Trespassing somewhere on my border lines; With what designs? "
22,M·DCCC·XC·V,"I forth afoot; but when I reach the place, Hardly a trace, Save the soft purple haze Of smouldering camp-fires, any hint betrays Who went these ways. "
23,M·DCCC·XC·V,"Or tatters of pale aster blue, descried By the roadside, Reveal whither they fled; Or the swamp maples, here and there a shred Of Indian red. "
24,M·DCCC·XC·V,"But most of all, the marvellous tapestry Engrosses me, Where such strange things are rife, Fancies of beasts and flowers, and love and strife, Woven to the life; "
25,M·DCCC·XC·V,"Degraded shapes and splendid seraph forms, And teeming swarms Of creatures gauzy dim That cloud the dusk, and painted fish that swim, At the weaver's whim; "
26,M·DCCC·XC·V,"And wonderful birds that wheel and hang in the air; And beings with hair, And moving eyes in the face, And white bone teeth and hideous grins, who race From place to place; "
27,M·DCCC·XC·V,"They build great temples to their John-a-nod, And fume and plod To deck themselves with gold, And paint themselves like chattels to be sold, Then turn to mould. "
28,M·DCCC·XC·V,"Sometimes they seem almost as real as I; I hear them sigh; I see them bow with grief, Or dance for joy like an aspen leaf; But that is brief. "
29,M·DCCC·XC·V,"They have mad wars and phantom marriages; Nor seem to guess There are dimensions still, Beyond thought's reach, though not beyond love's will, For soul to fill. "
30,M·DCCC·XC·V,"And some I call my friends, and make believe Their spirits grieve, Brood, and rejoice with mine; I talk to them in phrases quaint and fine Over the wine; "
31,M·DCCC·XC·V,"I tell them all my secrets; touch their hands; One understands Perhaps. How hard he tries To speak! And yet those glorious mild eyes, His best replies! "
32,M·DCCC·XC·V,"I even have my cronies, one or two, My cherished few. But ah, they do not stay! For the sun fades them and they pass away, As I grow gray. "
33,M·DCCC·XC·V,"Yet while they last how actual they seem! Their faces beam; I give them all their names, Bertram and Gilbert, Louis, Frank and James, Each with his aims; One thinks he is a poet, and writes verse His friends rehearse; Another is full of law; A third sees pictures which his hand can draw Without a flaw. "
34,M·DCCC·XC·V,"Strangest of all, they never rest. Day long They shift and throng, Moved by invisible will, Like a great breath which puffs across my sill, And then is still; "
35,M·DCCC·XC·V,"It shakes my lovely manikins on the wall; Squall after squall, Gust upon crowding gust, It sweeps them willy nilly like blown dust With glory or lust. "
36,M·DCCC·XC·V,"It is the world-ghost, the time-spirit, come None knows where from, The viewless draughty tide And wash of being. I hear it yaw and glide, And then subside, "
37,M·DCCC·XC·V,"Along these ghostly corridors and halls Like faint footfalls; The hangings stir in the air; And when I start and challenge, ""Who goes there?"" It answers, ""Where?"" "
38,M·DCCC·XC·V,"The wail and sob and moan of the sea's dirge, Its plangor and surge; The awful biting sough Of drifted snows along some arctic bluff, That veer and luff, "
39,M·DCCC·XC·V,"And have the vacant boding human cry, As they go by;-- Is it a banished soul Dredging the dark like a distracted mole Under a knoll? "
40,M·DCCC·XC·V,"Like some invisible henchman old and gray, Day after day I hear it come and go, With stealthy swift unmeaning to and fro, Muttering low, "
41,M·DCCC·XC·V,"Ceaseless and daft and terrible and blind, Like a lost mind. I often chill with fear When I bethink me, What if it should peer At my shoulder here! "
42,M·DCCC·XC·V,"Perchance he drives the merry-go-round whose track Is the zodiac; His name is No-man's-friend; And his gabbling parrot-talk has neither trend, Beginning, nor end. "
43,M·DCCC·XC·V,"A prince of madness too, I'd cry, ""A rat!"" And lunge thereat,-- Let out at one swift thrust The cunning arch-delusion of the dust I so mistrust, "
44,M·DCCC·XC·V,"But that I fear I should disclose a face Wearing the trace Of my own human guise, Piteous, unharmful, loving, sad, and wise, With the speaking eyes. "
45,M·DCCC·XC·V,"I would the house were rid of his grim pranks, Moaning from banks Of pine trees in the moon, Startling the silence like a demoniac loon At dead of noon, "
46,M·DCCC·XC·V,Or whispering his fool-talk to the leaves About my eaves. And yet how can I know 'T is not a happy Ariel masking so In mocking woe? 
47,M·DCCC·XC·V,"Then with a little broken laugh I say, Snatching away The curtain where he grinned (My feverish sight thought) like a sin unsinned, ""Only the wind!"" "
48,M·DCCC·XC·V,"Yet often too he steals so softly by, With half a sigh, I deem he must be mild, Fair as a woman, gentle as a child, And forest wild. "
49,M·DCCC·XC·V,"Passing the door where an old wind-harp swings, With its five strings, Contrived long years ago By my first predecessor bent to show His handcraft so, "
50,M·DCCC·XC·V,"He lays his fingers on the æolian wire, As a core of fire Is laid upon the blast To kindle and glow and fill the purple vast Of dark at last. "
51,M·DCCC·XC·V,"Weird wise and low, piercing and keen and glad, Or dim and sad As a forgotten strain Born when the broken legions of the rain Swept through the plain-- "
52,M·DCCC·XC·V,"He plays, like some dread veiled mysteriarch, Lighting the dark, Bidding the spring grow warm, The gendering merge and loosing of spirit in form, Peace out of storm. "
53,M·DCCC·XC·V,"For music is the sacrament of love; He broods above The virgin silence, till She yields for rapture shuddering, yearning still To his sweet will. "
54,M·DCCC·XC·V,"I hear him sing, ""Your harp is like a mesh, Woven of flesh And spread within the shoal Of life, where runs the tide-race of the soul In my control. "
55,M·DCCC·XC·V,"""Though my wild way may ruin what it bends, It makes amends To the frail downy clocks, Telling their seed a secret that unlocks The granite rocks. "
56,M·DCCC·XC·V,"""The womb of silence to the crave sound Is heaven unfound, Till I, to soothe and slake Being's most utter and imperious ache, Bid rhythm awake. "
57,M·DCCC·XC·V,"""If with such agonies of bliss, my kin, I enter in Your prison house of sense, With what a joyous freed intelligence I shall go hence."" "
58,M·DCCC·XC·V,"I need no more to guess the weaver's name, Nor ask his aim, Who hung each hall and room With swarthy-tinged vermilion upon gloom; I know that loom. "
59,M·DCCC·XC·V,"Give me a little space and time enough, From ravelings rough I could revive, reweave, A fabric of beauty art might well believe Were past retrieve. "
60,M·DCCC·XC·V,"O men and women in that rich design, Sleep-soft, sun-fine, Dew-tenuous and free, A tone of the infinite wind-themes of the sea, Borne in to me, "
61,M·DCCC·XC·V,Reveals how you were woven to the might Of shadow and light. You are the dream of One Who loves to haunt and yet appears to shun My door in the sun; 
62,M·DCCC·XC·V,"As the white roving sea tern fleck and skim The morning's rim; Or the dark thrushes clear Their flutes of music leisurely and sheer, Then hush to hear. "
63,M·DCCC·XC·V,"I know him when the last red brands of day Smoulder away, And when the vernal showers Bring back the heart to all my valley flowers In the soft hours. "
64,M·DCCC·XC·V,"O hand of mine and brain of mine, be yours, While time endures, To acquiesce and learn! For what we best may dare and drudge and yearn, Let soul discern. "
65,M·DCCC·XC·V,"So, fellows, we shall reach the gusty gate, Early or late, And part without remorse, A cadence dying down unto its source In music's course; "
66,M·DCCC·XC·V,"You to the perfect rhythms of flowers and birds, Colors and words, The heart-beats of the earth, To be remoulded always of one worth From birth to birth; "
67,M·DCCC·XC·V,"I to the broken rhythm of thought and man, The sweep and span Of memory and hope About the orbit where they still must grope For wider scope, "
68,M·DCCC·XC·V,"To be through thousand springs restored, renewed, With love imbrued, With increments of will Made strong, perceiving unattainment still From each new skill. "
69,M·DCCC·XC·V,"Always the flawless beauty, always the chord Of the Overword, Dominant, pleading, sure, No truth too small to save and make endure. No good too poor! "
70,M·DCCC·XC·V,"And since no mortal can at last disdain That sweet refrain, But lets go strife and care, Borne like a strain of bird notes on the air, The wind knows where; "
71,M·DCCC·XC·V,"Some quiet April evening soft and strange, When comes the change No spirit can deplore, I shall be one with all I was before, In death once more. "
72,M·DCCC·XC·V,_Fancy's Fool_ 
73,M·DCCC·XC·V,"""Cornel, cornel, green and white, Spreading on the forest floor, Whither went my lost delight Through the silent door?"" "
74,M·DCCC·XC·V,"""Mortal, mortal, overfond, How come you at all to know There be any joys beyond Blisses here and now?"" "
75,M·DCCC·XC·V,"""Cornel, cornel, white and cool, Many a mortal, I've heard tell, Who is only Fancy's fool Knows that secret well."" "
76,M·DCCC·XC·V,"""Mortal, mortal, what would you With that beauty once was yours? Perishable is the dew, And the dust endures."" "
77,M·DCCC·XC·V,"""Cornel, cornel, pierce me not With your sweet, reserved disdain! Whisper me of things forgot That shall be again."" "
78,M·DCCC·XC·V,"""Mortal, we are kinsmen, led By a hope beyond our reach. Know you not the word unsaid Is the flower of speech?"" "
79,M·DCCC·XC·V,"All the snowy blossoms faded, While the scarlet berries grew; And all summer they evaded Anything they knew. "
80,M·DCCC·XC·V,"""Cornel, cornel, green and red Flooring for the forest wide, Whither down the ways of dread Went my starry-eyed?"" "
81,M·DCCC·XC·V,"""Mortal, mortal, is there found Any fruitage half so fair In the dim world underground As there grows in air?"" "
82,M·DCCC·XC·V,"""Wilding cornel, you can guess Nothing of eternal pain, Growing there in quietness In the sun and rain."" "
