,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by An Anonymous Volunteer
5,,
6,,
7,,
8,,
9,,
10,HERMANN AND DOROTHEA,HERMANN AND DOROTHEA
11,HERMANN AND DOROTHEA,
12,HERMANN AND DOROTHEA,By Johann Wolfgang von Goethe
13,HERMANN AND DOROTHEA,
14,HERMANN AND DOROTHEA,Translated by Ellen Frothingham
15,HERMANN AND DOROTHEA,
16,HERMANN AND DOROTHEA,
17,HERMANN AND DOROTHEA,
18,HERMANN AND DOROTHEA,
19,INTRODUCTORY NOTE,INTRODUCTORY NOTE
20,INTRODUCTORY NOTE,
21,INTRODUCTORY NOTE,There are few modern poems of any country so perfect in their
22,INTRODUCTORY NOTE,"kind as the ""Hermann and Dorothea"" of Goethe. In clearness"
23,INTRODUCTORY NOTE,"of characterization, in unity of tone, in the adjustment of"
24,INTRODUCTORY NOTE,"background and foreground, in the conduct of the narrative,"
25,INTRODUCTORY NOTE,it conforms admirably to the strict canons of art; yet it
26,INTRODUCTORY NOTE,preserves a freshness and spontaneity in its emotional appeal
27,INTRODUCTORY NOTE,that are rare in works of so classical a perfection in form.
28,INTRODUCTORY NOTE,
29,INTRODUCTORY NOTE,The basis of the poem is a historical incident. In the year 1731
30,INTRODUCTORY NOTE,the Archbishop of Salzburg drove out of his diocese a thousand
31,INTRODUCTORY NOTE,"Protestants, who took refuge in South Germany, and among whom"
32,INTRODUCTORY NOTE,was a girl who became the bride of the son of a rich burgher.
33,INTRODUCTORY NOTE,The occasion of the girl's exile was changed by Goethe to more
34,INTRODUCTORY NOTE,"recent times, and in the poem she is represented as a German from"
35,INTRODUCTORY NOTE,the west bank of the Rhine fleeing from the turmoil caused by the
36,INTRODUCTORY NOTE,"French Revolution. The political element is not a mere background,"
37,INTRODUCTORY NOTE,"but is woven into the plot with consummate skill, being used,"
38,INTRODUCTORY NOTE,"at one point, for example, in the characterization of Dorothea,"
39,INTRODUCTORY NOTE,who before the time of her appearance in the poem has been
40,INTRODUCTORY NOTE,"deprived of her first betrothed by the guillotine; and, at another,"
41,INTRODUCTORY NOTE,in furnishing a telling contrast between the revolutionary uproar
42,INTRODUCTORY NOTE,in France and the settled peace of the German village.
43,INTRODUCTORY NOTE,
44,INTRODUCTORY NOTE,The characters of the father and the minister Goethe took over
45,INTRODUCTORY NOTE,"from the original incident, the mother he invented, and the"
46,INTRODUCTORY NOTE,apothecary he made to stand for a group of friends. But all of
47,INTRODUCTORY NOTE,"these persons, as well as the two lovers, are recreated, and this"
48,INTRODUCTORY NOTE,so skillfully that while they are made notably familiar to us as
49,INTRODUCTORY NOTE,"individuals, they are no less significant as permanent types of"
50,INTRODUCTORY NOTE,"human nature. The hexameter measure which he employed, and which"
51,INTRODUCTORY NOTE,"is retained in the present translation, he handled with such"
