,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Chuck Greif and the Online Distributed
5,,Proofreading Team at http://www.pgdp.net (This book was
6,,produced from scanned images of public domain material
7,,from the Google Print project.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,THE LUSIAD.,THE LUSIAD.
18,THE LUSIAD.,
19,THE LUSIAD.,[Illustration: Image of Camoëns]
20,THE LUSIAD.,
21,THE LUSIAD.,
22,THE LUSIAD.,
23,THE LUSIAD.,
24,THE LUSIAD;,THE LUSIAD;
25,THE LUSIAD;,
26,"OR,","OR,"
27,"OR,",
28,THE DISCOVERY OF INDIA.,THE DISCOVERY OF INDIA.
29,THE DISCOVERY OF INDIA.,
30,_AN EPIC POEM._,_AN EPIC POEM._
31,_AN EPIC POEM._,
32,TRANSLATED FROM THE PORTUGUESE OF LUIS DE CAMOËNS.,TRANSLATED FROM THE PORTUGUESE OF LUIS DE CAMOËNS.
33,TRANSLATED FROM THE PORTUGUESE OF LUIS DE CAMOËNS.,
34,WITH A LIFE OF THE POET.,WITH A LIFE OF THE POET.
35,WITH A LIFE OF THE POET.,
36,BY WILLIAM JULIUS MICKLE.,BY WILLIAM JULIUS MICKLE.
37,BY WILLIAM JULIUS MICKLE.,
38,"_FIFTH EDITION, REVISED,_","_FIFTH EDITION, REVISED,_"
39,"_FIFTH EDITION, REVISED,_",
40,"BY E. RICHMOND HODGES, M.C.P.,","BY E. RICHMOND HODGES, M.C.P.,"
41,"BY E. RICHMOND HODGES, M.C.P.,",
42,"HON. LIBRARIAN TO THE SOCIETY OF BIBLICAL ARCHÆOLOGY,","HON. LIBRARIAN TO THE SOCIETY OF BIBLICAL ARCHÆOLOGY,"
43,"HON. LIBRARIAN TO THE SOCIETY OF BIBLICAL ARCHÆOLOGY,",
44,"HON. LIBRARIAN TO THE SOCIETY OF BIBLICAL ARCHÆOLOGY,","_Editor of ""Cory's Ancient Fragments,"" ""The Principia Hebraica,"" etc., etc._"
45,"HON. LIBRARIAN TO THE SOCIETY OF BIBLICAL ARCHÆOLOGY,",
46,"LONDON: GEORGE BELL AND SONS, YORK STREET,","LONDON: GEORGE BELL AND SONS, YORK STREET,"
47,COVENT GARDEN.,COVENT GARDEN.
48,COVENT GARDEN.,
49,COVENT GARDEN.,1877.
50,COVENT GARDEN.,
51,COVENT GARDEN.,
52,COVENT GARDEN.,"""As the mirror of a heart so full of love, courage, generosity, and"
53,COVENT GARDEN.,"patriotism as that of Camoëns, The Lusaid can never fail to please us,"
54,COVENT GARDEN.,whatever place we may assign to it in the records of poetical
55,COVENT GARDEN.,"genius.""--HALLAM."
56,COVENT GARDEN.,
57,COVENT GARDEN.,
58,COVENT GARDEN.,
59,COVENT GARDEN.,
60,"[ORIGINAL DEDICATION, 1776.]","[ORIGINAL DEDICATION, 1776.]"
