,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Douglas B. Killings and R. J. Maley.
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,The Song of Roland
14,,
15,,Translated by C. K. [Charles Kenneth] Moncreiff
16,,
17,,
18,,
19,,
20,,"Anonymous Old French epic, dating perhaps as early as the middle"
21,,11th century.
22,,
23,,
24,,
25,I,I
26,I,
27,I,"Charles the King, our Lord and Sovereign,"
28,I,"Full seven years hath sojourned in Spain,"
29,I,"Conquered the land, and won the western main,"
30,I,"Now no fortress against him doth remain,"
31,I,"No city walls are left for him to gain,"
32,I,"Save Sarraguce, that sits on high mountain."
33,I,"Marsile its King, who feareth not God's name,"
34,I,"Mahumet's man, he invokes Apollin's aid,"
35,I,Nor wards off ills that shall to him attain.
36,AOI.,AOI.
37,AOI.,
38,AOI.,
39,II,II
40,II,
41,II,"King Marsilies he lay at Sarraguce,"
42,II,Went he his way into an orchard cool;
43,II,"There on a throne he sate, of marble blue,"
44,II,"Round him his men, full twenty thousand, stood."
45,II,"Called he forth then his counts, also his dukes:"
46,II,"""My Lords, give ear to our impending doom:"
47,II,"That Emperour, Charles of France the Douce,"
48,II,"Into this land is come, us to confuse."
49,II,"I have no host in battle him to prove,"
50,II,Nor have I strength his forces to undo.
51,II,"Counsel me then, ye that are wise and true;"
52,II,"Can ye ward off this present death and dule?"""
53,II,"What word to say no pagan of them knew,"
54,II,"Save Blancandrin, of th' Castle of Val Funde."
55,II,
56,III,III
57,III,
58,III,"Blancandrins was a pagan very wise,"
59,III,"In vassalage he was a gallant knight,"
60,III,"First in prowess, he stood his lord beside."
61,III,"And thus he spoke: ""Do not yourself affright!"
62,III,"Yield to Carlun, that is so big with pride,"
63,III,"Faithful service, his friend and his ally;"
64,III,"Lions and bears and hounds for him provide,"
65,III,"Thousand mewed hawks, sev'n hundred camelry;"
66,III,"Silver and gold, four hundred mules load high;"
67,III,"Fifty wagons his wrights will need supply,"
68,III,Till with that wealth he pays his soldiery.
69,III,"War hath he waged in Spain too long a time,"
70,III,"To Aix, in France, homeward he will him hie."
71,III,"Follow him there before Saint Michael's tide,"
72,III,You shall receive and hold the Christian rite;
73,III,"Stand honour bound, and do him fealty."
74,III,"Send hostages, should he demand surety,"
75,III,"Ten or a score, our loyal oath to bind;"
76,III,"Send him our sons, the first-born of our wives;--"
77,III,"An he be slain, I'll surely furnish mine."
78,III,"Better by far they go, though doomed to die,"
79,III,"Than that we lose honour and dignity,"
80,III,"And be ourselves brought down to beggary."""
81,AOI.,AOI.
82,AOI.,
83,IV,IV
84,IV,
85,IV,"Says Blancandrins: ""By my right hand, I say,"
86,IV,"And by this beard, that in the wind doth sway,"
87,IV,The Frankish host you'll see them all away;
88,IV,Franks will retire to France their own terrain.
89,IV,"When they are gone, to each his fair domain,"
