,Poem Title,line
0,,
1,,cover
2,,
3,,
4,,
5,,
6,,The Iliads of Homer
7,,by Homer
8,,
9,,Translated from the Greek
10,,by George Chapman
11,,
12,,London: Published by
13,,"Simpkin, Marshall, Hamilton, Kent & Co. Ltd."
14,,
15,,New York: published by
16,,Charles Scribner’s Sons
17,,
18,,******************************
19,,Transcriber’s note:
20,,
21,,
22,,Obvious typographic errors corrected without note in the text. (E.g.
23,,"In many cases, “renown” and its variants are spelled “renowm” in the"
24,,original).
25,,
26,,
27,,"Inconsistent spellings in the original text, particularly of proper"
28,,"names with special characters, retained in the transcription (E.g."
29,,Peleus/Peleüs).
30,,
31,,
32,,Link for footnote in Book XIV missing from original text.
33,,Footnote[1]
34,,is included and assumed to refer to the entire book.
35,,
36,,
37,,******************************
38,,
39,,
40,,
41,,
42,,Contents
43,,
44,,
45,THE EPISTLE DEDICATORY,THE EPISTLE DEDICATORY
46,TO THE READER,TO THE READER
47,THE PREFACE TO THE READER,THE PREFACE TO THE READER
48,OF HOMER,OF HOMER
49,THE FIRST BOOK OF HOMER’S ILIADS,THE FIRST BOOK OF HOMER’S ILIADS
50,THE SECOND BOOK OF HOMER’S ILIADS,THE SECOND BOOK OF HOMER’S ILIADS
51,THE THIRD BOOK OF HOMER’S ILIADS,THE THIRD BOOK OF HOMER’S ILIADS
52,THE FOURTH BOOK OF HOMER’S ILIADS,THE FOURTH BOOK OF HOMER’S ILIADS
53,THE FIFTH BOOK OF HOMER’S ILIADS,THE FIFTH BOOK OF HOMER’S ILIADS
54,THE SIXTH BOOK OF HOMER’S ILIADS,THE SIXTH BOOK OF HOMER’S ILIADS
55,THE SEVENTH BOOK OF HOMER’S ILIADS,THE SEVENTH BOOK OF HOMER’S ILIADS
56,THE EIGHTH BOOK OF HOMER’S ILIADS,THE EIGHTH BOOK OF HOMER’S ILIADS
57,THE NINTH BOOK OF HOMER’S ILIADS,THE NINTH BOOK OF HOMER’S ILIADS
58,THE TENTH BOOK OF HOMER’S ILIADS,THE TENTH BOOK OF HOMER’S ILIADS
59,THE ELEVENTH BOOK OF HOMER’S ILIADS,THE ELEVENTH BOOK OF HOMER’S ILIADS
60,THE TWELFTH BOOK OF HOMER’S ILIADS,THE TWELFTH BOOK OF HOMER’S ILIADS
61,THE THIRTEENTH BOOK OF HOMER’S ILIADS,THE THIRTEENTH BOOK OF HOMER’S ILIADS
62,THE FOURTEENTH BOOK OF HOMER’S ILIADS,THE FOURTEENTH BOOK OF HOMER’S ILIADS
63,THE FIFTEENTH BOOK OF HOMER’S ILIADS,THE FIFTEENTH BOOK OF HOMER’S ILIADS
64,THE SIXTEENTH BOOK OF HOMER’S ILIADS,THE SIXTEENTH BOOK OF HOMER’S ILIADS
65,THE SEVENTEENTH BOOK OF HOMER’S ILIADS,THE SEVENTEENTH BOOK OF HOMER’S ILIADS
66,THE EIGHTEENTH BOOK OF HOMER’S ILIADS,THE EIGHTEENTH BOOK OF HOMER’S ILIADS
67,THE NINETEENTH BOOK OF HOMER’S ILIADS,THE NINETEENTH BOOK OF HOMER’S ILIADS
68,THE TWENTIETH BOOK OF HOMER’S ILIADS,THE TWENTIETH BOOK OF HOMER’S ILIADS
69,THE TWENTY-FIRST BOOK OF HOMER’S ILIADS,THE TWENTY-FIRST BOOK OF HOMER’S ILIADS
70,THE TWENTY-SECOND BOOK OF HOMER’S ILIADS,THE TWENTY-SECOND BOOK OF HOMER’S ILIADS
71,THE TWENTY-THIRD BOOK OF HOMER’S ILIADS,THE TWENTY-THIRD BOOK OF HOMER’S ILIADS
72,THE TWENTY-FOURTH BOOK OF HOMER’S ILIADS,THE TWENTY-FOURTH BOOK OF HOMER’S ILIADS
73,EPILOGUE TO HOMER’S ILIADS,EPILOGUE TO HOMER’S ILIADS
74,EPILOGUE TO HOMER’S ILIADS,
75,EPILOGUE TO HOMER’S ILIADS,
76,EPILOGUE TO HOMER’S ILIADS,
77,EPILOGUE TO HOMER’S ILIADS,
78,THE ILIADS OF HOMER,THE ILIADS OF HOMER
79,THE ILIADS OF HOMER,
80,THE ILIADS OF HOMER,
81,THE EPISTLE DEDICATORY,THE EPISTLE DEDICATORY
82,THE EPISTLE DEDICATORY,
83,"TO THE IMMORTAL MEMORY OF THE INCOMPARABLE HEROE, HENRY, PRINCE OF","TO THE IMMORTAL MEMORY OF THE INCOMPARABLE HEROE, HENRY, PRINCE OF"
84,WALES.,WALES.
85,WALES.,
86,WALES.,
87,WALES.,"Thy tomb, arms, statue, all things fit to fall"
88,WALES.,"At foot of Death, and worship funeral,"
89,WALES.,Form hath bestow’d; for form is nought too dear.
90,WALES.,"Thy solid virtues yet, eterniz’d here,"
91,WALES.,My blood and wasted spirits have only found
92,WALES.,"Commanded cost, and broke so rich a ground,"
93,WALES.,"Not to inter, but make thee ever spring,"
94,WALES.,"As arms, tombs, statues, ev’ry earthy thing,"
95,WALES.,Shall fade aid vanish into fume before.
96,WALES.,"What lasts thrives least; yet wealth of soul is poor,"
97,WALES.,"And so ’tis kept. Not thy thrice-sacred will,"
98,WALES.,"Sign’d with thy death, moves any to fulfil"
99,WALES.,"Thy just bequests to me. Thou dead, then I"
100,WALES.,"Live dead, for giving thee eternity."
101,WALES.,
102,WALES.,_Ad Famam._
103,WALES.,
104,WALES.,
105,WALES.,"To all times future this time’s mark extend,"
106,WALES.,"Homer no patron found, nor Chapman friend."
107,WALES.,"Ignotus nimis omnibus,"
108,WALES.,Sat notus moritur sibi.
109,WALES.,
110,"TO THE HIGH BORN PRINCE OF MEN,","TO THE HIGH BORN PRINCE OF MEN,"
111,"HENRY, THRICE ROYAL INHERITOR TO THE UNITED KINGDOMS OF GREAT BRITAIN,","HENRY, THRICE ROYAL INHERITOR TO THE UNITED KINGDOMS OF GREAT BRITAIN,"
112,ETC.,ETC.
113,ETC.,
114,ETC.,"Since perfect happiness, by Princes sought,"
115,ETC.,"Is not with birth born, nor exchequers bought,"
116,ETC.,"Nor follows in great trains, nor is possest"
117,ETC.,"With any outward state, but makes him blest"
118,ETC.,"That governs inward, and beholdeth there"
119,ETC.,"All his affections stand about him bare,"
120,ETC.,That by his pow’r can send to Tower and death
121,ETC.,"All traitorous passions, marshalling beneath"
122,ETC.,"His justice his mere will, and in his mind"
123,ETC.,Holds such a sceptre as can keep confin’d
124,ETC.,His whole life’s actions in the royal bounds
125,ETC.,"Of virtue and religion, and their grounds"
126,ETC.,"Takes in to sow his honours, his delights,"
127,ETC.,"And cómplete empire; you should learn these rights,"
128,ETC.,"Great Prince of men, by princely precedents,"
129,ETC.,"Which here, in all kinds, my true zeal presents"
130,ETC.,"To furnish your youth’s groundwork and first state,"
131,ETC.,And let you see one godlike man create
132,ETC.,"All sorts of worthiest men, to be contriv’d"
133,ETC.,"In your worth only, giving him reviv’d"
134,ETC.,For whose life Alexander would have giv’n
135,ETC.,"One of his kingdoms; who (as sent from heav’n,"
136,ETC.,And thinking well that so divine a creature
137,ETC.,Would never more enrich the race of nature)
138,ETC.,"Kept as his crown his works, and thought them still"
139,ETC.,"His angels, in all pow’r to rule his will;"
140,ETC.,And would affirm that Homer’s poesy
141,ETC.,"Did more advance his Asian victory,"
142,ETC.,"Than all his armies. O! ’tis wond’rous much,"
143,ETC.,"Though nothing priz’d, that the right virtuous touch"
144,ETC.,Of a well-written soul to virtue moves;
145,ETC.,"Nor have we souls to purpose, if their loves"
146,ETC.,Of fitting objects be not so inflam’d.
147,ETC.,"How much then were this kingdom’s main soul maim’d,"
148,ETC.,To want this great inflamer of all pow’rs
149,ETC.,That move in human souls! All realms but yours
150,ETC.,"Are honour’d with him, and hold blest that state"
151,ETC.,That have his works to read and contemplate:
152,ETC.,"In which humanity to her height is rais’d,"
153,ETC.,"Which all the world, yet none enough, hath prais’d;"
154,ETC.,"Seas, earth, and heav’n, he did in verse comprise,"
155,ETC.,"Out-sung the Muses, and did equalize"
156,ETC.,Their king Apollo; being so far from cause
157,ETC.,"Of Princes’ light thoughts, that their gravest laws"
158,ETC.,May find stuff to be fashion’d by his lines.
159,ETC.,"Through all the pomp of kingdoms still he shines,"
160,ETC.,And graceth all his gracers. Then let lie
161,ETC.,"Your lutes and viols, and more loftily"
162,ETC.,"Make the heroics of your Homer sung,"
163,ETC.,"To drums and trumpets set his angel’s tongue,"
164,ETC.,"And, with the princely sport of hawks you use,"
165,ETC.,"Behold the kingly flight of his high muse,"
166,ETC.,"And see how, like the phœnix, she renews"
167,ETC.,"Her age and starry feathers in your sun,"
168,ETC.,Thousands of years attending ev’ry one
169,ETC.,"Blowing the holy fire, and throwing in"
170,ETC.,"Their seasons, kingdoms, nations, that have been"
171,ETC.,"Subverted in them; laws, religions, all"
172,ETC.,Offer’d to change and greedy funeral;
173,ETC.,"Yet still your Homer, lasting, living, reigning,"
174,ETC.,And proves how firm truth builds in poet’s feigning.
175,ETC.,
176,ETC.,"A prince’s statue, or in marble carv’d,"
177,ETC.,"Or steel, or gold, and shrin’d, to be preserv’d,"
178,ETC.,"Aloft on pillars or pyramides,"
179,ETC.,Time into lowest ruins may depress;
180,ETC.,"But drawn with all his virtues in learn’d verse,"
181,ETC.,"Fame shall resound them on oblivion’s hearse,"
