,Poem Title,line
0,,
1,,
2,,
3,,
4,,The Divine Comedy
5,,
6,,of Dante Alighieri
7,,
8,,Translated by
9,HENRY WADSWORTH LONGFELLOW,HENRY WADSWORTH LONGFELLOW
10,INFERNO,INFERNO
11,INFERNO,
12,INFERNO,
13,INFERNO,Contents
14,INFERNO,
15,INFERNO,"Canto I. The Dark Forest. The Hill of Difficulty. The Panther, the Lion, and the Wolf. Virgil."
16,INFERNO,Canto II. The Descent. Dante’s Protest and Virgil’s Appeal. The Intercession of the Three Ladies Benedight.
17,INFERNO,Canto III. The Gate of Hell. The Inefficient or Indifferent. Pope Celestine V. The Shores of Acheron. Charon. The Earthquake and the Swoon.
18,INFERNO,"Canto IV. The First Circle, Limbo: Virtuous Pagans and the Unbaptized. The Four Poets, Homer, Horace, Ovid, and Lucan. The Noble Castle of Philosophy."
19,INFERNO,Canto V. The Second Circle: The Wanton. Minos. The Infernal Hurricane. Francesca da Rimini.
20,INFERNO,Canto VI. The Third Circle: The Gluttonous. Cerberus. The Eternal Rain. Ciacco. Florence.
21,INFERNO,Canto VII. The Fourth Circle: The Avaricious and the Prodigal. Plutus. Fortune and her Wheel. The Fifth Circle: The Irascible and the Sullen. Styx.
22,INFERNO,Canto VIII. Phlegyas. Philippo Argenti. The Gate of the City of Dis.
23,INFERNO,Canto IX. The Furies and Medusa. The Angel. The City of Dis. The Sixth Circle: Heresiarchs.
24,INFERNO,Canto X. Farinata and Cavalcante de’ Cavalcanti. Discourse on the Knowledge of the Damned.
25,INFERNO,Canto XI. The Broken Rocks. Pope Anastasius. General Description of the Inferno and its Divisions.
26,INFERNO,Canto XII. The Minotaur. The Seventh Circle: The Violent. The River Phlegethon. The Violent against their Neighbours. The Centaurs. Tyrants.
27,INFERNO,Canto XIII. The Wood of Thorns. The Harpies. The Violent against themselves. Suicides. Pier della Vigna. Lano and Jacopo da Sant’ Andrea.
28,INFERNO,"Canto XIV. The Sand Waste and the Rain of Fire. The Violent against God. Capaneus. The Statue of Time, and the Four Infernal Rivers."
29,INFERNO,Canto XV. The Violent against Nature. Brunetto Latini.
30,INFERNO,"Canto XVI. Guidoguerra, Aldobrandi, and Rusticucci. Cataract of the River of Blood."
31,INFERNO,Canto XVII. Geryon. The Violent against Art. Usurers. Descent into the Abyss of Malebolge.
32,INFERNO,"Canto XVIII. The Eighth Circle, Malebolge: The Fraudulent and the Malicious. The First Bolgia: Seducers and Panders. Venedico Caccianimico. Jason. The Second Bolgia: Flatterers. Allessio Interminelli. Thais."
33,INFERNO,Canto XIX. The Third Bolgia: Simoniacs. Pope Nicholas III. Dante’s Reproof of corrupt Prelates.
