,Poem Title,line
0,,
1,,
2,,
3,,
4,,The
5,,Iliad of Homer
6,,
7,,Translated by
8,,"Alexander Pope,"
9,,
10,,With Notes and Introduction
11,,by the
12,,"Rev. Theodore Alois Buckley, M.A., F.S.A."
13,,
14,,and
15,,Flaxman’s Designs.
16,,
17,,1899
18,,
19,,
20,,Contents
21,,
22,INTRODUCTION.,INTRODUCTION.
23,POPE’S PREFACE TO THE ILIAD OF HOMER,POPE’S PREFACE TO THE ILIAD OF HOMER
24,POPE’S PREFACE TO THE ILIAD OF HOMER,
25,THE ILIAD,THE ILIAD
26,BOOK I.,BOOK I.
27,BOOK II.,BOOK II.
28,BOOK III.,BOOK III.
29,BOOK IV.,BOOK IV.
30,BOOK V.,BOOK V.
31,BOOK VI.,BOOK VI.
32,BOOK VII.,BOOK VII.
33,BOOK VIII.,BOOK VIII.
34,BOOK IX.,BOOK IX.
35,BOOK X.,BOOK X.
36,BOOK XI.,BOOK XI.
37,BOOK XII.,BOOK XII.
38,BOOK XIII.,BOOK XIII.
39,BOOK XIV.,BOOK XIV.
40,BOOK XV.,BOOK XV.
41,BOOK XVI.,BOOK XVI.
42,BOOK XVII.,BOOK XVII.
43,BOOK XVIII.,BOOK XVIII.
44,BOOK XIX.,BOOK XIX.
45,BOOK XX.,BOOK XX.
46,BOOK XXI.,BOOK XXI.
47,BOOK XXII.,BOOK XXII.
48,BOOK XXIII.,BOOK XXIII.
49,BOOK XXIV.,BOOK XXIV.
50,BOOK XXIV.,
51,CONCLUDING NOTE.,CONCLUDING NOTE.
52,CONCLUDING NOTE.,
53,CONCLUDING NOTE.,
54,CONCLUDING NOTE.,
55,CONCLUDING NOTE.,
56,CONCLUDING NOTE.,Illustrations
57,CONCLUDING NOTE.,
58,HOMER INVOKING THE MUSE,HOMER INVOKING THE MUSE
59,MARS,MARS
60,MINERVA REPRESSING THE FURY OF ACHILLES,MINERVA REPRESSING THE FURY OF ACHILLES
61,THE DEPARTURE OF BRISEIS FROM THE TENT OF ACHILLES,THE DEPARTURE OF BRISEIS FROM THE TENT OF ACHILLES
62,THETIS CALLING BRIAREUS TO THE ASSISTANCE OF JUPITER,THETIS CALLING BRIAREUS TO THE ASSISTANCE OF JUPITER
63,THETIS ENTREATING JUPITER TO HONOUR ACHILLES,THETIS ENTREATING JUPITER TO HONOUR ACHILLES
64,VULCAN,VULCAN
65,JUPITER,JUPITER
66,THE APOTHEOSIS OF HOMER,THE APOTHEOSIS OF HOMER
67,JUPITER SENDING THE EVIL DREAM TO AGAMEMNON,JUPITER SENDING THE EVIL DREAM TO AGAMEMNON
68,NEPTUNE,NEPTUNE
69,"VENUS, DISGUISED, INVITING HELEN TO THE CHAMBER OF PARIS","VENUS, DISGUISED, INVITING HELEN TO THE CHAMBER OF PARIS"
