,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Henry Flower and the Online Distributed
5,,Proofreading Team at http://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,STUDIES ON HOMER,STUDIES ON HOMER
18,AND,AND
19,THE HOMERIC AGE.,THE HOMERIC AGE.
20,THE HOMERIC AGE.,
21,BY THE,BY THE
22,"RIGHT HON. W. E. GLADSTONE, D.C.L.","RIGHT HON. W. E. GLADSTONE, D.C.L."
23,M. P. FOR THE UNIVERSITY OF OXFORD.,M. P. FOR THE UNIVERSITY OF OXFORD.
24,M. P. FOR THE UNIVERSITY OF OXFORD.,
25,IN THREE VOLUMES.,IN THREE VOLUMES.
26,IN THREE VOLUMES.,
27,VOL. II.,VOL. II.
28,VOL. II.,
29,VOL. II.,Plenius ac melius Chrysippo et Crantore.--HORACE.
30,VOL. II.,
31,OXFORD:,OXFORD:
32,AT THE UNIVERSITY PRESS.,AT THE UNIVERSITY PRESS.
33,M.DCCC.LVIII.,M.DCCC.LVIII.
34,M.DCCC.LVIII.,
35,M.DCCC.LVIII.,
36,M.DCCC.LVIII.,
37,M.DCCC.LVIII.,
38,STUDIES ON HOMER,STUDIES ON HOMER
39,AND,AND
40,THE HOMERIC AGE.,THE HOMERIC AGE.
41,THE HOMERIC AGE.,
42,OLYMPUS:,OLYMPUS:
43,"OR,","OR,"
44,THE RELIGION OF THE HOMERIC AGE.,THE RELIGION OF THE HOMERIC AGE.
45,THE RELIGION OF THE HOMERIC AGE.,
46,BY THE,BY THE
47,"RIGHT HON. W. E. GLADSTONE, D.C.L.","RIGHT HON. W. E. GLADSTONE, D.C.L."
48,M. P. FOR THE UNIVERSITY OF OXFORD.,M. P. FOR THE UNIVERSITY OF OXFORD.
49,M. P. FOR THE UNIVERSITY OF OXFORD.,
50,M. P. FOR THE UNIVERSITY OF OXFORD.,Plenius ac melius Chrysippo et Crantore.--HORACE.
51,M. P. FOR THE UNIVERSITY OF OXFORD.,
52,OXFORD:,OXFORD:
53,AT THE UNIVERSITY PRESS.,AT THE UNIVERSITY PRESS.
54,M.DCCC.LVIII.,M.DCCC.LVIII.
55,M.DCCC.LVIII.,
56,M.DCCC.LVIII.,[_The right of Translation is reserved._]
57,M.DCCC.LVIII.,
58,M.DCCC.LVIII.,
59,M.DCCC.LVIII.,
60,M.DCCC.LVIII.,
61,THE CONTENTS.,THE CONTENTS.
62,THE CONTENTS.,
63,OLYMPUS:,OLYMPUS:
64,OLYMPUS:,
65,OR,OR
66,OR,
67,THE RELIGION OF THE HOMERIC AGE.,THE RELIGION OF THE HOMERIC AGE.
68,THE RELIGION OF THE HOMERIC AGE.,
69,SECT. I.,SECT. I.
70,SECT. I.,
71,SECT. I.,"_On the mixed character of the Supernatural System,"
