,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by David Widger
5,,
6,,
7,,
8,,
9,,
10,THE VISION,THE VISION
11,THE VISION,
12,OF,OF
13,OF,
14,"HELL, PURGATORY, AND PARADISE","HELL, PURGATORY, AND PARADISE"
15,"HELL, PURGATORY, AND PARADISE",
16,BY DANTE ALIGHIERI,BY DANTE ALIGHIERI
17,BY DANTE ALIGHIERI,
18,BY DANTE ALIGHIERI,
19,TRANSLATED BY,TRANSLATED BY
20,TRANSLATED BY,
21,THE REV. H. F. CARY,THE REV. H. F. CARY
22,THE REV. H. F. CARY,
23,THE REV. H. F. CARY,
24,THE REV. H. F. CARY,
25,THE REV. H. F. CARY,
26,PURGATORY,PURGATORY
27,PURGATORY,
28,PURGATORY,Part 3
29,PURGATORY,
30,PURGATORY,Cantos 11 - 18
31,PURGATORY,
32,PURGATORY,
33,PURGATORY,
34,PURGATORY,
35,CANTO XI,CANTO XI
36,CANTO XI,
37,CANTO XI,"""O thou Almighty Father, who dost make"
38,CANTO XI,"The heavens thy dwelling, not in bounds confin'd,"
39,CANTO XI,But that with love intenser there thou view'st
40,CANTO XI,"Thy primal effluence, hallow'd be thy name:"
41,CANTO XI,Join each created being to extol
42,CANTO XI,"Thy might, for worthy humblest thanks and praise"
43,CANTO XI,Is thy blest Spirit.  May thy kingdom's peace
44,CANTO XI,"Come unto us; for we, unless it come,"
45,CANTO XI,With all our striving thither tend in vain.
46,CANTO XI,As of their will the angels unto thee
47,CANTO XI,"Tender meet sacrifice, circling thy throne"
48,CANTO XI,"With loud hosannas, so of theirs be done"
49,CANTO XI,By saintly men on earth.  Grant us this day
50,CANTO XI,"Our daily manna, without which he roams"
51,CANTO XI,"Through this rough desert retrograde, who most"
52,CANTO XI,Toils to advance his steps.  As we to each
53,CANTO XI,"Pardon the evil done us, pardon thou"
54,CANTO XI,"Benign, and of our merit take no count."
55,CANTO XI,'Gainst the old adversary prove thou not
56,CANTO XI,Our virtue easily subdu'd; but free
57,CANTO XI,From his incitements and defeat his wiles.
58,CANTO XI,"This last petition, dearest Lord! is made"
59,CANTO XI,"Not for ourselves, since that were needless now,"
60,CANTO XI,"But for their sakes who after us remain."""
61,CANTO XI,
62,CANTO XI,"Thus for themselves and us good speed imploring,"
63,CANTO XI,Those spirits went beneath a weight like that
64,CANTO XI,"We sometimes feel in dreams, all, sore beset,"
65,CANTO XI,"But with unequal anguish, wearied all,"
66,CANTO XI,"Round the first circuit, purging as they go,"
67,CANTO XI,The world's gross darkness off: In our behalf
68,CANTO XI,"If there vows still be offer'd, what can here"
69,CANTO XI,"For them be vow'd and done by such, whose wills"
70,CANTO XI,Have root of goodness in them?  Well beseems
71,CANTO XI,That we should help them wash away the stains
72,CANTO XI,"They carried hence, that so made pure and light,"
73,CANTO XI,They may spring upward to the starry spheres.
