,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by David Starner, Thomas Berger, and the Online"
5,,Distributed Proofreading Team
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,THE NIBELUNGENLIED,THE NIBELUNGENLIED
17,THE NIBELUNGENLIED,
18,THE NIBELUNGENLIED,
19,THE NIBELUNGENLIED,_Translated into Rhymed English Verse in the Metre of the Original_
20,THE NIBELUNGENLIED,
21,THE NIBELUNGENLIED,
22,THE NIBELUNGENLIED,By
23,THE NIBELUNGENLIED,
24,THE NIBELUNGENLIED,George Henry Needler
25,THE NIBELUNGENLIED,
26,THE NIBELUNGENLIED,"_Associate Professor of German in University College, Toronto_"
27,THE NIBELUNGENLIED,
28,THE NIBELUNGENLIED,*       *       *       *       *
29,THE NIBELUNGENLIED,
30,PREFACE,PREFACE
31,PREFACE,
32,PREFACE,This translation of the Nibelungenlied is published with the simple
33,PREFACE,purpose of placing one of the world's great epic poems within the reach
34,PREFACE,of English readers. Translations are at best but poor substitutes for
35,PREFACE,originals. A new translation of a poem implies also a criticism of those
36,PREFACE,that have preceded it. My apology for presenting this new English version
37,PREFACE,of the Nibelungenlied is that none of those hitherto made has reproduced
38,PREFACE,the metrical form of the original. In the hope of making the outlines of
39,PREFACE,"the poem clearer for the modern reader, I have endeavored to supply in"
40,PREFACE,the Introduction a historical background by summing up the results of
41,PREFACE,investigation into its origin and growth. The translation itself was
42,PREFACE,"begun many years ago, when I studied the original under Zarncke in"
43,PREFACE,Leipzig.
44,PREFACE,
45,G. H. N.,G. H. N.
46,G. H. N.,
47,G. H. N.,"University College, Toronto, September, 1904."
48,G. H. N.,
49,G. H. N.,*       *       *       *       *
50,G. H. N.,
51,CONTENTS,CONTENTS
52,CONTENTS,
53,INTRODUCTION.,INTRODUCTION.
54,INTRODUCTION.,
55,I. THE NIBELUNGEN SAGA.,I. THE NIBELUNGEN SAGA.
56,I. THE NIBELUNGEN SAGA.,
57,I. THE NIBELUNGEN SAGA.,1. Origin of the Saga.
58,I. THE NIBELUNGEN SAGA.,2. The Northern Form of the Saga.
59,I. THE NIBELUNGEN SAGA.,3. The Saga as Preserved in the Nibelungenlied.
60,I. THE NIBELUNGEN SAGA.,4. Mythical Element and Historical Element.
61,I. THE NIBELUNGEN SAGA.,
62,II. THE NIBELUNGENLIED.,II. THE NIBELUNGENLIED.
63,II. THE NIBELUNGENLIED.,
64,II. THE NIBELUNGENLIED.,1. The Manuscripts.
65,II. THE NIBELUNGENLIED.,2. Stages in the Evolution of the Poem.
66,II. THE NIBELUNGENLIED.,3. Character of the Poem.
67,II. THE NIBELUNGENLIED.,4. Later Forms of the Saga.
68,II. THE NIBELUNGENLIED.,5. Poem and Saga in Modern Literature.
69,II. THE NIBELUNGENLIED.,6. Modern German Translations.
