,Poem Title,line
0,,
1,,
2,,"E-text prepared by Juliet Sutherland, Rory OConor, and the Online"
3,,Distributed Proofreading Team (http://www.pgdp.net)
4,,
5,,
6,,
7,THE NIBELUNGENLIED,THE NIBELUNGENLIED
8,THE NIBELUNGENLIED,
9,THE NIBELUNGENLIED,Translated by
10,THE NIBELUNGENLIED,
11,WILLIAM NANSON LETTSOM,WILLIAM NANSON LETTSOM
12,WILLIAM NANSON LETTSOM,
13,WILLIAM NANSON LETTSOM,"With a Special Introduction by William H. Carpenter, Ph.D."
14,WILLIAM NANSON LETTSOM,
15,WILLIAM NANSON LETTSOM,Professor of Germanic Philology in Columbia University
16,WILLIAM NANSON LETTSOM,
17,REVISED EDITION,REVISED EDITION
18,REVISED EDITION,
19,REVISED EDITION,[Illustration]
20,REVISED EDITION,
21,NEW YORK,NEW YORK
22,NEW YORK,
23,P.F. COLLIER & SON,P.F. COLLIER & SON
24,P.F. COLLIER & SON,
25,"COPYRIGHT, 1901","COPYRIGHT, 1901"
26,BY THE COLONIAL PRESS,BY THE COLONIAL PRESS
27,BY THE COLONIAL PRESS,
28,BY THE COLONIAL PRESS,
29,BY THE COLONIAL PRESS,
30,BY THE COLONIAL PRESS,
31,SPECIAL INTRODUCTION,SPECIAL INTRODUCTION
32,SPECIAL INTRODUCTION,
33,SPECIAL INTRODUCTION,
34,SPECIAL INTRODUCTION,"The ""Nibelungenlied,"" as the great national epic of Germany, is not only"
35,SPECIAL INTRODUCTION,one of the most important literary monuments that the German mind has
36,SPECIAL INTRODUCTION,"produced in all periods of its history, but, in reality beyond this, it"
37,SPECIAL INTRODUCTION,is also in its matter and its manner one of the world's great classics.
38,SPECIAL INTRODUCTION,It is this inherently because of the universal intelligibility of its
39,SPECIAL INTRODUCTION,"story, for the broad human sympathy which must be felt with its"
40,SPECIAL INTRODUCTION,"characters and their motives of action, and for the sustained poetic"
41,SPECIAL INTRODUCTION,treatment of the whole in the long poem. In all these respects the
42,SPECIAL INTRODUCTION,"""Nibelungenlied,"" although German in its spirit and its environment,"
43,SPECIAL INTRODUCTION,"rises inevitably above the confines of nationality, and becomes, like"
44,SPECIAL INTRODUCTION,"other works that are in a true sense great, by virtue of its"
45,SPECIAL INTRODUCTION,universality an integral part of that cosmopolitan body that we call the
46,SPECIAL INTRODUCTION,literature of the world.
47,SPECIAL INTRODUCTION,
48,SPECIAL INTRODUCTION,"Like the ""Iliad,"" or any other popular epic whatever, the"
49,SPECIAL INTRODUCTION,"""Nibelungenlied"" is, however, first and foremost a picture of the"
50,SPECIAL INTRODUCTION,"national life and the national soul. Its characters in this way are,"
51,SPECIAL INTRODUCTION,"consequently, both fundamentally and of necessity a part of their own"
52,SPECIAL INTRODUCTION,"special environment into which each, according to his individuality,"
53,SPECIAL INTRODUCTION,"fits; and the manners and customs, the religion and ethics, are first of"
