,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,THE LAY,THE LAY
11,OF,OF
12,THE NIBELUNG MEN,THE NIBELUNG MEN
13,THE NIBELUNG MEN,
14,TRANSLATED FROM THE OLD GERMAN TEXT,TRANSLATED FROM THE OLD GERMAN TEXT
15,BY,BY
16,BY,"ARTHUR S. WAY, D.Lit."
17,BY,
18,AUTHOR OF TRANSLATIONS INTO ENGLISH VERSE OF HOMER'S ILIAD AND,AUTHOR OF TRANSLATIONS INTO ENGLISH VERSE OF HOMER'S ILIAD AND
19,"ODYSSEY,  THE TRAGEDIES OF AESCHYLUS, SOPHOCLES, EURIPIDES, ETC.","ODYSSEY,  THE TRAGEDIES OF AESCHYLUS, SOPHOCLES, EURIPIDES, ETC."
20,"ODYSSEY,  THE TRAGEDIES OF AESCHYLUS, SOPHOCLES, EURIPIDES, ETC.",
21,"ODYSSEY,  THE TRAGEDIES OF AESCHYLUS, SOPHOCLES, EURIPIDES, ETC.",Cambridge:
22,"ODYSSEY,  THE TRAGEDIES OF AESCHYLUS, SOPHOCLES, EURIPIDES, ETC.",at the University Press
23,"ODYSSEY,  THE TRAGEDIES OF AESCHYLUS, SOPHOCLES, EURIPIDES, ETC.",1911
24,"ODYSSEY,  THE TRAGEDIES OF AESCHYLUS, SOPHOCLES, EURIPIDES, ETC.",
25,"ODYSSEY,  THE TRAGEDIES OF AESCHYLUS, SOPHOCLES, EURIPIDES, ETC.",
26,CONTENTS,CONTENTS
27,CONTENTS,
28,CONTENTS,Introduction
29,CONTENTS,
30,CONTENTS,"I. Of Kriemhild, and of her Dream"
31,CONTENTS,
32,CONTENTS,II. Of the Fostering and the Knighting of Siegfried
33,CONTENTS,
34,CONTENTS,III. How Siegfried rode to the City of Worms
35,CONTENTS,
36,CONTENTS,IV. How Siegfried warred against the Saxons
37,CONTENTS,
38,CONTENTS,V. How Siegfried first saw Kriemhild
39,CONTENTS,
40,CONTENTS,VI. How they voyaged on Love-quest to Isen-land
41,CONTENTS,
42,CONTENTS,VII. How the Warrior-maid was won to be Gunther's Bride
43,CONTENTS,
44,CONTENTS,VIII. How Siegfried went to the Niblung Land for his Knights
45,CONTENTS,
46,CONTENTS,IX. How Siegfried bare Tidings to the Royal City
47,CONTENTS,
48,CONTENTS,X. Of the strange Bridal of Gunther and Brunhild
49,CONTENTS,
50,CONTENTS,XI. How Siegfried and his Wife journeyed Home
51,CONTENTS,
52,CONTENTS,XII. How Gunther bade Siegfried to a Festival
53,CONTENTS,
54,CONTENTS,XIII. How they fared to the Feast-tide
55,CONTENTS,
56,CONTENTS,XIV. How the Queens spake bitter Words each unto other
57,CONTENTS,
58,CONTENTS,XV. How woven for Siegfried was the Net of Betrayal
59,CONTENTS,
60,CONTENTS,XVI. How Siegfried was murdered
61,CONTENTS,
