,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Marc D'Hooghe
5,,
6,,
7,,
8,,
9,EUPHORION: BEING STUDIES OF THE ANTIQUE AND THE MEDIEVAL IN THE RENAISSANCE,EUPHORION: BEING STUDIES OF THE ANTIQUE AND THE MEDIEVAL IN THE RENAISSANCE
10,EUPHORION: BEING STUDIES OF THE ANTIQUE AND THE MEDIEVAL IN THE RENAISSANCE,
11,BY,BY
12,BY,
13,VERNON LEE,VERNON LEE
14,VERNON LEE,
15,VERNON LEE,"_Author of ""Studies of the 18th Century in Italy,"" ""Belcaro,"" etc._"
16,VERNON LEE,
17,_VOL. II._,_VOL. II._
18,_VOL. II._,
19,_VOL. II._,
20,_VOL. II._,
21,TABLE OF CONTENTS.,TABLE OF CONTENTS.
22,TABLE OF CONTENTS.,
23,TABLE OF CONTENTS.,
24,THE PORTRAIT ART,THE PORTRAIT ART
25,THE PORTRAIT ART,
26,THE SCHOOL OF BOIARDO,THE SCHOOL OF BOIARDO
27,THE SCHOOL OF BOIARDO,
28,MEDIÆVAL LOVE,MEDIÆVAL LOVE
29,MEDIÆVAL LOVE,
30,EPILOGUE,EPILOGUE
31,EPILOGUE,
32,APPENDIX,APPENDIX
33,APPENDIX,
34,APPENDIX,
35,APPENDIX,*       *       *       *       *
36,APPENDIX,
37,APPENDIX,
38,THE PORTRAIT ART,THE PORTRAIT ART
39,THE PORTRAIT ART,
40,THE PORTRAIT ART,
41,I.,I.
42,I.,
43,I.,"Real and Ideal--these are the handy terms, admiring or disapproving,"
44,I.,which criticism claps with random facility on to every imaginable
45,I.,school. This artist or group of artists goes in for the real--the
46,I.,"upright, noble, trumpery, filthy real; that other artist or group of"
47,I.,artists seeks after the ideal--the ideal which may mean sublimity or
48,I.,platitude. We summon every living artist to state whether he is a
49,I.,realist or an idealist; we classify all dead artists as realists or
50,I.,idealists; we treat the matter as if it were one of almost moral
51,I.,importance. Now the fact of the case is that the question of realism and
52,I.,"idealism, which we calmly assume as already settled or easy to settle by"
53,I.,"our own sense of right and wrong, is one of the tangled questions of"
54,I.,"art-philosophy; and one, moreover, which no amount of theory, but only"
55,I.,"historic fact, can ever set right. For, to begin with, we find realism"
56,I.,and idealism coming before us in different ways and with different
57,I.,meaning and importance. All art which is not addressing (as decrepit art
58,I.,is forced to do) faculties to which it does not spontaneously and
59,I.,"properly appeal--all art is decorative, ornamental, idealistic"
60,I.,"therefore, since it consciously or unconsciously aims, not merely at"
61,I.,"reproducing the already existing, but at producing something which shall"
62,I.,"repay the looking at it, something which shall ornament, if not a place,"
63,I.,"at least our lives; and such making of the ornamental, of the worth"
64,I.,"looking at, necessarily implies selection and arrangement--that is to"
65,I.,"say idealism. At the same time, while art aims definitely at being in"
66,I.,"this sense decorative, art may very possibly aim more immediately at"
