,Poem Title,line
0,,
1,,
2,,
3,,
4,THE VISION OF HELL,THE VISION OF HELL
5,THE VISION OF HELL,
6,BY DANTE ALIGHIERI,BY DANTE ALIGHIERI
7,BY DANTE ALIGHIERI,
8,ILLUSTRATED BY GUSTAVE DORÉ,ILLUSTRATED BY GUSTAVE DORÉ
9,ILLUSTRATED BY GUSTAVE DORÉ,
10,TRANSLATED BY,TRANSLATED BY
11,"THE REV. H. F. CARY, M.A.","THE REV. H. F. CARY, M.A."
12,"THE REV. H. F. CARY, M.A.",
13,"THE REV. H. F. CARY, M.A.",
14,"THE REV. H. F. CARY, M.A.",
15,"THE REV. H. F. CARY, M.A.",
16,HELL,HELL
17,OR THE INFERNO,OR THE INFERNO
18,OR THE INFERNO,
19,OR THE INFERNO,
20,OR THE INFERNO,
21,OR THE INFERNO,
22,LIST OF CANTOS,LIST OF CANTOS
23,LIST OF CANTOS,
24,LIST OF CANTOS,Canto 1
25,LIST OF CANTOS,Canto 2
26,LIST OF CANTOS,Canto 3
27,LIST OF CANTOS,Canto 4
28,LIST OF CANTOS,Canto 5
29,LIST OF CANTOS,Canto 6
30,LIST OF CANTOS,Canto 7
31,LIST OF CANTOS,Canto 8
32,LIST OF CANTOS,Canto 9
33,LIST OF CANTOS,Canto 10
34,LIST OF CANTOS,Canto 11
35,LIST OF CANTOS,Canto 12
36,LIST OF CANTOS,Canto 13
37,LIST OF CANTOS,Canto 14
38,LIST OF CANTOS,Canto 15
39,LIST OF CANTOS,Canto 16
40,LIST OF CANTOS,Canto 17
41,LIST OF CANTOS,Canto 18
42,LIST OF CANTOS,Canto 19
43,LIST OF CANTOS,Canto 20
44,LIST OF CANTOS,Canto 21
45,LIST OF CANTOS,Canto 22
46,LIST OF CANTOS,Canto 23
47,LIST OF CANTOS,Canto 24
48,LIST OF CANTOS,Canto 25
49,LIST OF CANTOS,Canto 26
50,LIST OF CANTOS,Canto 27
51,LIST OF CANTOS,Canto 28
52,LIST OF CANTOS,Canto 29
53,LIST OF CANTOS,Canto 30
54,LIST OF CANTOS,Canto 31
55,LIST OF CANTOS,Canto 32
56,LIST OF CANTOS,Canto 33
57,LIST OF CANTOS,Canto 34
58,LIST OF CANTOS,
59,LIST OF CANTOS,
60,LIST OF CANTOS,
61,LIST OF CANTOS,
62,CANTO I,CANTO I
63,CANTO I,
64,CANTO I,
65,CANTO I,"In the midway of this our mortal life,"
66,CANTO I,"I found me in a gloomy wood, astray"
67,CANTO I,Gone from the path direct: and e’en to tell
68,CANTO I,"It were no easy task, how savage wild"
69,CANTO I,"That forest, how robust and rough its growth,"
70,CANTO I,"Which to remember only, my dismay"
71,CANTO I,"Renews, in bitterness not far from death."
72,CANTO I,"Yet to discourse of what there good befell,"
73,CANTO I,All else will I relate discover’d there.
74,CANTO I,"How first I enter’d it I scarce can say,"
