,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by David Widger
5,,
6,,
7,,
8,,
9,,
10,THE VISION,THE VISION
11,THE VISION,
12,OF,OF
13,OF,
14,"HELL, PURGATORY, AND PARADISE","HELL, PURGATORY, AND PARADISE"
15,"HELL, PURGATORY, AND PARADISE",
16,"HELL, PURGATORY, AND PARADISE",
17,"HELL, PURGATORY, AND PARADISE",
18,"HELL, PURGATORY, AND PARADISE",
19,"HELL, PURGATORY, AND PARADISE",
20,BY,BY
21,BY,
22,DANTE ALIGHIERI,DANTE ALIGHIERI
23,DANTE ALIGHIERI,
24,DANTE ALIGHIERI,
25,DANTE ALIGHIERI,
26,TRANSLATED BY,TRANSLATED BY
27,TRANSLATED BY,
28,"THE REV. H. F. CARY, M.A.","THE REV. H. F. CARY, M.A."
29,"THE REV. H. F. CARY, M.A.",
30,"THE REV. H. F. CARY, M.A.",
31,"THE REV. H. F. CARY, M.A.",
32,HELL,HELL
33,HELL,
34,OR THE INFERNO,OR THE INFERNO
35,OR THE INFERNO,
36,OR THE INFERNO,
37,OR THE INFERNO,Part 8
38,OR THE INFERNO,
39,OR THE INFERNO,
40,OR THE INFERNO,Cantos 23 - 28
41,OR THE INFERNO,
42,OR THE INFERNO,
43,OR THE INFERNO,
44,OR THE INFERNO,
45,CANTO XXIII,CANTO XXIII
46,CANTO XXIII,
47,CANTO XXIII,"IN silence and in solitude we went,"
48,CANTO XXIII,"One first, the other following his steps,"
49,CANTO XXIII,As minor friars journeying on their road.
50,CANTO XXIII,
51,CANTO XXIII,The present fray had turn'd my thoughts to muse
52,CANTO XXIII,"Upon old Aesop's fable, where he told"
53,CANTO XXIII,What fate unto the mouse and frog befell.
54,CANTO XXIII,"For language hath not sounds more like in sense,"
55,CANTO XXIII,"Than are these chances, if the origin"
56,CANTO XXIII,And end of each be heedfully compar'd.
57,CANTO XXIII,"And as one thought bursts from another forth,"
58,CANTO XXIII,"So afterward from that another sprang,"
59,CANTO XXIII,Which added doubly to my former fear.
60,CANTO XXIII,"For thus I reason'd: ""These through us have been"
61,CANTO XXIII,"So foil'd, with loss and mock'ry so complete,"
62,CANTO XXIII,As needs must sting them sore.  If anger then
63,CANTO XXIII,"Be to their evil will conjoin'd, more fell"
64,CANTO XXIII,"They shall pursue us, than the savage hound"
65,CANTO XXIII,"Snatches the leveret, panting 'twixt his jaws."""
66,CANTO XXIII,
67,CANTO XXIII,Already I perceiv'd my hair stand all
68,CANTO XXIII,"On end with terror, and look'd eager back."
69,CANTO XXIII,
70,CANTO XXIII,"""Teacher,"" I thus began, ""if speedily"
71,CANTO XXIII,"Thyself and me thou hide not, much I dread"
72,CANTO XXIII,Those evil talons.  Even now behind
73,CANTO XXIII,They urge us: quick imagination works
74,CANTO XXIII,"So forcibly, that I already feel them."""
75,CANTO XXIII,
