,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Thierry Alberto, Josephine Paolucci and the"
5,,Online Distributed Proofreading Team at https://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,THE ÆNEIDS OF VIRGIL,THE ÆNEIDS OF VIRGIL
14,THE ÆNEIDS OF VIRGIL,
15,DONE INTO ENGLISH VERSE,DONE INTO ENGLISH VERSE
16,DONE INTO ENGLISH VERSE,
17,BY,BY
18,BY,
19,WILLIAM MORRIS,WILLIAM MORRIS
20,WILLIAM MORRIS,
21,AUTHOR OF 'THE EARTHLY PARADISE',AUTHOR OF 'THE EARTHLY PARADISE'
22,AUTHOR OF 'THE EARTHLY PARADISE',
23,_THIRD IMPRESSION_,_THIRD IMPRESSION_
24,_THIRD IMPRESSION_,
25,"LONGMANS, GREEN, AND CO.","LONGMANS, GREEN, AND CO."
26,"39 PATERNOSTER ROW, LONDON","39 PATERNOSTER ROW, LONDON"
27,NEW YORK AND BOMBAY,NEW YORK AND BOMBAY
28,NEW YORK AND BOMBAY,
29,NEW YORK AND BOMBAY,1900
30,NEW YORK AND BOMBAY,
31,NEW YORK AND BOMBAY,
32,NEW YORK AND BOMBAY,
33,NEW YORK AND BOMBAY,
34,THE ÆNEIDS OF VIRGIL.,THE ÆNEIDS OF VIRGIL.
35,THE ÆNEIDS OF VIRGIL.,
36,THE ÆNEIDS OF VIRGIL.,
37,THE ÆNEIDS OF VIRGIL.,
38,THE ÆNEIDS OF VIRGIL.,
39,BOOK I.,BOOK I.
40,BOOK I.,
41,ARGUMENT.,ARGUMENT.
42,ARGUMENT.,
43,"ÆNEAS AND HIS TROJANS BEING DRIVEN TO LIBYA BY A TEMPEST, HAVE GOOD","ÆNEAS AND HIS TROJANS BEING DRIVEN TO LIBYA BY A TEMPEST, HAVE GOOD"
44,"WELCOME OF DIDO, QUEEN OF CARTHAGE.","WELCOME OF DIDO, QUEEN OF CARTHAGE."
45,"WELCOME OF DIDO, QUEEN OF CARTHAGE.",
46,"WELCOME OF DIDO, QUEEN OF CARTHAGE.","_Lo I am he who led the song through slender reed to cry,_"
47,"WELCOME OF DIDO, QUEEN OF CARTHAGE.","_And then, come forth from out the woods, the fields that are thereby_"
48,"WELCOME OF DIDO, QUEEN OF CARTHAGE.",_In woven verse I bade obey the hungry tillers' need:_
49,"WELCOME OF DIDO, QUEEN OF CARTHAGE.","_Now I, who sang their merry toil, sing Mars and dreadful deed._"
50,"WELCOME OF DIDO, QUEEN OF CARTHAGE.",
51,"WELCOME OF DIDO, QUEEN OF CARTHAGE.",
52,"WELCOME OF DIDO, QUEEN OF CARTHAGE.","I sing of arms, I sing of him, who from the Trojan land"
53,"WELCOME OF DIDO, QUEEN OF CARTHAGE.","Thrust forth by Fate, to Italy and that Lavinian strand"
