,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Jeroen Hellingman and the Online Distributed
5,,Proofreading Team at http://www.pgdp.net/
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,The Epic of Gilgamish
16,,
17,,
18,,by
19,,
20,,Stephen Langdon
21,,
22,,
23,,University of Pennsylvania
24,,The University Museum
25,,Publications of the Babylonian Section
26,,Vol. X No. 3
27,,
28,,
29,,
30,,
31,,
32,,
33,INTRODUCTION,INTRODUCTION
34,INTRODUCTION,
35,INTRODUCTION,
36,INTRODUCTION,In the year 1914 the University Museum secured by purchase a large
37,INTRODUCTION,"six column tablet nearly complete, carrying originally, according to"
38,INTRODUCTION,"the scribal note, 240 lines of text. The contents supply the South"
39,INTRODUCTION,"Babylonian version of the second book of the epic _sa nagba imuru_,"
40,INTRODUCTION,"""He who has seen all things,"" commonly referred to as the Epic of"
41,INTRODUCTION,"Gilgamish. The tablet is said to have been found at Senkere, ancient"
42,INTRODUCTION,"Larsa near Warka, modern Arabic name for and vulgar descendant"
43,INTRODUCTION,"of the ancient name Uruk, the Biblical Erech mentioned in Genesis"
44,INTRODUCTION,X. 10. This fact makes the new text the more interesting since the
45,INTRODUCTION,legend of Gilgamish is said to have originated at Erech and the
46,INTRODUCTION,hero in fact figures as one of the prehistoric Sumerian rulers of
47,INTRODUCTION,that ancient city. The dynastic list preserved on a Nippur tablet
48,INTRODUCTION,[1] mentions him as the fifth king of a legendary line of rulers at
49,INTRODUCTION,"Erech, who succeeded the dynasty of Kish, a city in North Babylonia"
50,INTRODUCTION,near the more famous but more recent city Babylon. The list at Erech
51,INTRODUCTION,"contains the names of two well known Sumerian deities, Lugalbanda"
52,INTRODUCTION,"[2] and Tammuz. The reign of the former is given at 1,200 years and"
53,INTRODUCTION,that of Tammuz at 100 years. Gilgamish ruled 126 years. We have to
54,INTRODUCTION,do here with a confusion of myth and history in which the real facts
55,INTRODUCTION,are disengaged only by conjecture.
56,INTRODUCTION,
57,INTRODUCTION,The prehistoric Sumerian dynasties were all transformed into the realm
58,INTRODUCTION,"of myth and legend. Nevertheless these rulers, although appearing"
59,INTRODUCTION,"in the pretentious nomenclature as gods, appear to have been real"
60,INTRODUCTION,historic personages. [3] The name Gilgamish was originally written
61,INTRODUCTION,"_d_Gi-bil-aga-mis, and means ""The fire god (_Gibil_) is a commander,"""
62,INTRODUCTION,"abbreviated to _d_Gi-bil-ga-mis, and _d_Gi(s)-bil-ga-mis, a form"
63,INTRODUCTION,which by full labialization of _b_ to _u_ was finally contracted to
64,INTRODUCTION,_d_Gi-il-ga-mis. [4] Throughout the new text the name is written with
65,INTRODUCTION,"the abbreviation _d_Gi(s), [5] whereas the standard Assyrian text"
66,INTRODUCTION,has consistently the writing _d_GIS-TU [6]-BAR. The latter method of
