,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by D A Alexander, Stephen Hutcheson, and the"
5,,Online Distributed Proofreading Team at http://www.pgdp.net
6,,(This file was produced from images generously made
7,,available by The Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,[Illustration: _How Hartmut sued for Gudrun_]
18,,
19,,_Life Stories for Young People_
20,,
21,,
22,,
23,,
24,GUDRUN,GUDRUN
25,GUDRUN,
26,GUDRUN,
27,GUDRUN,_Translated from the German of
28,GUDRUN,Ferdinand Schmidt_
29,GUDRUN,
30,BY,BY
31,GEORGE P. UPTON,GEORGE P. UPTON
32,GEORGE P. UPTON,"_Translator of ""Memories,"" etc._"
33,GEORGE P. UPTON,
34,WITH THREE ILLUSTRATIONS,WITH THREE ILLUSTRATIONS
35,WITH THREE ILLUSTRATIONS,
36,WITH THREE ILLUSTRATIONS,[Illustration: A. C. McCLURG & CO.]
37,WITH THREE ILLUSTRATIONS,
38,CHICAGO,CHICAGO
39,CHICAGO,A. C. McCLURG & CO.
40,CHICAGO,1906
41,CHICAGO,
42,CHICAGO,Copyright
43,CHICAGO,A. C. McClurg & Co.
44,CHICAGO,1906
45,CHICAGO,"Published September 22, 1906"
46,CHICAGO,
47,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.","THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A."
48,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",
49,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",
50,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",
51,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",
52,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",Translator's Preface
53,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",
54,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",
55,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.","The charming story of ""Gudrun"" is a romance of the old heroic period,"
56,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",written by some unknown poet of Austria or Bavaria in the thirteenth
57,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.","century. Next to the ""Nibelungen Lied,"" it is the most important of the"
58,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.","German epic poems. Indeed some of the personæ in ""Gudrun"" are found in"
59,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.","the ""Lied,"" though varying in personal characteristics, probably because"
60,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.","they were taken from different legends. The scenes of ""Gudrun"" are"
61,"THE UNIVERSITY PRESS, CAMBRIDGE, U.S.A.",principally laid along the shores of the North Sea and in Normandy. The
