,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Steven Giacomelli and the Online Distributed
5,,Proofreading Team at https://www.pgdp.net (This file was
6,,produced from images generously made available by Case
7,,Western Reserve University Preservation Department Digital
8,,Library)
9,,
10,,
11,,
12,,
13,,
14,,
15,,Homer's Odyssey.
16,,
17,,
18,,A Commentary
19,,
20,,
21,,
22,,By
23,,
24,,Denton J. Snider
25,,
26,,
27,,
28,,The Sigma Publishing Co.
29,,"10 Van Buren St., Chicago, Ill."
30,,"210 Pine St., St. Louis, Mo."
31,,
32,,
33,,
34,,
35,TABLE OF CONTENTS.,TABLE OF CONTENTS.
36,TABLE OF CONTENTS.,
37,TABLE OF CONTENTS.,
38,PAGE,PAGE
39,PAGE,
40,INTRODUCTION                                              5,INTRODUCTION                                              5
41,INTRODUCTION                                              5,
42,I. FIRST TWELVE BOOKS.,I. FIRST TWELVE BOOKS.
43,I. FIRST TWELVE BOOKS.,
44,TELEMACHIAD                                              21,TELEMACHIAD                                              21
45,TELEMACHIAD                                              21,
46,ULYSSIAD                                                121,ULYSSIAD                                                121
47,(1) OCYGIA                                      129,(1) OCYGIA                                      129
48,(2) PHÆACIA                                     156,(2) PHÆACIA                                     156
49,(3) FABLELAND                                   231,(3) FABLELAND                                   231
50,(3) FABLELAND                                   231,
51,II. SECOND TWELVE BOOKS.,II. SECOND TWELVE BOOKS.
52,II. SECOND TWELVE BOOKS.,
53,ITHAKEIAD                                               396,ITHAKEIAD                                               396
54,BOOKS 13-16 (PREPARATION)                           407,BOOKS 13-16 (PREPARATION)                           407
55,BOOKS 17-24 (EXECUTION)                             461,BOOKS 17-24 (EXECUTION)                             461
56,(1) WRONG (17-21)                               468,(1) WRONG (17-21)                               468
57,(2) PUNISHMENT (22)                             495,(2) PUNISHMENT (22)                             495
58,(3) RECONCILIATION (23-4)                       500,(3) RECONCILIATION (23-4)                       500
59,(3) RECONCILIATION (23-4)                       500,
60,SUMMARY                                                 511,SUMMARY                                                 511
61,SUMMARY                                                 511,
62,SUMMARY                                                 511,
63,SUMMARY                                                 511,
64,SUMMARY                                                 511,
65,_HOMER'S ODYSSEY._,_HOMER'S ODYSSEY._
66,_HOMER'S ODYSSEY._,
67,_HOMER'S ODYSSEY._,
68,_HOMER'S ODYSSEY._,
69,_HOMER'S ODYSSEY._,
70,_BOOK FIRST--INTRODUCTION._,_BOOK FIRST--INTRODUCTION._
71,_BOOK FIRST--INTRODUCTION._,
72,_BOOK FIRST--INTRODUCTION._,
73,_BOOK FIRST--INTRODUCTION._,The Odyssey starts by organizing itself; it maps out its own structure
74,_BOOK FIRST--INTRODUCTION._,in what may be called a General Introduction. Herein lies a significant
75,_BOOK FIRST--INTRODUCTION._,"difference between it and the Iliad, which has simply an Invocation to"
