,Poem Title,line
0,,
1,,
2,,
3,,
4,,The Divine Comedy of Dante Aligheri
5,,
6,,Translated by Charles Eliot Norton
7,,
8,,
9,,
10,,
11,,To
12,,
13,JAMES RUSSELL LOWELL.,JAMES RUSSELL LOWELL.
14,JAMES RUSSELL LOWELL.,
15,JAMES RUSSELL LOWELL.,E come sare’ io sense lui corso?
16,JAMES RUSSELL LOWELL.,
17,JAMES RUSSELL LOWELL.,It is a happiness for me to connect this volume with the memory of my
18,JAMES RUSSELL LOWELL.,friend and master from youth. I was but a beginner in the study of the
19,JAMES RUSSELL LOWELL.,Divine Comedy when I first had his incomparable aid in the
20,JAMES RUSSELL LOWELL.,understanding of it. During the last year of his life he read the
21,JAMES RUSSELL LOWELL.,"proofs of this volume, to what great advantage to my work may readily"
22,JAMES RUSSELL LOWELL.,be conceived.
23,JAMES RUSSELL LOWELL.,
24,JAMES RUSSELL LOWELL.,"When, in the early summer of this year, the printing of the Purgatory"
25,JAMES RUSSELL LOWELL.,"began, though illness made it an exertion to him, he continued this act"
26,JAMES RUSSELL LOWELL.,"of friendship, and did not cease till, at the fifth canto, he laid down"
27,JAMES RUSSELL LOWELL.,the pencil forever from his dear and honored hand.
28,JAMES RUSSELL LOWELL.,
29,CHARLES ELIOT NORTON.,CHARLES ELIOT NORTON.
30,CHARLES ELIOT NORTON.,
31,CHARLES ELIOT NORTON.,
32,"CAMBRIDGE, MASSACHUSETTS,","CAMBRIDGE, MASSACHUSETTS,"
33,"CAMBRIDGE, MASSACHUSETTS,","1 _October_, 1891"
34,"CAMBRIDGE, MASSACHUSETTS,",
35,"CAMBRIDGE, MASSACHUSETTS,",
36,"CAMBRIDGE, MASSACHUSETTS,","The text followed in this translation is, in general, that of Witte. In"
37,"CAMBRIDGE, MASSACHUSETTS,",a few cases I have preferred the readings which the more recent
38,"CAMBRIDGE, MASSACHUSETTS,","researches of the Rev. Dr. Edward Moore, of Oxford, seem to have"
39,"CAMBRIDGE, MASSACHUSETTS,",established as correct.
40,"CAMBRIDGE, MASSACHUSETTS,",
41,"CAMBRIDGE, MASSACHUSETTS,",
42,"CAMBRIDGE, MASSACHUSETTS,",
43,"CAMBRIDGE, MASSACHUSETTS,",
44,CONTENTS,CONTENTS
45,CONTENTS,
46,CONTENTS,
47,INTRODUCTION,INTRODUCTION
48,INTRODUCTION,
49,AIDS TO THE STUDY OF THE DIVINE COMEDY,AIDS TO THE STUDY OF THE DIVINE COMEDY
50,AIDS TO THE STUDY OF THE DIVINE COMEDY,
51,AIDS TO THE STUDY OF THE DIVINE COMEDY,
52,CANTO I.,CANTO I.
53,CANTO I.,"Dante, astray in a wood, reaches the foot of a hill which he begins to"
54,CANTO I.,ascend; he is hindered by three beasts; he turns back and is met by
55,CANTO I.,"Virgil, who proposes to guide him into the eternal world."
56,CANTO I.,
