,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Al Haines
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,"[Frontispiece: ""Athene shot down from Olympus like a falling star"""
15,,(Patten Wilson)]
16,,
17,,
18,,
19,,
20,STORIES,STORIES
21,STORIES,
22,FROM THE ILIAD,FROM THE ILIAD
23,FROM THE ILIAD,
24,FROM THE ILIAD,
25,RETOLD BY,RETOLD BY
26,RETOLD BY,
27,H. L. HAVELL B.A.,H. L. HAVELL B.A.
28,H. L. HAVELL B.A.,
29,"AUTHOR OF ""STORIES FROM HERODOTUS"" ""STORIES FROM GREEK TRAGEDY""","AUTHOR OF ""STORIES FROM HERODOTUS"" ""STORIES FROM GREEK TRAGEDY"""
30,"""STORIES FROM THE ÆNEID"" ""STORIES FROM THE ODYSSEY""","""STORIES FROM THE ÆNEID"" ""STORIES FROM THE ODYSSEY"""
31,"""STORIES FROM DON QUIXOTE"" ""STORIES FROM","""STORIES FROM DON QUIXOTE"" ""STORIES FROM"
32,"THUCYDIDES"" ""STORIES FROM XENOPHON""","THUCYDIDES"" ""STORIES FROM XENOPHON"""
33,"THUCYDIDES"" ""STORIES FROM XENOPHON""",
34,"THUCYDIDES"" ""STORIES FROM XENOPHON""",
35,"THUCYDIDES"" ""STORIES FROM XENOPHON""","""_A nation without fancy, without some romance, never did never can,"
36,"THUCYDIDES"" ""STORIES FROM XENOPHON""","never will, hold a great place under the sun....  What enchanted us in"
37,"THUCYDIDES"" ""STORIES FROM XENOPHON""","our childhood, and is captivating a million of young fancies now, has,"
38,"THUCYDIDES"" ""STORIES FROM XENOPHON""","at the same blessed time of life, enchanted vast hosts of men and women"
39,"THUCYDIDES"" ""STORIES FROM XENOPHON""",who have done their long day's work and laid their grey heads down to
40,"THUCYDIDES"" ""STORIES FROM XENOPHON""","rest._"""
41,"THUCYDIDES"" ""STORIES FROM XENOPHON""",
42,CHARLES DICKENS,CHARLES DICKENS
43,CHARLES DICKENS,
44,CHARLES DICKENS,
45,CHARLES DICKENS,
46,CHARLES DICKENS,
47,GEORGE G. HARRAP & CO. LTD.,GEORGE G. HARRAP & CO. LTD.
48,LONDON BOMBAY SYDNEY,LONDON BOMBAY SYDNEY
49,LONDON BOMBAY SYDNEY,
50,LONDON BOMBAY SYDNEY,
51,LONDON BOMBAY SYDNEY,
52,LONDON BOMBAY SYDNEY,
53,LONDON BOMBAY SYDNEY,First published February 1908
54,LONDON BOMBAY SYDNEY,by GEORGE G. HARRAP & COMPANY
55,LONDON BOMBAY SYDNEY,"39-41 Parker Street, Kingsway, London, W.C.2"
56,LONDON BOMBAY SYDNEY,
57,LONDON BOMBAY SYDNEY,Reprinted: August 1908; February 1909; May 1910; July 1913;
58,LONDON BOMBAY SYDNEY,July 1916; July 1917; August 1919; April 1922; April 1924;
