,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by David E. Brown, Bryan Ness and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/Canadian Libraries)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,COLORS OF LIFE,COLORS OF LIFE
18,COLORS OF LIFE,
19,COLORS OF LIFE,
20,COLORS OF LIFE,
21,COLORS OF LIFE,
22,NEW POETRY: FALL 1918,NEW POETRY: FALL 1918
23,NEW POETRY: FALL 1918,
24,NEW POETRY: FALL 1918,
25,NEW POETRY: FALL 1918,_By Robert Graves_
26,FAIRIES AND FUSILIERS,FAIRIES AND FUSILIERS
27,FAIRIES AND FUSILIERS,
28,FAIRIES AND FUSILIERS,_By Gilbert Frankau_
29,THE OTHER SIDE,THE OTHER SIDE
30,THE OTHER SIDE,
31,THE OTHER SIDE,_By Max Eastman_
32,COLORS OF LIFE,COLORS OF LIFE
33,COLORS OF LIFE,
34,COLORS OF LIFE,_By Kahlil Gibran_
35,THE MADMAN,THE MADMAN
36,THE MADMAN,
37,THE MADMAN,
38,THE MADMAN,
39,THE MADMAN,
40,COLORS OF LIFE,COLORS OF LIFE
41,COLORS OF LIFE,
42,POEMS AND SONGS AND SONNETS,POEMS AND SONGS AND SONNETS
43,POEMS AND SONGS AND SONNETS,
44,BY,BY
45,MAX EASTMAN,MAX EASTMAN
46,MAX EASTMAN,
47,MAX EASTMAN,
48,NEW YORK     ALFRED A. KNOPF     MCMXVIII,NEW YORK     ALFRED A. KNOPF     MCMXVIII
49,NEW YORK     ALFRED A. KNOPF     MCMXVIII,
50,NEW YORK     ALFRED A. KNOPF     MCMXVIII,
51,"COPYRIGHT, 1918, BY","COPYRIGHT, 1918, BY"
52,"ALFRED A. KNOPF, INC.","ALFRED A. KNOPF, INC."
53,"ALFRED A. KNOPF, INC.",
54,"ALFRED A. KNOPF, INC.",
55,PRINTED IN THE UNITED STATES OF AMERICA,PRINTED IN THE UNITED STATES OF AMERICA
56,PRINTED IN THE UNITED STATES OF AMERICA,
57,PRINTED IN THE UNITED STATES OF AMERICA,
58,PRINTED IN THE UNITED STATES OF AMERICA,
59,PRINTED IN THE UNITED STATES OF AMERICA,
60,A PREFACE,A PREFACE
61,A PREFACE,
62,ABOUT AMERICAN POETRY,ABOUT AMERICAN POETRY
63,ABOUT AMERICAN POETRY,
64,ABOUT AMERICAN POETRY,
65,ABOUT AMERICAN POETRY,"It is impossible for me, feeling and watching the eternal tidal currents"
66,ABOUT AMERICAN POETRY,"of liberty and individual life against tyranny and the type, which are"
67,ABOUT AMERICAN POETRY,"clashing and rearing up their highest crimsoned waves at this hour, to"
68,ABOUT AMERICAN POETRY,publish without some word of deprecation a book of poems so personal for
