,Poem Title,line
0,,
1,,
2,,"E-text prepared by David Starner, Carla Foust, Suzanne Lybarger, and the"
3,,Project Gutenberg Online Distributed Proofreading Team
4,,(http://www.pgdp.net)
5,,
6,,
7,,
8,,Transcriber's note:
9,,
10,,Minor punctuation errors have been corrected without notice.
11,,"Printer's errors have been corrected, and the changes are"
12,,listed at the end of the book. All other inconsistencies are
13,,as in the original. The author's spelling has been retained.
14,,
15,,
16,,
17,,
18,,
19,OKLAHOMA SUNSHINE.,OKLAHOMA SUNSHINE.
20,OKLAHOMA SUNSHINE.,
21,OKLAHOMA SUNSHINE.,by
22,OKLAHOMA SUNSHINE.,
23,"FREEMAN E. MILLER,","FREEMAN E. MILLER,"
24,"FREEMAN E. MILLER,",
25,"FREEMAN E. MILLER,","Author of ""Oklahoma and other Poems,"""
26,"FREEMAN E. MILLER,","""Songs from the South-West"
27,"FREEMAN E. MILLER,","Country,"" etc."
28,"FREEMAN E. MILLER,",
29,"FREEMAN E. MILLER,",
30,"FREEMAN E. MILLER,",
31,"FREEMAN E. MILLER,",
32,"FREEMAN E. MILLER,",
33,"FREEMAN E. MILLER,",
34,"FREEMAN E. MILLER,",
35,"FREEMAN E. MILLER,","Stillwater, Oklahoma."
36,"FREEMAN E. MILLER,",The Advance Printing Company.
37,"FREEMAN E. MILLER,",1905.
38,"FREEMAN E. MILLER,",
39,"FREEMAN E. MILLER,","Copyright, 1905,"
40,"FREEMAN E. MILLER,",by
41,"FREEMAN E. MILLER,",Freeman E. Miller.
42,"FREEMAN E. MILLER,",All Rights Reserved.
43,"FREEMAN E. MILLER,",
44,"FREEMAN E. MILLER,",
45,"FREEMAN E. MILLER,",
46,"FREEMAN E. MILLER,",
47,"FREEMAN E. MILLER,","_The Gospel of Sunshine is the one Supreme Evangel, the Religion of Love"
48,"FREEMAN E. MILLER,",is Mankind's most Universal Creed. They hold in their divine Baptisms
49,"FREEMAN E. MILLER,","the Winning of the Heart to Happiness, the Wooing of the Soul to"
50,"FREEMAN E. MILLER,",Heaven._
51,"FREEMAN E. MILLER,",
52,"FREEMAN E. MILLER,",_The Author._
53,"FREEMAN E. MILLER,",
54,"FREEMAN E. MILLER,",
55,"FREEMAN E. MILLER,",
56,"FREEMAN E. MILLER,",
57,"FREEMAN E. MILLER,","Beginning with June 9, 1904, there was a column of verse and prose"
58,"FREEMAN E. MILLER,","published in ""The Stillwater Advance"" under the caption ""Oklahoma"
59,"FREEMAN E. MILLER,","Sunshine."" These were written in the moments of a busy life, amid the"
60,"FREEMAN E. MILLER,","crowding of sterner things, and many of them found a wide circulation in"
61,"FREEMAN E. MILLER,",the fugitive publications of the day. So many persons have offered
62,"FREEMAN E. MILLER,",expressions of being pleased and helped by them that they are here
63,"FREEMAN E. MILLER,",presented in a more permanent form. The following comprise the year from
